C:\Users\Public\Documents\Novel Studio\load_data\2025-12-11\10\loadapp_2025-12-11_16-43-15-332.load
Comment s10vh crashed 4
	PRV263-L::heel	PRV263-L::mid	PRV263-L::front	PRV263-L		PRV264-R::front	PRV264-R::mid	PRV264-R::heel	PRV264-R		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
1.790	185.000	67.340	74.740	327.080	1.790	79.380	67.230	196.830	343.440	1.790		
1.800	182.040	67.340	74.740	324.120	1.800	77.420	67.150	197.500	342.070	1.800		
1.810	182.040	64.380	74.740	321.160	1.810	77.420	67.150	197.500	342.070	1.810		
1.820	182.040	64.380	74.740	321.160	1.820	77.420	69.520	197.500	344.440	1.820		
1.830	179.820	64.380	71.780	315.980	1.830	79.790	69.520	194.340	343.650	1.830		
1.840	179.820	64.380	71.780	315.980	1.840	79.790	71.890	194.340	346.020	1.840		
1.850	179.820	62.160	74.740	316.720	1.850	79.790	71.890	194.340	346.020	1.850		
1.860	179.820	62.160	74.740	316.720	1.860	82.160	71.890	194.340	348.390	1.860		
1.870	179.820	62.160	71.780	313.760	1.870	79.790	74.260	191.970	346.020	1.870		
1.880	179.820	62.160	69.560	311.540	1.880	82.160	74.260	194.340	350.760	1.880		
1.890	179.820	62.160	69.560	311.540	1.890	82.160	74.260	191.970	348.390	1.890		
1.900	179.820	62.160	69.560	311.540	1.900	82.160	77.420	191.970	351.550	1.900		
1.910	179.820	59.940	69.560	309.320	1.910	82.160	77.420	189.600	349.180	1.910		
1.920	179.820	62.160	69.560	311.540	1.920	84.530	77.420	189.600	351.550	1.920		
1.930	179.580	62.050	69.350	310.980	1.930	86.900	79.790	187.230	353.920	1.930		
1.940	179.580	59.860	69.350	308.790	1.940	84.530	79.790	184.860	349.180	1.940		
1.950	179.580	59.860	69.350	308.790	1.950	86.870	79.570	182.500	348.940	1.950		
1.960	179.580	59.860	69.350	308.790	1.960	86.870	79.570	182.500	348.940	1.960		
1.970	179.580	59.860	69.350	308.790	1.970	86.870	79.570	179.580	346.020	1.970		
1.980	179.580	59.860	69.350	308.790	1.980	86.870	82.490	179.580	348.940	1.980		
1.990	179.580	62.050	69.350	310.980	1.990	86.870	82.490	179.580	348.940	1.990		
2.000	179.580	59.860	69.350	308.790	2.000	86.870	82.490	177.390	346.750	2.000		
2.010	179.580	62.050	69.350	310.980	2.010	89.790	82.490	177.390	349.670	2.010		
2.020	179.580	59.860	69.350	308.790	2.020	89.790	82.490	174.470	346.750	2.020		
2.030	179.580	59.860	69.350	308.790	2.030	89.790	82.490	174.470	346.750	2.030		
2.040	179.580	59.860	69.350	308.790	2.040	91.980	82.490	172.280	346.750	2.040		
2.050	179.580	59.860	69.350	308.790	2.050	89.790	84.680	172.280	346.750	2.050		
2.060	179.580	59.860	67.160	306.600	2.060	91.980	84.680	172.280	348.940	2.060		
2.070	182.500	62.050	69.350	313.900	2.070	91.980	84.680	172.280	348.940	2.070		
2.080	180.000	59.760	69.840	309.600	2.080	89.790	82.490	172.280	344.560	2.080		
2.090	180.000	61.920	72.000	313.920	2.090	91.980	84.680	172.280	348.940	2.090		
2.100	180.000	59.760	69.840	309.600	2.100	90.000	84.750	172.500	347.250	2.100		
2.110	180.000	59.760	69.840	309.600	2.110	90.000	82.500	172.500	345.000	2.110		
2.120	180.000	59.760	69.840	309.600	2.120	92.250	82.500	172.500	347.250	2.120		
2.130	180.000	59.760	69.840	309.600	2.130	92.250	84.750	177.000	354.000	2.130		
2.140	180.000	59.760	69.840	309.600	2.140	92.250	82.500	177.000	351.750	2.140		
2.150	180.000	59.760	66.960	306.720	2.150	90.000	82.500	177.000	349.500	2.150		
2.160	180.000	56.880	69.840	306.720	2.160	90.000	82.500	180.000	352.500	2.160		
2.170	180.000	56.880	66.960	303.840	2.170	90.000	84.750	180.000	354.750	2.170		
2.180	180.000	59.760	66.960	306.720	2.180	90.000	84.750	182.250	357.000	2.180		
2.190	180.000	56.880	66.960	303.840	2.190	90.000	82.500	182.250	354.750	2.190		
2.200	180.000	56.880	66.960	303.840	2.200	87.000	84.750	182.250	354.000	2.200		
2.210	180.000	56.880	66.960	303.840	2.210	87.000	82.500	182.250	351.750	2.210		
2.220	180.000	56.880	64.800	301.680	2.220	87.000	82.500	184.500	354.000	2.220		
2.230	182.400	57.000	64.600	304.000	2.230	84.750	82.500	184.500	351.750	2.230		
2.240	182.400	57.000	66.880	306.280	2.240	84.750	82.500	187.500	354.750	2.240		
2.250	182.400	57.000	64.600	304.000	2.250	84.840	79.800	187.320	351.960	2.250		
2.260	182.400	57.000	64.600	304.000	2.260	84.840	79.800	189.840	354.480	2.260		
2.270	182.400	57.000	64.600	304.000	2.270	82.320	79.800	189.840	351.960	2.270		
2.280	182.400	57.000	62.320	301.720	2.280	82.320	77.280	189.840	349.440	2.280		
2.290	184.680	57.000	62.320	304.000	2.290	82.320	77.280	192.360	351.960	2.290		
2.300	184.680	57.000	62.320	304.000	2.300	79.800	77.280	194.880	351.960	2.300		
2.310	184.680	54.720	62.320	301.720	2.310	79.800	77.280	194.880	351.960	2.310		
2.320	186.960	54.720	62.320	304.000	2.320	77.280	77.280	197.400	351.960	2.320		
2.330	186.960	57.000	62.320	306.280	2.330	77.280	74.760	197.400	349.440	2.330		
2.340	186.960	54.720	62.320	304.000	2.340	74.760	74.760	199.920	349.440	2.340		
2.350	190.000	54.720	59.280	304.000	2.350	74.760	72.240	202.440	349.440	2.350		
2.360	190.000	54.720	59.280	304.000	2.360	72.240	72.240	204.960	349.440	2.360		
