C:\Users\Public\Documents\Novel Studio\load_data\2025-12-16\17\loadapp_2025-12-16_10-08-11-161.load
Comment s17vw
	PRW260-R::front	PRW260-R::mid	PRW260-R::heel	PRW260-R		PRW261-L::heel	PRW261-L::mid	PRW261-L::front	PRW261-L		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
0.960	82.280	22.440	67.320	172.040	0.960	257.500	49.440	147.290	454.230	0.960		
0.970	82.280	24.820	72.420	179.520	0.970	254.410	47.380	142.140	443.930	0.970		
0.980	85.000	27.200	77.180	189.380	0.980	254.410	44.290	136.990	435.690	0.980		
0.990	85.000	27.200	79.900	192.100	0.990	254.410	42.230	131.840	428.480	0.990		
1.000	85.000	27.200	82.280	194.480	1.000	254.410	42.230	129.780	426.420	1.000		
1.010	89.570	27.030	87.450	204.050	1.010	252.350	39.140	124.630	416.120	1.010		
1.020	89.570	27.030	92.220	208.820	1.020	249.260	37.080	121.540	407.880	1.020		
1.030	89.570	29.680	94.870	214.120	1.030	247.200	37.080	114.330	398.610	1.030		
1.040	89.570	29.680	99.640	218.890	1.040	244.110	37.080	114.330	395.520	1.040		
1.050	92.220	29.680	104.940	226.840	1.050	242.500	36.860	111.550	390.910	1.050		
1.060	94.870	32.330	107.060	234.260	1.060	239.590	34.920	109.610	384.120	1.060		
1.070	92.220	32.330	112.360	236.910	1.070	236.680	34.920	106.700	378.300	1.070		
1.080	92.220	32.330	114.480	239.030	1.080	234.740	34.920	104.760	374.420	1.080		
1.090	92.220	32.330	117.130	241.680	1.090	231.830	32.010	101.850	365.690	1.090		
1.100	89.570	32.330	122.430	244.330	1.100	229.890	32.010	101.850	363.750	1.100		
1.110	92.220	32.330	124.550	249.100	1.110	224.070	32.010	99.910	355.990	1.110		
1.120	92.220	32.330	127.200	251.750	1.120	224.070	32.010	99.910	355.990	1.120		
1.130	89.570	32.330	129.850	251.750	1.130	222.130	32.010	99.910	354.050	1.130		
1.140	89.570	32.330	132.500	254.400	1.140	219.220	29.100	97.000	345.320	1.140		
1.150	89.570	32.330	132.500	254.400	1.150	217.280	29.100	97.000	343.380	1.150		
1.160	89.640	32.400	135.000	257.040	1.160	217.280	29.100	94.090	340.470	1.160		
1.170	89.640	32.400	135.000	257.040	1.170	217.280	29.100	94.090	340.470	1.170		
1.180	92.340	32.400	135.000	259.740	1.180	214.370	29.100	94.090	337.560	1.180		
1.190	89.640	32.400	135.000	257.040	1.190	217.280	29.100	94.090	340.470	1.190		
1.200	89.640	34.560	132.300	256.500	1.200	214.760	29.500	94.400	338.660	1.200		
1.210	92.340	32.400	127.440	252.180	1.210	217.120	29.500	96.760	343.380	1.210		
1.220	92.340	34.560	124.740	251.640	1.220	214.760	31.860	99.120	345.740	1.220		
1.230	92.340	34.560	119.880	246.780	1.230	214.760	31.860	103.840	350.460	1.230		
1.240	94.500	34.560	114.480	243.540	1.240	214.760	34.220	109.740	358.720	1.240		
1.250	94.500	32.400	109.620	236.520	1.250	217.120	36.580	112.100	365.800	1.250		
1.260	94.500	32.400	102.060	228.960	1.260	217.120	36.580	114.460	368.160	1.260		
1.270	94.500	32.400	94.500	221.400	1.270	221.840	38.940	121.540	382.320	1.270		
1.280	94.500	29.700	84.780	208.980	1.280	226.560	44.840	127.440	398.840	1.280		
1.290	92.340	29.700	74.520	196.560	1.290	234.820	47.200	132.160	414.180	1.290		
1.300	94.500	27.000	59.940	181.440	1.300	241.900	49.560	139.240	430.700	1.300		
1.310	92.500	27.380	44.770	164.650	1.310	251.340	54.280	141.600	447.220	1.310		
1.320	92.500	22.200	32.190	146.890	1.320	266.680	59.000	147.500	473.180	1.320		
1.330	84.730	19.980	22.200	126.910	1.330	279.660	64.900	152.220	496.780	1.330		
1.340	79.920	19.980	17.390	117.290	1.340	295.000	69.620	154.580	519.200	1.340		
1.350	64.750	17.390	14.800	96.940	1.350	308.880	74.880	156.000	539.760	1.350		
1.360	54.760	12.210	12.210	79.180	1.360	324.480	81.120	156.000	561.600	1.360		
1.370	39.960	9.990	12.210	62.160	1.370	336.960	87.360	159.120	583.440	1.370		
1.380	27.380	9.990	12.210	49.580	1.380	344.760	92.040	159.120	595.920	1.380		
1.390	14.800	7.400	9.990	32.190	1.390	357.240	99.840	159.120	616.200	1.390		
1.400	4.810	7.400	12.210	24.420	1.400	366.600	104.520	156.000	627.120	1.400		
1.410	4.810	7.400	12.210	24.420	1.410	374.400	109.200	154.440	638.040	1.410		
1.420	2.220	7.400	12.210	21.830	1.420	382.200	113.880	151.320	647.400	1.420		
1.430	2.220	7.400	12.210	21.830	1.430	386.880	117.000	146.640	650.520	1.430		
1.440	2.220	7.400	14.800	24.420	1.440	390.000	118.560	141.960	650.520	1.440		
1.450	2.220	7.400	14.800	24.420	1.450	390.000	121.680	137.280	648.960	1.450		
1.460	2.480	7.440	17.440	27.360	1.460	386.880	121.680	137.280	645.840	1.460		
1.470	2.480	7.440	17.440	27.360	1.470	382.200	124.800	137.280	644.280	1.470		
1.480	2.480	4.960	17.440	24.880	1.480	371.280	124.800	137.280	633.360	1.480		
1.490	0.000	4.960	20.000	24.960	1.490	361.920	126.360	141.960	630.240	1.490		
1.500	2.480	4.960	20.000	27.440	1.500	350.000	127.400	147.000	624.400	1.500		
1.510	0.000	4.960	20.000	24.960	1.510	338.800	128.800	154.000	621.600	1.510		
1.520	0.000	4.960	20.000	24.960	1.520	324.800	128.800	163.800	617.400	1.520		
1.530	0.000	4.960	20.000	24.960	1.530	306.600	128.800	175.000	610.400	1.530		
1.540	0.000	4.960	20.000	24.960	1.540	287.000	127.400	191.800	606.200	1.540		
1.550	0.000	4.960	20.000	24.960	1.550	267.400	121.800	210.000	599.200	1.550		
1.560	0.000	4.960	20.000	24.960	1.560	249.200	116.200	226.800	592.200	1.560		
1.570	0.000	4.960	20.000	24.960	1.570	233.800	109.200	245.000	588.000	1.570		
1.580	0.000	4.960	17.440	22.400	1.580	219.800	105.000	256.200	581.000	1.580		
1.590	0.000	4.960	17.440	22.400	1.590	211.400	99.400	267.400	578.200	1.590		
1.600	0.000	4.960	17.440	22.400	1.600	207.200	92.400	271.600	571.200	1.600		
1.610	0.000	2.130	17.040	19.170	1.610	201.600	89.600	274.400	565.600	1.610		
1.620	0.000	4.970	17.040	22.010	1.620	204.400	84.000	277.200	565.600	1.620		
1.630	0.000	2.130	17.040	19.170	1.630	210.000	84.000	274.400	568.400	1.630		
1.640	0.000	4.970	14.910	19.880	1.640	219.800	84.000	271.600	575.400	1.640		
1.650	0.000	2.130	14.910	17.040	1.650	232.360	84.360	266.400	583.120	1.650		
1.660	0.000	4.970	12.070	17.040	1.660	247.160	84.360	259.000	590.520	1.660		
1.670	0.000	4.970	9.940	14.910	1.670	264.920	84.360	251.600	600.880	1.670		
1.680	0.000	4.970	7.100	12.070	1.680	284.160	84.360	239.760	608.280	1.680		
1.690	0.000	2.130	2.130	4.260	1.690	301.920	87.320	226.440	615.680	1.690		
1.700	0.000	4.970	0.000	4.970	1.700	319.680	84.360	211.640	615.680	1.700		
1.710	0.000	2.130	0.000	2.130	1.710	337.440	87.320	196.840	621.600	1.710		
1.720	59.640	7.100	14.910	81.650	1.720	352.240	88.800	182.040	623.080	1.720		
