C:\Users\Public\Documents\Novel Studio\load_data\2025-12-16\17\loadapp_2025-12-16_09-54-14-816.load
Comment s17b
	PRW260-R::front	PRW260-R::mid	PRW260-R::heel	PRW260-R		PRW261-L::heel	PRW261-L::mid	PRW261-L::front	PRW261-L		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
1.050	114.480	49.680	180.000	344.160	1.050	146.940	37.200	129.580	313.720	1.050		
1.060	117.360	49.680	180.000	347.040	1.060	147.400	36.850	129.980	314.230	1.060		
1.070	117.360	49.680	180.000	347.040	1.070	149.410	36.850	129.980	316.240	1.070		
1.080	117.360	49.680	177.120	344.160	1.080	149.410	39.530	129.980	318.920	1.080		
1.090	117.360	46.800	177.120	341.280	1.090	149.410	36.850	127.300	313.560	1.090		
1.100	117.360	49.680	177.120	344.160	1.100	149.410	36.850	129.980	316.240	1.100		
1.110	114.480	46.800	180.000	341.280	1.110	152.090	36.850	127.300	316.240	1.110		
1.120	112.320	49.680	177.120	339.120	1.120	152.090	36.850	124.620	313.560	1.120		
1.130	114.480	46.800	180.000	341.280	1.130	157.450	36.850	124.620	318.920	1.130		
1.140	114.480	46.800	177.120	338.400	1.140	157.450	36.850	124.620	318.920	1.140		
1.150	114.480	46.800	177.120	338.400	1.150	159.460	36.850	124.620	320.930	1.150		
1.160	112.320	46.800	180.000	339.120	1.160	162.140	39.530	124.620	326.290	1.160		
1.170	112.320	46.800	177.120	336.240	1.170	162.140	36.850	124.620	323.610	1.170		
1.180	112.320	44.640	177.120	334.080	1.180	164.820	36.850	124.620	326.290	1.180		
1.190	109.340	46.860	177.500	333.700	1.190	164.820	36.850	121.940	323.610	1.190		
1.200	112.180	44.730	177.500	334.410	1.200	167.500	36.850	124.620	328.970	1.200		
1.210	112.180	44.730	174.660	331.570	1.210	166.920	37.440	124.800	329.160	1.210		
1.220	109.340	44.730	174.660	328.730	1.220	169.260	37.440	124.800	331.500	1.220		
1.230	109.340	44.730	174.660	328.730	1.230	169.260	37.440	122.460	329.160	1.230		
1.240	109.340	44.730	171.820	325.890	1.240	172.380	37.440	122.460	332.280	1.240		
1.250	109.340	44.730	171.820	325.890	1.250	172.380	37.440	124.800	334.620	1.250		
1.260	109.340	44.730	171.820	325.890	1.260	174.720	37.440	119.340	331.500	1.260		
1.270	107.210	44.730	171.820	323.760	1.270	177.060	37.440	122.460	336.960	1.270		
1.280	109.340	44.730	171.820	325.890	1.280	179.400	39.780	124.800	343.980	1.280		
1.290	107.210	44.730	166.850	318.790	1.290	181.740	39.780	122.460	343.980	1.290		
1.300	109.340	44.730	169.690	323.760	1.300	181.740	39.780	124.800	346.320	1.300		
1.310	109.340	44.730	166.850	320.920	1.310	184.860	39.780	122.460	347.100	1.310		
1.320	107.210	44.730	166.850	318.790	1.320	187.200	39.780	122.460	349.440	1.320		
1.330	109.340	41.890	164.720	315.950	1.330	189.540	39.780	122.460	351.780	1.330		
1.340	106.920	42.240	165.000	314.160	1.340	189.540	39.780	122.460	351.780	1.340		
1.350	106.920	42.240	162.360	311.520	1.350	195.000	39.780	122.460	357.240	1.350		
1.360	106.920	42.240	162.360	311.520	1.360	194.880	39.480	119.280	353.640	1.360		
1.370	106.920	42.240	162.360	311.520	1.370	197.400	39.480	121.800	358.680	1.370		
1.380	106.920	42.240	159.720	308.880	1.380	197.400	39.480	121.800	358.680	1.380		
1.390	106.920	42.240	159.720	308.880	1.390	199.920	39.480	121.800	361.200	1.390		
1.400	104.940	42.240	159.720	306.900	1.400	202.440	42.000	121.800	366.240	1.400		
1.410	104.940	42.240	157.080	304.260	1.410	199.920	39.480	119.280	358.680	1.410		
1.420	104.940	42.240	157.080	304.260	1.420	202.440	42.000	119.280	363.720	1.420		
1.430	104.940	42.240	157.080	304.260	1.430	202.440	39.480	121.800	363.720	1.430		
1.440	106.920	42.240	154.440	303.600	1.440	202.440	42.000	119.280	363.720	1.440		
1.450	106.920	42.240	152.460	301.620	1.450	204.960	39.480	121.800	366.240	1.450		
1.460	104.940	42.240	152.460	299.640	1.460	204.960	42.000	121.800	368.760	1.460		
1.470	106.920	42.240	149.820	298.980	1.470	207.480	42.000	121.800	371.280	1.470		
1.480	104.940	42.240	147.180	294.360	1.480	207.480	42.000	121.800	371.280	1.480		
1.490	107.380	42.480	147.500	297.360	1.490	210.000	42.000	124.320	376.320	1.490		
1.500	107.380	39.530	144.550	291.460	1.500	210.000	44.520	126.840	381.360	1.500		
1.510	107.380	42.480	142.190	292.050	1.510	212.040	44.640	127.410	384.090	1.510		
1.520	104.430	39.530	139.830	283.790	1.520	212.040	44.640	129.270	385.950	1.520		
1.530	107.380	39.530	137.470	284.380	1.530	212.040	47.430	132.060	391.530	1.530		
1.540	104.430	42.480	137.470	284.380	1.540	214.830	47.430	134.850	397.110	1.540		
1.550	104.430	42.480	132.160	279.070	1.550	214.830	47.430	136.710	398.970	1.550		
