C:\Users\Public\Documents\Novel Studio\load_data\2025-12-15\16\loadapp_2025-12-15_15-28-20-685.load
Comment s16vh crashed (5 oder 6)
	PRV263-L::heel	PRV263-L::mid	PRV263-L::front	PRV263-L		PRV264-R::front	PRV264-R::mid	PRV264-R::heel	PRV264-R		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
2.790	406.550	181.650	64.010	652.210	2.790	0.000	0.000	5.000	5.000	2.790		
2.800	401.360	181.650	64.010	647.020	2.800	0.000	0.000	2.500	2.500	2.800		
2.810	394.440	181.650	67.470	643.560	2.810	0.000	0.000	2.500	2.500	2.810		
2.820	389.250	181.650	67.470	638.370	2.820	0.000	0.000	5.000	5.000	2.820		
2.830	384.060	181.650	69.200	634.910	2.830	0.000	0.000	2.500	2.500	2.830		
2.840	380.000	182.400	71.440	633.840	2.840	0.000	0.000	5.000	5.000	2.840		
2.850	372.400	186.960	76.000	635.360	2.850	0.000	0.000	4.980	4.980	2.850		
2.860	361.760	191.520	83.600	636.880	2.860	0.000	0.000	2.490	2.490	2.860		
2.870	346.560	202.160	94.240	642.960	2.870	0.000	0.000	4.980	4.980	2.870		
2.880	329.840	211.280	104.880	646.000	2.880	0.000	0.000	4.980	4.980	2.880		
2.890	308.560	218.880	117.040	644.480	2.890	0.000	0.000	4.980	4.980	2.890		
2.900	288.800	226.480	129.200	644.480	2.900	0.000	0.000	4.980	4.980	2.900		
2.910	269.040	234.080	144.400	647.520	2.910	0.000	0.000	4.980	4.980	2.910		
2.920	249.280	238.640	159.600	647.520	2.920	0.000	0.000	2.490	2.490	2.920		
2.930	231.040	244.720	174.800	650.560	2.930	0.000	0.000	2.490	2.490	2.930		
2.940	214.320	246.240	191.520	652.080	2.940	0.000	0.000	4.980	4.980	2.940		
2.950	191.520	249.280	211.280	652.080	2.950	0.000	0.000	4.980	4.980	2.950		
2.960	167.200	249.280	231.040	647.520	2.960	0.000	0.000	4.980	4.980	2.960		
2.970	147.440	249.280	253.840	650.560	2.970	0.000	0.000	4.980	4.980	2.970		
2.980	126.160	246.240	276.640	649.040	2.980	0.000	0.000	4.980	4.980	2.980		
2.990	103.000	241.020	304.880	648.900	2.990	0.000	0.000	7.500	7.500	2.990		
3.000	86.520	234.840	323.420	644.780	3.000	0.000	0.000	6.360	6.360	3.000		
3.010	67.980	226.600	352.260	646.840	3.010	0.000	0.000	6.360	6.360	3.010		
3.020	53.560	214.240	379.040	646.840	3.020	0.000	0.000	6.360	6.360	3.020		
3.030	41.200	203.940	405.820	650.960	3.030	0.000	0.000	11.130	11.130	3.030		
3.040	28.840	183.340	434.660	646.840	3.040	0.000	1.590	49.290	50.880	3.040		
3.050	18.540	164.800	461.440	644.780	3.050	0.000	6.360	122.430	128.790	3.050		
3.060	12.360	142.140	484.100	638.600	3.060	0.000	14.310	216.240	230.550	3.060		
3.070	6.180	121.540	504.700	632.420	3.070	0.000	23.850	286.200	310.050	3.070		
3.080	4.120	98.880	515.000	618.000	3.080	0.000	44.520	329.130	373.650	3.080		
3.090	2.060	76.220	515.000	593.280	3.090	1.590	57.240	349.800	408.630	3.090		
3.100	0.000	59.740	500.580	560.320	3.100	6.360	69.960	364.110	440.430	3.100		
3.110	0.000	43.260	482.040	525.300	3.110	14.310	81.090	376.830	472.230	3.110		
3.120	0.000	32.960	449.080	482.040	3.120	22.260	93.810	386.370	502.440	3.120		
3.130	0.000	20.600	403.760	424.360	3.130	31.800	104.940	394.320	531.060	3.130		
3.140	0.000	9.660	345.000	354.660	3.140	36.570	114.480	397.500	548.550	3.140		
3.150	0.000	0.000	284.280	284.280	3.150	47.400	124.820	395.000	567.220	3.150		
3.160	0.000	0.000	219.420	219.420	3.160	56.880	134.300	391.840	583.020	3.160		
3.170	0.000	0.000	158.700	158.700	3.170	66.360	142.200	391.840	600.400	3.170		
3.180	0.000	0.000	106.260	106.260	3.180	71.100	146.940	391.840	609.880	3.180		
3.190	0.000	0.000	69.000	69.000	3.190	79.000	154.840	388.680	622.520	3.190		
3.200	0.000	0.000	37.260	37.260	3.200	83.740	156.420	387.100	627.260	3.200		
3.210	1.380	0.000	19.320	20.700	3.210	88.480	161.160	383.940	633.580	3.210		
3.220	4.140	0.000	6.900	11.040	3.220	91.640	161.160	376.040	628.840	3.220		
3.230	4.140	0.000	4.140	8.280	3.230	94.800	164.320	369.720	628.840	3.230		
3.240	1.380	0.000	1.380	2.760	3.240	101.120	164.320	357.080	622.520	3.240		
3.250	1.380	0.000	0.000	1.380	3.250	107.440	169.060	341.280	617.780	3.250		
3.260	1.380	0.000	0.000	1.380	3.260	116.920	172.220	319.160	608.300	3.260		
3.270	1.380	0.000	0.000	1.380	3.270	126.400	176.960	297.040	600.400	3.270		
3.280	1.380	0.000	0.000	1.380	3.280	142.200	178.540	268.600	589.340	3.280		
3.290	2.500	0.000	0.000	2.500	3.290	156.420	184.860	241.740	583.020	3.290		
