C:\Users\Public\Documents\Novel Studio\load_data\2025-12-16\20\loadapp_2025-12-16_17-50-18-681.load
Comment s20h crashed 9
	PRU147-L::heel	PRU147-L::mid	PRU147-L::front	PRU147-L		PRU148-R::front	PRU148-R::mid	PRU148-R::heel	PRU148-R		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
64.870	64.800	117.450	324.000	506.250	64.870	0.000	0.000	0.000	0.000	64.870		
64.880	64.800	117.450	326.700	508.950	64.880	0.000	2.500	0.000	2.500	64.880		
64.890	62.100	117.450	329.400	508.950	64.890	0.000	0.000	0.000	0.000	64.890		
64.900	59.400	118.800	334.800	513.000	64.900	0.000	0.000	0.000	0.000	64.900		
64.910	56.700	117.450	337.500	511.650	64.910	0.000	0.000	0.000	0.000	64.910		
64.920	54.760	116.920	338.920	510.600	64.920	0.000	0.000	0.000	0.000	64.920		
64.930	51.800	113.960	338.920	504.680	64.930	0.000	0.000	0.000	0.000	64.930		
64.940	48.840	113.960	341.880	504.680	64.940	0.000	0.000	0.000	0.000	64.940		
64.950	48.840	113.960	341.880	504.680	64.950	0.000	0.000	0.000	0.000	64.950		
64.960	47.360	113.960	344.840	506.160	64.960	0.000	0.000	0.000	0.000	64.960		
64.970	44.400	113.960	346.320	504.680	64.970	0.000	0.000	0.000	0.000	64.970		
64.980	41.440	113.960	349.280	504.680	64.980	0.000	0.000	0.000	0.000	64.980		
64.990	37.000	113.960	352.240	503.200	64.990	0.000	0.000	0.000	0.000	64.990		
65.000	34.040	112.480	356.680	503.200	65.000	0.000	0.000	4.730	4.730	65.000		
65.010	31.080	109.520	359.640	500.240	65.010	0.000	0.000	7.310	7.310	65.010		
65.020	26.640	106.560	364.080	497.280	65.020	0.000	2.150	14.620	16.770	65.020		
65.030	22.200	102.120	367.040	491.360	65.030	0.000	4.730	27.090	31.820	65.030		
65.040	16.280	96.200	367.040	479.520	65.040	2.150	7.310	42.140	51.600	65.040		
65.050	14.800	94.720	370.000	479.520	65.050	9.890	12.470	64.930	87.290	65.050		
65.060	11.840	88.800	367.040	467.680	65.060	17.200	17.200	82.130	116.530	65.060		
65.070	8.700	79.750	362.500	450.950	65.070	24.940	22.360	94.600	141.900	65.070		
65.080	7.250	72.500	359.600	439.350	65.080	32.250	24.940	104.920	162.110	65.080		
65.090	4.350	66.700	353.800	424.850	65.090	42.140	29.670	107.500	179.310	65.090		
65.100	0.000	56.550	342.200	398.750	65.100	49.580	34.780	109.520	193.880	65.100		
65.110	0.000	49.300	334.950	384.250	65.110	56.980	37.000	109.520	203.500	65.110		
65.120	0.000	44.950	324.800	369.750	65.120	67.340	42.180	107.300	216.820	65.120		
65.130	0.000	39.150	311.750	350.900	65.130	74.740	47.360	107.300	229.400	65.130		
65.140	0.000	34.800	297.250	332.050	65.140	82.140	49.580	104.340	236.060	65.140		
65.150	0.000	29.000	281.300	310.300	65.150	89.540	54.760	104.340	248.640	65.150		
65.160	0.000	24.650	266.800	291.450	65.160	99.900	59.940	102.120	261.960	65.160		
65.170	0.000	21.750	256.650	278.400	65.170	109.520	62.160	99.900	271.580	65.170		
65.180	0.000	18.850	243.600	262.450	65.180	116.920	67.340	99.900	284.160	65.180		
65.190	0.000	17.400	232.000	249.400	65.190	129.500	71.780	96.940	298.220	65.190		
65.200	0.000	14.500	218.950	233.450	65.200	142.080	79.920	99.900	321.900	65.200		
65.210	0.000	11.600	208.800	220.400	65.210	152.440	84.360	102.120	338.920	65.210		
65.220	0.000	11.850	197.500	209.350	65.220	162.060	92.500	107.300	361.860	65.220		
65.230	0.000	9.480	184.860	194.340	65.230	174.640	96.940	114.700	386.280	65.230		
65.240	0.000	7.110	172.220	179.330	65.240	185.000	104.340	119.880	409.220	65.240		
65.250	0.000	7.110	161.950	169.060	65.250	196.350	109.480	124.950	430.780	65.250		
65.260	0.000	7.110	149.310	156.420	65.260	207.060	116.620	129.710	453.390	65.260		
65.270	0.000	4.740	137.460	142.200	65.270	218.960	124.950	134.470	478.380	65.270		
65.280	0.000	4.740	122.450	127.190	65.280	232.050	129.710	141.610	503.370	65.280		
65.290	0.000	2.370	109.810	112.180	65.290	239.190	136.850	146.370	522.410	65.290		
65.300	0.000	2.370	97.170	99.540	65.300	246.330	141.610	157.080	545.020	65.300		
65.310	0.000	2.370	82.160	84.530	65.310	257.040	146.370	161.840	565.250	65.310		
65.320	0.000	2.370	69.520	71.890	65.320	264.180	152.320	168.980	585.480	65.320		
65.330	0.000	0.000	59.250	59.250	65.330	274.890	157.080	177.310	609.280	65.330		
65.340	0.000	2.370	49.770	52.140	65.340	277.270	159.460	182.070	618.800	65.340		
65.350	0.000	0.000	39.500	39.500	65.350	282.030	164.220	186.830	633.080	65.350		
65.360	0.000	0.000	29.230	29.230	65.360	286.790	164.220	189.210	640.220	65.360		
65.370	0.000	2.480	20.000	22.480	65.370	289.170	166.600	191.590	647.360	65.370		
65.380	0.000	2.480	12.480	14.960	65.380	297.500	168.980	191.590	658.070	65.380		
65.390	0.000	2.480	4.960	7.440	65.390	297.500	168.980	191.590	658.070	65.390		
65.400	0.000	2.480	4.960	7.440	65.400	299.520	168.960	189.440	657.920	65.400		
65.410	0.000	2.480	2.480	4.960	65.410	299.520	166.400	186.880	652.800	65.410		
65.420	0.000	0.000	2.480	2.480	65.420	302.080	166.400	184.320	652.800	65.420		
65.430	0.000	2.480	2.480	4.960	65.430	302.080	166.400	181.760	650.240	65.430		
65.440	0.000	0.000	2.480	2.480	65.440	302.080	161.280	176.640	640.000	65.440		
65.450	0.000	2.480	0.000	2.480	65.450	302.080	161.280	174.080	637.440	65.450		
65.460	0.000	2.480	0.000	2.480	65.460	304.640	160.000	168.960	633.600	65.460		
65.470	0.000	0.000	0.000	0.000	65.470	304.640	160.000	166.400	631.040	65.470		
65.480	0.000	0.000	0.000	0.000	65.480	307.200	160.000	161.280	628.480	65.480		
65.490	0.000	0.000	0.000	0.000	65.490	309.760	160.000	160.000	629.760	65.490		
65.500	0.000	2.480	0.000	2.480	65.500	312.320	161.280	157.440	631.040	65.500		
65.510	0.000	0.000	0.000	0.000	65.510	314.880	160.000	154.880	629.760	65.510		
65.520	0.000	0.000	0.000	0.000	65.520	317.440	160.000	154.880	632.320	65.520		
65.530	0.000	0.000	0.000	0.000	65.530	320.000	161.280	154.880	636.160	65.530		
65.540	0.000	0.000	0.000	0.000	65.540	320.000	161.280	154.880	636.160	65.540		
65.550	0.000	2.490	0.000	2.490	65.550	322.400	163.800	154.700	640.900	65.550		
65.560	0.000	0.000	0.000	0.000	65.560	322.400	162.500	154.700	639.600	65.560		
65.570	0.000	0.000	0.000	0.000	65.570	325.000	166.400	157.300	648.700	65.570		
65.580	0.000	2.490	0.000	2.490	65.580	325.000	166.400	157.300	648.700	65.580		
65.590	0.000	2.490	0.000	2.490	65.590	325.000	169.000	157.300	651.300	65.590		
65.600	0.000	0.000	0.000	0.000	65.600	325.000	169.000	159.900	653.900	65.600		
65.610	0.000	0.000	0.000	0.000	65.610	325.000	171.600	162.500	659.100	65.610		
65.620	0.000	0.000	0.000	0.000	65.620	325.000	171.600	159.900	656.500	65.620		
65.630	0.000	0.000	0.000	0.000	65.630	325.000	171.600	157.300	653.900	65.630		
65.640	0.000	2.490	0.000	2.490	65.640	322.400	171.600	157.300	651.300	65.640		
65.650	0.000	2.490	4.980	7.470	65.650	322.400	169.000	154.700	646.100	65.650		
65.660	2.490	2.490	7.500	12.480	65.660	322.400	166.400	152.100	640.900	65.660		
65.670	4.940	4.940	12.480	22.360	65.670	319.800	163.800	146.900	630.500	65.670		
65.680	4.940	4.940	14.820	24.700	65.680	317.200	162.500	146.900	626.600	65.680		
65.690	7.280	7.280	17.420	31.980	65.690	312.000	162.500	141.700	616.200	65.690		
65.700	14.820	9.880	22.360	47.060	65.700	307.500	157.440	138.990	603.930	65.700		
65.710	22.360	12.480	32.500	67.340	65.710	301.350	154.980	131.610	587.940	65.710		
65.720	24.960	14.820	34.840	74.620	65.720	298.890	148.830	126.690	574.410	65.720		
65.730	27.300	17.420	42.380	87.100	65.730	293.970	143.910	121.770	559.650	65.730		
65.740	29.900	19.760	47.320	96.980	65.740	291.510	141.450	114.390	547.350	65.740		
65.750	29.900	22.360	52.260	104.520	65.750	289.050	131.610	107.010	527.670	65.750		
65.760	29.900	22.360	54.860	107.120	65.760	289.050	126.690	99.630	515.370	65.760		
65.770	29.900	24.960	57.460	112.320	65.770	281.670	124.230	92.250	498.150	65.770		
65.780	32.500	24.960	59.800	117.260	65.780	279.210	116.850	89.790	485.850	65.780		
65.790	32.500	27.300	62.400	122.200	65.790	274.290	114.390	84.870	473.550	65.790		
65.800	34.840	29.900	62.400	127.140	65.800	271.830	109.470	79.950	461.250	65.800		
65.810	34.840	29.900	65.000	129.740	65.810	266.910	111.930	82.410	461.250	65.810		
65.820	39.900	32.400	67.500	139.800	65.820	261.990	107.010	79.950	448.950	65.820		
65.830	42.300	32.400	67.500	142.200	65.830	259.530	107.010	77.490	444.030	65.830		
65.840	47.400	34.800	69.900	152.100	65.840	257.070	104.550	77.490	439.110	65.840		
65.850	52.500	34.800	69.900	157.200	65.850	257.500	107.120	77.250	441.870	65.850		
65.860	54.900	37.500	69.900	162.300	65.860	254.410	104.030	77.250	435.690	65.860		
65.870	60.000	39.900	72.300	172.200	65.870	252.350	104.030	77.250	433.630	65.870		
65.880	62.400	39.900	72.300	174.600	65.880	254.410	99.910	74.160	428.480	65.880		
65.890	67.500	39.900	75.000	182.400	65.890	252.350	99.910	74.160	426.420	65.890		
65.900	67.500	39.900	75.000	182.400	65.900	249.260	101.970	77.250	428.480	65.900		
65.910	69.900	42.300	75.000	187.200	65.910	247.200	101.970	77.250	426.420	65.910		
65.920	69.900	42.300	75.000	187.200	65.920	247.200	99.910	77.250	424.360	65.920		
65.930	72.300	42.300	75.000	189.600	65.930	244.110	99.910	77.250	421.270	65.930		
65.940	72.300	42.300	72.300	186.900	65.940	242.050	99.910	74.160	416.120	65.940		
65.950	72.300	42.300	75.000	189.600	65.950	239.990	96.820	74.160	410.970	65.950		
65.960	75.000	45.000	75.000	195.000	65.960	236.900	96.820	74.160	407.880	65.960		
65.970	74.800	44.880	72.420	192.100	65.970	234.840	96.820	74.160	405.820	65.970		
65.980	74.800	44.880	72.420	192.100	65.980	234.840	96.820	74.160	405.820	65.980		
65.990	77.180	44.880	72.420	194.480	65.990	234.840	94.760	74.160	403.760	65.990		
66.000	77.180	44.880	72.420	194.480	66.000	232.500	94.860	71.610	398.970	66.000		
66.010	79.900	44.880	72.420	197.200	66.010	232.500	94.860	74.400	401.760	66.010		
66.020	79.900	44.880	72.420	197.200	66.020	229.710	94.860	74.400	398.970	66.020		
66.030	82.280	44.880	72.420	199.580	66.030	229.710	92.070	74.400	396.180	66.030		
66.040	82.280	44.880	72.420	199.580	66.040	226.920	92.070	74.400	393.390	66.040		
66.050	85.000	47.260	74.800	207.060	66.050	226.920	94.860	77.190	398.970	66.050		
66.060	85.000	47.260	74.800	207.060	66.060	224.130	92.070	77.190	393.390	66.060		
66.070	85.000	47.260	77.180	209.440	66.070	222.270	92.070	77.190	391.530	66.070		
66.080	85.000	47.260	74.800	207.060	66.080	222.270	92.070	77.190	391.530	66.080		
66.090	85.000	47.260	77.180	209.440	66.090	222.270	92.070	77.190	391.530	66.090		
66.100	85.000	47.260	77.180	209.440	66.100	219.480	89.280	74.400	383.160	66.100		
66.110	85.000	47.260	77.180	209.440	66.110	216.690	89.280	77.190	383.160	66.110		
66.120	84.960	47.160	77.400	209.520	66.120	216.690	89.280	74.400	380.370	66.120		
66.130	84.960	47.160	79.920	212.040	66.130	214.830	89.280	77.190	381.300	66.130		
66.140	84.960	47.160	79.920	212.040	66.140	214.830	87.420	77.190	379.440	66.140		
66.150	84.960	47.160	79.920	212.040	66.150	212.500	86.700	77.350	376.550	66.150		
66.160	84.960	47.160	79.920	212.040	66.160	212.500	86.700	79.900	379.100	66.160		
66.170	84.960	49.680	82.440	217.080	66.170	209.950	86.700	77.350	374.000	66.170		
66.180	84.960	49.680	82.440	217.080	66.180	209.950	86.700	79.900	376.550	66.180		
66.190	84.960	47.160	82.440	214.560	66.190	207.400	86.700	79.900	374.000	66.190		
66.200	87.480	49.680	82.440	219.600	66.200	204.850	86.700	79.900	371.450	66.200		
66.210	87.480	49.680	82.440	219.600	66.210	204.850	86.700	82.450	374.000	66.210		
66.220	87.480	47.160	82.440	217.080	66.220	202.300	86.700	85.000	374.000	66.220		
66.230	87.480	49.680	82.440	219.600	66.230	202.300	86.700	85.000	374.000	66.230		
66.240	90.000	47.160	82.440	219.600	66.240	199.750	86.700	85.000	371.450	66.240		
66.250	90.000	49.680	82.440	222.120	66.250	199.750	86.700	86.700	373.150	66.250		
66.260	90.000	47.160	82.440	219.600	66.260	197.200	85.000	86.700	368.900	66.260		
66.270	90.000	47.200	80.000	217.200	66.270	194.650	86.700	89.250	370.600	66.270		
66.280	90.000	47.200	82.400	219.600	66.280	194.650	82.450	89.250	366.350	66.280		
66.290	92.400	50.000	82.400	224.800	66.290	192.100	85.000	89.250	366.350	66.290		
66.300	92.400	47.200	80.000	219.600	66.300	192.500	84.700	92.400	369.600	66.300		
66.310	94.800	50.000	80.000	224.800	66.310	189.420	84.700	94.710	368.830	66.310		
66.320	94.800	50.000	82.400	227.200	66.320	187.110	84.700	97.020	368.830	66.320		
66.330	97.200	50.000	82.400	229.600	66.330	187.110	84.700	97.020	368.830	66.330		
66.340	94.800	50.000	82.400	227.200	66.340	187.110	84.700	99.330	371.140	66.340		
66.350	97.200	47.200	82.400	226.800	66.350	184.800	84.700	102.410	371.910	66.350		
66.360	97.200	50.000	80.000	227.200	66.360	182.490	84.700	102.410	369.600	66.360		
66.370	97.200	47.200	82.400	226.800	66.370	179.410	84.700	104.720	368.830	66.370		
66.380	97.200	47.200	82.400	226.800	66.380	177.100	82.390	104.720	364.210	66.380		
66.390	100.000	47.200	82.400	229.600	66.390	177.100	84.700	107.030	368.830	66.390		
66.400	100.000	47.200	80.000	227.200	66.400	174.790	82.390	107.030	364.210	66.400		
66.410	100.000	47.200	82.400	229.600	66.410	172.480	82.390	109.340	364.210	66.410		
66.420	99.820	47.380	79.580	226.780	66.420	172.480	79.310	112.420	364.210	66.420		
66.430	102.120	47.380	79.580	229.080	66.430	167.090	79.310	114.730	361.130	66.430		
66.440	102.120	47.380	82.340	231.840	66.440	169.400	82.390	117.040	368.830	66.440		
66.450	102.120	47.380	82.340	231.840	66.450	165.000	79.860	119.460	364.320	66.450		
66.460	102.120	44.620	79.580	226.320	66.460	162.360	79.860	117.480	359.700	66.460		
66.470	104.880	44.620	79.580	229.080	66.470	162.360	79.860	119.460	361.680	66.470		
66.480	104.880	44.620	79.580	229.080	66.480	159.720	74.580	119.460	353.760	66.480		
66.490	104.880	44.620	79.580	229.080	66.490	159.720	74.580	122.100	356.400	66.490		
66.500	107.180	44.620	79.580	231.380	66.500	157.080	74.580	124.740	356.400	66.500		
66.510	107.180	44.620	79.580	231.380	66.510	154.440	74.580	127.380	356.400	66.510		
66.520	109.940	44.620	79.580	234.140	66.520	149.820	77.220	129.360	356.400	66.520		
66.530	109.940	44.620	77.280	231.840	66.530	149.820	77.220	132.000	359.040	66.530		
66.540	112.240	44.620	77.280	234.140	66.540	147.180	74.580	132.000	353.760	66.540		
66.550	112.240	44.620	77.280	234.140	66.550	144.540	74.580	134.640	353.760	66.550		
66.560	115.000	44.620	77.280	236.900	66.560	144.540	74.580	134.640	353.760	66.560		
66.570	115.000	45.000	75.000	235.000	66.570	141.900	74.580	137.280	353.760	66.570		
66.580	115.000	45.000	75.000	235.000	66.580	139.920	74.580	137.280	351.780	66.580		
66.590	115.000	45.000	75.000	235.000	66.590	139.920	74.580	139.920	354.420	66.590		
66.600	117.500	42.500	75.000	235.000	66.600	137.280	74.580	141.900	353.760	66.600		
66.610	117.500	42.500	75.000	235.000	66.610	134.640	74.580	144.540	353.760	66.610		
66.620	117.500	42.500	75.000	235.000	66.620	132.000	74.580	147.180	353.760	66.620		
66.630	120.000	42.500	72.500	235.000	66.630	132.000	71.940	147.180	351.120	66.630		
66.640	120.000	42.500	72.500	235.000	66.640	132.000	71.940	147.180	351.120	66.640		
66.650	122.500	42.500	72.500	237.500	66.650	129.360	71.940	149.820	351.120	66.650		
66.660	122.500	42.500	72.500	237.500	66.660	127.380	71.940	149.820	349.140	66.660		
66.670	122.500	42.500	72.500	237.500	66.670	127.380	71.940	152.460	351.780	66.670		
66.680	122.500	42.500	75.000	240.000	66.680	124.740	71.940	154.440	351.120	66.680		
66.690	122.500	42.500	72.500	237.500	66.690	124.740	71.940	154.440	351.120	66.690		
66.700	125.000	42.500	72.500	240.000	66.700	122.100	69.960	157.080	349.140	66.700		
66.710	125.000	42.500	72.500	240.000	66.710	119.460	69.960	157.080	346.500	66.710		
66.720	124.740	42.120	72.360	239.220	66.720	119.460	71.940	159.720	351.120	66.720		
66.730	124.740	39.960	72.360	237.060	66.730	119.460	69.960	162.360	351.780	66.730		
66.740	124.740	42.120	74.520	241.380	66.740	117.480	69.960	165.000	352.440	66.740		
66.750	127.440	42.120	72.360	241.920	66.750	116.760	67.200	164.640	348.600	66.750		
66.760	127.440	42.120	72.360	241.920	66.760	114.240	67.200	164.640	346.080	66.760		
66.770	127.440	39.960	72.360	239.760	66.770	111.720	62.160	167.160	341.040	66.770		
66.780	127.440	42.120	72.360	241.920	66.780	109.200	67.200	169.680	346.080	66.780		
66.790	127.440	39.960	69.660	237.060	66.790	106.680	64.680	172.200	343.560	66.790		
66.800	129.600	42.120	72.360	244.080	66.800	105.000	64.680	177.240	346.920	66.800		
66.810	129.600	42.120	72.360	244.080	66.810	102.480	64.680	179.760	346.920	66.810		
66.820	132.300	42.120	72.360	246.780	66.820	99.960	62.160	182.280	344.400	66.820		
66.830	132.300	39.960	69.660	241.920	66.830	94.920	62.160	184.800	341.880	66.830		
66.840	132.300	39.960	72.360	244.620	66.840	92.400	62.160	189.840	344.400	66.840		
66.850	132.300	39.960	72.360	244.620	66.850	87.360	59.640	192.360	339.360	66.850		
66.860	135.000	39.960	69.660	244.620	66.860	87.360	59.640	197.400	344.400	66.860		
66.870	135.000	39.600	69.600	244.200	66.870	82.320	59.640	199.920	341.880	66.870		
66.880	135.000	39.600	69.600	244.200	66.880	77.280	59.640	204.960	341.880	66.880		
66.890	137.400	39.600	69.600	246.600	66.890	72.240	59.640	210.000	341.880	66.890		
66.900	137.400	39.600	69.600	246.600	66.900	69.420	56.960	211.820	338.200	66.900		
66.910	137.400	39.600	67.200	244.200	66.910	66.750	59.630	217.160	343.540	66.910		
66.920	139.800	39.600	69.600	249.000	66.920	64.970	56.960	219.830	341.760	66.920		
66.930	139.800	39.600	69.600	249.000	66.930	62.300	56.960	219.830	339.090	66.930		
66.940	137.400	42.000	69.600	249.000	66.940	62.300	56.960	222.500	341.760	66.940		
66.950	139.800	42.000	69.600	251.400	66.950	59.630	54.290	222.500	336.420	66.950		
66.960	142.200	39.600	69.600	251.400	66.960	59.630	54.290	222.500	336.420	66.960		
66.970	142.200	42.000	69.600	253.800	66.970	59.630	54.290	222.500	336.420	66.970		
66.980	144.600	45.000	72.000	261.600	66.980	56.960	51.620	219.830	328.410	66.980		
66.990	147.000	45.000	72.000	264.000	66.990	54.290	51.620	217.160	323.070	66.990		
67.000	147.000	47.400	75.000	269.400	67.000	56.960	51.620	214.490	323.070	67.000		
67.010	150.000	49.800	75.000	274.800	67.010	56.960	49.840	211.820	318.620	67.010		
67.020	147.500	49.560	79.650	276.710	67.020	54.290	49.840	209.150	313.280	67.020		
67.030	147.500	51.920	82.010	281.430	67.030	54.290	47.170	204.700	306.160	67.030		
67.040	147.500	57.230	84.960	289.690	67.040	54.290	49.840	202.030	306.160	67.040		
67.050	147.500	59.590	89.680	296.770	67.050	49.920	46.800	195.000	291.720	67.050		
67.060	144.550	64.900	94.990	304.440	67.060	52.260	44.460	189.540	286.260	67.060		
67.070	144.550	67.260	102.070	313.880	67.070	49.920	42.120	181.740	273.780	67.070		
67.080	142.190	71.980	107.380	321.550	67.080	49.920	42.120	174.720	266.760	67.080		
67.090	142.190	77.290	114.460	333.940	67.090	49.920	39.780	166.920	256.620	67.090		
67.100	137.470	79.650	119.770	336.890	67.100	49.920	37.440	162.240	249.600	67.100		
67.110	134.520	84.960	124.490	343.970	67.110	44.460	37.440	154.440	236.340	67.110		
67.120	132.160	84.960	129.800	346.920	67.120	46.800	37.440	147.420	231.660	67.120		
67.130	127.440	87.320	134.520	349.280	67.130	44.460	34.320	141.960	220.740	67.130		
67.140	124.490	89.680	139.830	354.000	67.140	44.460	34.320	137.280	216.060	67.140		
67.150	122.130	92.040	142.190	356.360	67.150	44.460	34.320	131.820	210.600	67.150		
67.160	117.410	94.990	147.500	359.900	67.160	44.460	31.980	129.480	205.920	67.160		
67.170	114.800	94.500	151.900	361.200	67.170	42.120	29.640	127.140	198.900	67.170		
67.180	107.100	97.300	154.700	359.100	67.180	42.120	27.300	127.140	196.560	67.180		
67.190	105.000	97.300	162.400	364.700	67.190	42.120	24.960	124.800	191.880	67.190		
67.200	99.400	99.400	167.300	366.100	67.200	41.760	24.360	121.800	187.920	67.200		
67.210	94.500	99.400	169.400	363.300	67.210	41.760	24.360	121.800	187.920	67.210		
67.220	92.400	99.400	172.200	364.000	67.220	39.150	21.750	121.800	182.700	67.220		
67.230	87.500	97.300	175.000	359.800	67.230	44.370	24.360	124.410	193.140	67.230		
67.240	84.700	97.300	175.000	357.000	67.240	44.370	26.970	124.410	195.750	67.240		
67.250	79.800	94.500	175.000	349.300	67.250	46.980	26.970	127.020	200.970	67.250		
67.260	77.000	94.500	175.000	346.500	67.260	49.590	29.580	129.630	208.800	67.260		
67.270	72.100	92.400	175.000	339.500	67.270	52.200	32.190	134.850	219.240	67.270		
67.280	67.200	89.600	172.200	329.000	67.280	52.200	34.800	141.810	228.810	67.280		
67.290	62.300	84.700	169.400	316.400	67.290	52.200	37.410	152.250	241.860	67.290		
67.300	57.400	81.900	167.300	306.600	67.300	54.810	39.150	161.820	255.780	67.300		
67.310	52.500	77.000	164.500	294.000	67.310	57.420	44.370	172.260	274.050	67.310		
67.320	44.800	69.760	160.000	274.560	67.320	57.420	49.590	187.050	294.060	67.320		
67.330	39.680	64.640	157.440	261.760	67.330	61.770	52.200	199.230	313.200	67.330		
67.340	32.000	56.960	152.320	241.280	67.340	59.160	57.420	217.500	334.080	67.340		
67.350	26.880	52.480	147.200	226.560	67.350	58.240	60.480	232.960	351.680	67.350		
67.360	24.960	44.800	139.520	209.280	67.360	56.000	64.960	259.840	380.800	67.360		
67.370	22.400	39.680	129.920	192.000	67.370	56.000	69.440	286.720	412.160	67.370		
67.380	17.280	34.560	119.680	171.520	67.380	53.760	76.160	315.840	445.760	67.380		
67.390	17.280	26.880	106.880	151.040	67.390	49.280	78.400	344.960	472.640	67.390		
67.400	12.160	22.400	94.720	129.280	67.400	47.040	80.640	371.840	499.520	67.400		
67.410	12.160	17.280	80.000	109.440	67.410	44.800	87.360	396.480	528.640	67.410		
67.420	9.600	14.720	69.760	94.080	67.420	44.800	87.360	421.120	553.280	67.420		
67.430	7.040	12.160	56.960	76.160	67.430	40.320	91.840	443.520	575.680	67.430		
67.440	7.040	9.600	49.920	66.560	67.440	40.320	94.080	465.920	600.320	67.440		
67.450	4.480	7.040	39.680	51.200	67.450	40.320	96.320	488.320	624.960	67.450		
67.460	4.480	7.040	29.440	40.960	67.460	38.080	96.320	508.480	642.880	67.460		
67.470	2.450	4.970	17.500	24.920	67.470	38.080	96.320	528.640	663.040	67.470		
67.480	2.450	4.970	7.490	14.910	67.480	38.080	98.560	546.560	683.200	67.480		
67.490	2.450	2.450	0.000	4.900	67.490	38.080	100.800	560.000	698.880	67.490		
67.500	2.450	2.450	0.000	4.900	67.500	37.350	102.090	567.720	707.160	67.500		
67.510	2.450	2.450	0.000	4.900	67.510	34.860	104.580	572.700	712.140	67.510		
67.520	2.450	2.450	0.000	4.900	67.520	34.860	104.580	577.680	717.120	67.520		
67.530	0.000	2.450	0.000	2.450	67.530	37.350	104.580	580.170	722.100	67.530		
67.540	2.450	2.450	0.000	4.900	67.540	37.350	104.580	577.680	719.610	67.540		
67.550	2.450	2.450	0.000	4.900	67.550	34.860	104.580	577.680	717.120	67.550		
67.560	2.450	2.450	0.000	4.900	67.560	34.860	104.580	577.680	717.120	67.560		
67.570	2.450	2.450	0.000	4.900	67.570	32.370	102.090	580.170	714.630	67.570		
67.580	2.450	2.450	0.000	4.900	67.580	29.880	102.090	582.660	714.630	67.580		
67.590	2.450	2.450	0.000	4.900	67.590	27.390	99.600	585.150	712.140	67.590		
67.600	2.450	2.450	0.000	4.900	67.600	22.410	97.110	587.640	707.160	67.600		
67.610	2.450	2.450	0.000	4.900	67.610	22.410	94.620	595.110	712.140	67.610		
67.620	2.500	2.500	0.000	5.000	67.620	22.410	92.130	602.580	717.120	67.620		
67.630	2.500	2.500	0.000	5.000	67.630	17.430	89.640	612.540	719.610	67.630		
67.640	2.500	2.500	0.000	5.000	67.640	17.430	87.150	622.500	727.080	67.640		
67.650	2.500	2.500	0.000	5.000	67.650	16.860	84.300	629.440	730.600	67.650		
67.660	2.500	2.500	0.000	5.000	67.660	16.860	84.300	637.870	739.030	67.660		
67.670	2.500	2.500	0.000	5.000	67.670	16.860	81.490	646.300	744.650	67.670		
67.680	2.500	2.500	0.000	5.000	67.680	16.860	78.680	654.730	750.270	67.680		
67.690	2.500	2.500	0.000	5.000	67.690	16.860	78.680	660.350	755.890	67.690		
67.700	2.500	2.500	0.000	5.000	67.700	16.860	73.060	665.970	755.890	67.700		
67.710	5.000	2.500	0.000	7.500	67.710	16.860	73.060	677.210	767.130	67.710		
67.720	2.500	2.500	0.000	5.000	67.720	16.860	73.060	680.020	769.940	67.720		
67.730	5.000	2.500	0.000	7.500	67.730	16.860	75.870	688.450	781.180	67.730		
67.740	2.500	2.500	0.000	5.000	67.740	16.860	73.060	691.260	781.180	67.740		
67.750	2.500	2.500	0.000	5.000	67.750	14.050	73.060	694.070	781.180	67.750		
67.760	2.500	2.500	0.000	5.000	67.760	14.050	73.060	696.880	783.990	67.760		
67.770	2.500	2.500	0.000	5.000	67.770	11.240	70.250	699.690	781.180	67.770		
67.780	2.500	2.500	0.000	5.000	67.780	14.050	70.250	699.690	783.990	67.780		
67.790	2.500	5.000	0.000	7.500	67.790	11.240	70.250	702.500	783.990	67.790		
67.800	2.500	5.000	0.000	7.500	67.800	11.480	71.750	703.150	786.380	67.800		
67.810	2.500	2.500	0.000	5.000	67.810	11.480	71.750	708.890	792.120	67.810		
67.820	2.500	2.500	0.000	5.000	67.820	11.480	68.880	708.890	789.250	67.820		
67.830	2.500	5.000	0.000	7.500	67.830	11.480	71.750	708.890	792.120	67.830		
67.840	2.500	5.000	0.000	7.500	67.840	14.350	68.880	708.890	792.120	67.840		
67.850	2.500	5.000	0.000	7.500	67.850	11.480	71.750	711.760	794.990	67.850		
67.860	2.500	2.500	0.000	5.000	67.860	11.480	68.880	708.890	789.250	67.860		
67.870	5.000	5.000	0.000	10.000	67.870	11.480	68.880	711.760	792.120	67.870		
67.880	2.500	5.000	0.000	7.500	67.880	11.480	68.880	711.760	792.120	67.880		
67.890	2.500	5.000	0.000	7.500	67.890	11.480	68.880	714.630	794.990	67.890		
67.900	2.500	5.000	0.000	7.500	67.900	14.350	68.880	717.500	800.730	67.900		
67.910	5.000	5.000	0.000	10.000	67.910	11.480	68.880	714.630	794.990	67.910		
67.920	4.940	4.940	0.000	9.880	67.920	11.480	68.880	711.760	792.120	67.920		
