C:\Users\Public\Documents\Novel Studio\load_data\2025-12-16\20\loadapp_2025-12-16_17-45-08-294.load
Comment s20vw
	PRU147-L::heel	PRU147-L::mid	PRU147-L::front	PRU147-L		PRU148-R::front	PRU148-R::mid	PRU148-R::heel	PRU148-R		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
11.430	357.500	61.490	17.160	436.150	11.430	0.000	14.910	154.780	169.690	11.430		
11.440	354.640	61.490	17.160	433.290	11.440	0.000	17.040	156.910	173.950	11.440		
11.450	351.780	61.490	17.160	430.430	11.450	0.000	17.040	159.750	176.790	11.450		
11.460	351.780	58.630	17.160	427.570	11.460	0.000	14.910	159.750	174.660	11.460		
11.470	351.780	61.490	17.160	430.430	11.470	0.000	17.040	164.720	181.760	11.470		
11.480	348.920	61.490	17.160	427.570	11.480	0.000	17.040	166.850	183.890	11.480		
11.490	347.490	58.630	17.160	423.280	11.490	0.000	17.040	169.690	186.730	11.490		
11.500	344.630	58.630	18.590	421.850	11.500	0.000	19.880	171.820	191.700	11.500		
11.510	341.770	58.630	17.160	417.560	11.510	0.000	19.880	174.660	194.540	11.510		
11.520	338.910	58.630	18.590	416.130	11.520	0.000	19.880	174.660	194.540	11.520		
11.530	337.480	58.630	17.160	413.270	11.530	0.000	19.880	177.500	197.380	11.530		
11.540	334.620	58.630	18.590	411.840	11.540	0.000	21.900	179.580	201.480	11.540		
11.550	332.500	59.850	19.950	412.300	11.550	0.000	19.710	182.500	202.210	11.550		
11.560	329.840	59.850	17.290	406.980	11.560	0.000	21.900	182.500	204.400	11.560		
11.570	327.180	59.850	19.950	406.980	11.570	0.000	21.900	182.500	204.400	11.570		
11.580	324.520	59.850	19.950	404.320	11.580	0.000	21.900	182.500	204.400	11.580		
11.590	321.860	59.850	19.950	401.660	11.590	0.000	21.900	179.580	201.480	11.590		
11.600	321.860	61.180	21.280	404.320	11.600	0.000	21.900	179.580	201.480	11.600		
11.610	319.200	63.840	21.280	404.320	11.610	0.000	21.900	177.390	199.290	11.610		
11.620	316.540	63.840	21.280	401.660	11.620	0.000	19.710	174.470	194.180	11.620		
11.630	313.880	66.500	23.940	404.320	11.630	0.000	21.900	174.470	196.370	11.630		
11.640	311.220	66.500	23.940	401.660	11.640	0.000	21.900	172.280	194.180	11.640		
11.650	309.890	69.160	26.600	405.650	11.650	0.000	21.900	169.360	191.260	11.650		
11.660	304.570	71.820	26.600	402.990	11.660	0.000	21.900	167.170	189.070	11.660		
11.670	299.250	74.480	29.260	402.990	11.670	0.000	21.900	164.980	186.880	11.670		
11.680	293.930	77.140	34.580	405.650	11.680	2.190	21.900	162.060	186.150	11.680		
11.690	289.940	79.800	37.240	406.980	11.690	0.000	22.100	162.500	184.600	11.690		
11.700	282.500	79.100	39.550	401.150	11.700	0.000	22.100	159.900	182.000	11.700		
11.710	274.590	82.490	44.070	401.150	11.710	0.000	24.700	159.900	184.600	11.710		
11.720	268.940	82.490	49.720	401.150	11.720	1.950	22.100	157.300	181.350	11.720		
11.730	266.680	84.750	51.980	403.410	11.730	0.000	22.100	157.300	179.400	11.730		
11.740	262.160	84.750	54.240	401.150	11.740	0.000	22.100	154.700	176.800	11.740		
11.750	259.900	84.750	56.500	401.150	11.750	1.950	22.100	154.700	178.750	11.750		
11.760	256.510	84.750	59.890	401.150	11.760	0.000	22.100	152.100	174.200	11.760		
11.770	256.510	87.010	62.150	405.670	11.770	0.000	22.100	149.500	171.600	11.770		
11.780	254.250	87.010	64.410	405.670	11.780	1.950	19.500	142.350	163.800	11.780		
11.790	251.990	87.010	64.410	403.410	11.790	1.950	19.500	142.350	163.800	11.790		
11.800	251.990	89.270	66.670	407.930	11.800	0.000	19.500	139.750	159.250	11.800		
11.810	249.730	89.270	68.930	407.930	11.810	1.950	22.100	137.150	161.200	11.810		
11.820	247.470	89.270	72.320	409.060	11.820	1.950	19.500	131.950	153.400	11.820		
11.830	244.080	91.530	74.580	410.190	11.830	1.950	19.500	130.000	151.450	11.830		
11.840	244.080	91.530	76.840	412.450	11.840	0.000	17.500	125.000	142.500	11.840		
11.850	242.500	94.090	79.540	416.130	11.850	2.500	17.500	120.000	140.000	11.850		
11.860	239.590	97.000	82.450	419.040	11.860	2.500	17.500	117.500	137.500	11.860		
11.870	239.590	99.910	84.390	423.890	11.870	5.000	20.000	117.500	142.500	11.870		
11.880	234.740	99.910	87.300	421.950	11.880	2.500	20.000	115.000	137.500	11.880		
11.890	231.830	101.850	92.150	425.830	11.890	2.500	17.500	112.500	132.500	11.890		
11.900	229.890	101.850	94.090	425.830	11.900	2.500	17.500	110.000	130.000	11.900		
11.910	226.980	104.760	99.910	431.650	11.910	2.500	20.000	110.000	132.500	11.910		
11.920	224.070	106.700	101.850	432.620	11.920	2.500	17.500	105.000	125.000	11.920		
11.930	222.130	106.700	104.760	433.590	11.930	2.500	17.500	105.000	125.000	11.930		
11.940	219.220	109.610	109.610	438.440	11.940	2.500	17.500	102.500	122.500	11.940		
11.950	217.280	111.550	111.550	440.380	11.950	2.500	17.500	100.000	120.000	11.950		
11.960	212.430	111.550	114.460	438.440	11.960	2.500	17.500	95.000	115.000	11.960		
11.970	212.430	111.550	119.310	443.290	11.970	2.500	17.500	92.500	112.500	11.970		
11.980	209.520	114.460	122.220	446.200	11.980	0.000	15.000	87.500	102.500	11.980		
11.990	206.610	117.370	124.160	448.140	11.990	0.000	14.960	85.000	99.960	11.990		
12.000	205.000	117.260	127.100	449.360	12.000	0.000	14.960	79.900	94.860	12.000		
12.010	201.720	119.720	132.020	453.460	12.010	0.000	14.960	77.180	92.140	12.010		
12.020	201.720	122.180	134.480	458.380	12.020	0.000	12.240	72.420	84.660	12.020		
12.030	199.260	122.180	139.400	460.840	12.030	0.000	12.240	69.700	81.940	12.030		
12.040	196.800	122.180	141.860	460.840	12.040	0.000	9.860	64.940	74.800	12.040		
12.050	196.800	124.640	141.860	463.300	12.050	0.000	9.860	59.840	69.700	12.050		
12.060	199.260	127.100	144.320	470.680	12.060	0.000	9.860	57.460	67.320	12.060		
12.070	199.260	129.560	149.240	478.060	12.070	0.000	9.860	52.360	62.220	12.070		
12.080	199.260	129.560	149.240	478.060	12.080	0.000	9.860	49.980	59.840	12.080		
12.090	201.720	132.020	151.700	485.440	12.090	0.000	7.480	44.880	52.360	12.090		
12.100	201.720	132.020	154.980	488.720	12.100	0.000	4.760	39.780	44.540	12.100		
12.110	205.000	134.480	154.980	494.460	12.110	0.000	7.480	37.400	44.880	12.110		
12.120	205.000	136.940	157.440	499.380	12.120	0.000	4.760	34.680	39.440	12.120		
12.130	205.000	136.940	159.900	501.840	12.130	0.000	7.480	32.300	39.780	12.130		
12.140	201.720	136.940	162.360	501.020	12.140	0.000	7.440	30.000	37.440	12.140		
12.150	202.500	139.320	162.000	503.820	12.150	0.000	4.920	24.960	29.880	12.150		
12.160	202.500	141.750	166.860	511.110	12.160	0.000	4.920	19.920	24.840	12.160		
12.170	202.500	141.750	166.860	511.110	12.170	0.000	4.920	15.000	19.920	12.170		
12.180	199.260	144.990	169.290	513.540	12.180	0.000	2.400	12.480	14.880	12.180		
12.190	196.830	144.990	171.720	513.540	12.190	0.000	4.920	12.480	17.400	12.190		
12.200	196.830	144.990	171.720	513.540	12.200	0.000	2.400	12.480	14.880	12.200		
12.210	196.830	147.420	174.960	519.210	12.210	0.000	2.400	12.480	14.880	12.210		
12.220	194.400	147.420	179.820	521.640	12.220	0.000	4.920	12.480	17.400	12.220		
12.230	191.970	149.850	177.390	519.210	12.230	0.000	4.920	12.480	17.400	12.230		
12.240	191.970	149.850	179.820	521.640	12.240	0.000	2.400	12.480	14.880	12.240		
12.250	191.970	152.280	182.250	526.500	12.250	0.000	2.400	12.480	14.880	12.250		
12.260	189.540	152.280	182.250	524.070	12.260	0.000	2.400	12.480	14.880	12.260		
12.270	189.540	152.280	184.680	526.500	12.270	0.000	0.000	9.960	9.960	12.270		
12.280	189.540	152.280	184.680	526.500	12.280	0.000	0.000	12.480	12.480	12.280		
12.290	187.110	152.280	184.680	524.070	12.290	0.000	0.000	10.000	10.000	12.290		
12.300	190.000	152.000	184.680	526.680	12.300	0.000	5.000	12.500	17.500	12.300		
12.310	190.000	154.280	186.960	531.240	12.310	0.000	5.000	12.500	17.500	12.310		
12.320	186.960	152.000	184.680	523.640	12.320	0.000	2.500	12.500	15.000	12.320		
12.330	186.960	152.000	184.680	523.640	12.330	0.000	2.500	12.500	15.000	12.330		
12.340	186.960	152.000	184.680	523.640	12.340	0.000	5.000	12.500	17.500	12.340		
12.350	184.680	152.000	184.680	521.360	12.350	0.000	2.500	12.500	15.000	12.350		
12.360	184.680	152.000	184.680	521.360	12.360	0.000	2.500	12.500	15.000	12.360		
12.370	184.680	152.000	184.680	521.360	12.370	0.000	2.500	12.500	15.000	12.370		
12.380	184.680	152.000	186.960	523.640	12.380	0.000	2.500	12.500	15.000	12.380		
12.390	184.680	154.280	186.960	525.920	12.390	0.000	5.000	12.500	17.500	12.390		
12.400	184.680	154.280	186.960	525.920	12.400	0.000	2.500	12.500	15.000	12.400		
12.410	182.400	154.280	186.960	523.640	12.410	0.000	2.500	12.500	15.000	12.410		
12.420	179.360	154.280	186.960	520.600	12.420	0.000	2.500	12.500	15.000	12.420		
12.430	179.360	154.280	186.960	520.600	12.430	0.000	2.500	12.500	15.000	12.430		
12.440	177.080	154.280	190.000	521.360	12.440	0.000	2.400	12.300	14.700	12.440		
12.450	177.080	154.280	190.000	521.360	12.450	0.000	2.400	9.900	12.300	12.450		
12.460	177.080	154.280	190.000	521.360	12.460	0.000	2.400	12.300	14.700	12.460		
12.470	177.080	154.280	190.000	521.360	12.470	0.000	2.400	12.300	14.700	12.470		
12.480	177.080	154.280	186.960	518.320	12.480	0.000	2.400	12.300	14.700	12.480		
12.490	179.360	154.280	186.960	520.600	12.490	0.000	4.800	19.800	24.600	12.490		
12.500	179.360	154.280	184.680	518.320	12.500	0.000	7.500	27.300	34.800	12.500		
12.510	179.360	154.280	186.960	520.600	12.510	2.400	7.500	34.800	44.700	12.510		
12.520	179.360	152.000	184.680	516.040	12.520	7.500	12.300	45.000	64.800	12.520		
12.530	179.360	152.000	182.400	513.760	12.530	12.300	15.000	52.500	79.800	12.530		
12.540	177.080	149.720	179.360	506.160	12.540	15.000	19.800	57.300	92.100	12.540		
12.550	174.800	144.400	177.080	496.280	12.550	22.500	22.500	60.000	105.000	12.550		
12.560	169.480	139.840	174.800	484.120	12.560	24.900	24.900	62.400	112.200	12.560		
12.570	164.920	136.800	169.480	471.200	12.570	30.000	27.300	67.500	124.800	12.570		
12.580	157.320	129.960	164.920	452.200	12.580	32.400	32.400	75.000	139.800	12.580		
12.590	152.000	124.640	161.880	438.520	12.590	34.760	34.760	79.790	149.310	12.590		
12.600	144.460	119.660	155.000	419.120	12.600	37.130	37.130	89.270	163.530	12.600		
12.610	139.500	112.220	146.940	398.660	12.610	39.500	41.870	97.170	178.540	12.610		
12.620	134.540	107.260	139.500	381.300	12.620	41.870	41.870	104.280	188.020	12.620		
12.630	132.060	104.780	134.540	371.380	12.630	41.870	44.240	114.550	200.660	12.630		
12.640	132.060	97.340	129.580	358.980	12.640	41.870	49.770	127.190	218.830	12.640		
12.650	127.100	94.860	124.620	346.580	12.650	41.870	54.510	137.460	233.840	12.650		
12.660	127.100	92.380	119.660	339.140	12.660	41.870	56.880	149.310	248.060	12.660		
12.670	127.100	87.420	117.180	331.700	12.670	41.870	59.250	159.580	260.700	12.670		
12.680	127.100	84.940	112.220	324.260	12.680	44.240	59.250	169.850	273.340	12.680		
12.690	129.580	82.460	109.740	321.780	12.690	44.240	62.410	176.960	283.610	12.690		
12.700	129.580	79.980	104.780	314.340	12.700	47.400	64.780	182.490	294.670	12.700		
12.710	129.580	77.500	99.820	306.900	12.710	47.400	67.150	189.600	304.150	12.710		
12.720	129.580	71.920	97.340	298.840	12.720	49.770	69.520	191.970	311.260	12.720		
12.730	127.100	69.440	94.860	291.400	12.730	52.140	71.890	197.500	321.530	12.730		
12.740	124.620	66.960	92.380	283.960	12.740	52.250	72.200	196.650	321.100	12.740		
12.750	125.000	67.500	90.000	282.500	12.750	54.150	74.100	202.350	330.600	12.750		
12.760	122.500	65.000	85.000	272.500	12.760	57.000	79.800	204.250	341.050	12.760		
12.770	120.000	62.500	85.000	267.500	12.770	59.850	79.800	204.250	343.900	12.770		
12.780	117.500	60.000	82.500	260.000	12.780	59.850	81.700	204.250	345.800	12.780		
12.790	115.000	60.000	80.000	255.000	12.790	61.750	81.700	207.100	350.550	12.790		
12.800	115.000	57.500	80.000	252.500	12.800	64.600	81.700	209.950	356.250	12.800		
12.810	112.500	57.500	80.000	250.000	12.810	61.750	84.550	214.700	361.000	12.810		
12.820	110.000	55.000	77.500	242.500	12.820	67.450	87.400	216.600	371.450	12.820		
12.830	107.500	52.500	75.000	235.000	12.830	61.750	87.400	222.300	371.450	12.830		
12.840	107.500	52.500	75.000	235.000	12.840	64.600	89.300	224.200	378.100	12.840		
12.850	105.000	50.000	72.500	227.500	12.850	61.750	87.400	227.050	376.200	12.850		
12.860	105.000	50.000	75.000	230.000	12.860	67.450	84.550	229.900	381.900	12.860		
12.870	105.000	50.000	72.500	227.500	12.870	67.450	84.550	231.800	383.800	12.870		
12.880	105.000	47.500	72.500	225.000	12.880	64.600	89.300	237.500	391.400	12.880		
12.890	102.500	47.500	72.500	222.500	12.890	61.710	89.540	242.000	393.250	12.890		
12.900	102.500	44.690	69.700	216.890	12.900	61.710	89.540	246.840	398.090	12.900		
12.910	99.630	44.690	69.700	214.020	12.910	61.710	89.540	254.100	405.350	12.910		
12.920	99.630	44.690	67.240	211.560	12.920	59.290	91.960	258.940	410.190	12.920		
12.930	99.630	42.230	67.240	209.100	12.930	56.870	91.960	264.990	413.820	12.930		
12.940	99.630	42.230	67.240	209.100	12.940	56.870	91.960	269.830	418.660	12.940		
12.950	99.630	42.230	64.780	206.640	12.950	56.870	91.960	274.670	423.500	12.950		
12.960	99.630	39.770	62.320	201.720	12.960	54.450	91.960	279.510	425.920	12.960		
12.970	97.170	39.770	62.320	199.260	12.970	54.450	91.960	284.350	430.760	12.970		
12.980	97.170	37.310	62.320	196.800	12.980	52.030	94.380	289.190	435.600	12.980		
12.990	97.170	37.310	59.860	194.340	12.990	52.030	91.960	291.610	435.600	12.990		
13.000	97.170	37.310	62.320	196.800	13.000	52.030	91.960	294.030	438.020	13.000		
13.010	97.170	37.310	59.860	194.340	13.010	52.030	91.960	296.450	440.440	13.010		
13.020	97.170	37.310	57.400	191.880	13.020	49.610	91.960	298.870	440.440	13.020		
13.030	94.710	37.310	57.400	189.420	13.030	49.610	91.960	302.500	444.070	13.030		
13.040	94.710	34.850	57.400	186.960	13.040	47.500	90.000	305.000	442.500	13.040		
13.050	92.340	34.960	54.720	182.020	13.050	47.500	92.500	307.500	447.500	13.050		
13.060	92.340	34.960	52.440	179.740	13.060	47.500	92.500	307.500	447.500	13.060		
13.070	92.340	32.300	54.720	179.360	13.070	47.500	95.000	310.000	452.500	13.070		
13.080	92.340	29.640	52.440	174.420	13.080	47.500	92.500	310.000	450.000	13.080		
13.090	92.340	27.360	52.440	172.140	13.090	50.000	92.500	310.000	452.500	13.090		
13.100	92.340	24.700	52.440	169.480	13.100	50.000	92.500	310.000	452.500	13.100		
13.110	92.340	24.700	52.440	169.480	13.110	50.000	92.500	312.500	455.000	13.110		
13.120	92.340	24.700	49.780	166.820	13.120	50.000	90.000	310.000	450.000	13.120		
13.130	95.000	22.420	49.780	167.200	13.130	50.000	90.000	310.000	450.000	13.130		
13.140	95.000	24.700	52.440	172.140	13.140	50.000	90.000	307.500	447.500	13.140		
13.150	95.000	24.700	49.780	169.480	13.150	50.000	92.500	307.500	450.000	13.150		
13.160	95.000	22.420	49.780	167.200	13.160	50.000	92.500	305.000	447.500	13.160		
13.170	95.000	24.700	49.780	169.480	13.170	50.000	90.000	305.000	445.000	13.170		
13.180	95.000	22.420	49.780	167.200	13.180	52.500	90.000	302.500	445.000	13.180		
13.190	95.000	22.420	47.500	164.920	13.190	52.080	89.280	298.840	440.200	13.190		
13.200	94.800	22.400	50.000	167.200	13.200	54.560	89.280	298.840	442.680	13.200		
13.210	97.200	24.800	50.000	172.000	13.210	54.560	89.280	296.360	440.200	13.210		
13.220	97.200	24.800	50.000	172.000	13.220	57.040	89.280	296.360	442.680	13.220		
13.230	100.000	24.800	50.000	174.800	13.230	57.040	89.280	296.360	442.680	13.230		
13.240	100.000	27.200	50.000	177.200	13.240	52.080	86.800	298.840	437.720	13.240		
13.250	100.000	27.200	50.000	177.200	13.250	52.080	86.800	298.840	437.720	13.250		
13.260	100.000	24.800	50.000	174.800	13.260	49.600	86.800	298.840	435.240	13.260		
13.270	100.000	27.200	52.400	179.600	13.270	49.600	86.800	298.840	435.240	13.270		
13.280	100.000	24.800	50.000	174.800	13.280	47.120	86.800	296.360	430.280	13.280		
13.290	97.200	24.800	50.000	172.000	13.290	47.120	84.320	298.840	430.280	13.290		
13.300	97.200	24.800	50.000	172.000	13.300	44.640	84.320	301.320	430.280	13.300		
13.310	94.800	24.800	47.200	166.800	13.310	44.640	84.320	301.320	430.280	13.310		
13.320	94.800	22.400	47.200	164.400	13.320	42.160	84.320	306.280	432.760	13.320		
13.330	94.800	22.400	44.800	162.000	13.330	42.160	84.320	310.000	436.480	13.330		
13.340	94.800	22.400	47.200	164.400	13.340	39.480	84.600	311.610	435.690	13.340		
13.350	95.000	22.420	44.840	162.260	13.350	39.480	84.600	314.430	438.510	13.350		
13.360	95.000	22.420	44.840	162.260	13.360	39.480	84.600	318.660	442.740	13.360		
13.370	95.000	22.420	44.840	162.260	13.370	39.480	84.600	321.480	445.560	13.370		
13.380	95.000	19.760	44.840	159.600	13.380	36.660	87.420	324.300	448.380	13.380		
13.390	95.000	19.760	42.180	156.940	13.390	36.660	84.600	329.940	451.200	13.390		
13.400	95.000	19.760	42.180	156.940	13.400	36.660	84.600	329.940	451.200	13.400		
13.410	95.000	19.760	39.900	154.660	13.410	36.660	84.600	331.350	452.610	13.410		
13.420	95.000	19.760	39.900	154.660	13.420	36.660	87.420	334.170	458.250	13.420		
13.430	95.000	19.760	39.900	154.660	13.430	36.660	87.420	336.990	461.070	13.430		
13.440	95.000	17.480	39.900	152.380	13.440	39.480	87.420	339.810	466.710	13.440		
13.450	92.340	17.480	39.900	149.720	13.450	33.840	87.420	344.040	465.300	13.450		
13.460	92.340	17.480	39.900	149.720	13.460	33.840	87.420	346.860	468.120	13.460		
13.470	92.340	17.480	39.900	149.720	13.470	33.840	84.600	349.680	468.120	13.470		
13.480	92.340	17.480	37.240	147.060	13.480	36.660	87.420	352.500	476.580	13.480		
13.490	89.680	17.480	37.240	144.400	13.490	34.270	86.420	351.640	472.330	13.490		
13.500	87.320	17.390	34.780	139.490	13.500	34.270	86.420	354.620	475.310	13.500		
13.510	87.320	14.800	34.780	136.900	13.510	31.290	86.420	354.620	472.330	13.510		
13.520	87.320	17.390	34.780	139.490	13.520	34.270	89.400	356.110	479.780	13.520		
13.530	89.910	17.390	37.370	144.670	13.530	34.270	86.420	359.090	479.780	13.530		
13.540	89.910	17.390	34.780	142.080	13.540	31.290	89.400	362.070	482.760	13.540		
13.550	89.910	14.800	34.780	139.490	13.550	34.270	89.400	362.070	485.740	13.550		
13.560	89.910	17.390	34.780	142.080	13.560	34.270	89.400	362.070	485.740	13.560		
13.570	89.910	17.390	34.780	142.080	13.570	31.290	89.400	363.560	484.250	13.570		
13.580	92.500	17.390	32.190	142.080	13.580	31.290	86.420	363.560	481.270	13.580		
13.590	89.910	17.390	29.970	137.270	13.590	29.800	86.420	366.540	482.760	13.590		
13.600	92.500	17.390	27.380	137.270	13.600	31.290	86.420	369.520	487.230	13.600		
13.610	92.500	14.800	24.790	132.090	13.610	29.800	86.420	369.520	485.740	13.610		
13.620	92.500	14.800	27.380	134.680	13.620	29.800	86.420	369.520	485.740	13.620		
13.630	89.910	14.800	24.790	129.500	13.630	29.800	84.930	372.500	487.230	13.630		
13.640	92.500	14.800	24.790	132.090	13.640	29.070	87.210	371.790	488.070	13.640		
13.650	89.910	14.800	22.200	126.910	13.650	29.070	87.210	374.850	491.130	13.650		
13.660	92.500	14.800	22.200	129.500	13.660	29.070	87.210	374.850	491.130	13.660		
13.670	89.910	14.800	22.200	126.910	13.670	29.070	84.150	376.380	489.600	13.670		
13.680	89.910	14.800	22.200	126.910	13.680	26.010	84.150	376.380	486.540	13.680		
13.690	89.910	14.800	22.200	126.910	13.690	29.070	87.210	379.440	495.720	13.690		
13.700	89.910	14.800	22.200	126.910	13.700	26.010	84.150	379.440	489.600	13.700		
13.710	89.910	14.800	22.200	126.910	13.710	29.070	84.150	379.440	492.660	13.710		
13.720	89.910	14.800	22.200	126.910	13.720	29.070	87.210	376.380	492.660	13.720		
13.730	89.910	14.800	22.200	126.910	13.730	26.010	84.150	379.440	489.600	13.730		
13.740	89.910	14.800	22.200	126.910	13.740	29.070	84.150	379.440	492.660	13.740		
13.750	89.910	14.800	22.200	126.910	13.750	29.070	84.150	379.440	492.660	13.750		
13.760	89.910	14.800	22.200	126.910	13.760	26.010	84.150	382.500	492.660	13.760		
13.770	87.320	14.800	22.200	124.320	13.770	26.010	84.150	382.500	492.660	13.770		
13.780	89.910	14.800	24.790	129.500	13.780	26.010	84.150	382.500	492.660	13.780		
13.790	87.320	14.800	24.790	126.910	13.790	26.180	84.700	381.920	492.800	13.790		
13.800	87.500	14.700	22.400	124.600	13.800	26.180	84.700	381.920	492.800	13.800		
13.810	87.500	14.700	24.850	127.050	13.810	26.180	84.700	381.920	492.800	13.810		
13.820	87.500	14.700	22.400	124.600	13.820	29.260	84.700	381.920	495.880	13.820		
13.830	87.500	17.500	24.850	129.850	13.830	29.260	86.240	381.920	497.420	13.830		
13.840	87.500	14.700	22.400	124.600	13.840	29.260	84.700	385.000	498.960	13.840		
13.850	87.500	14.700	22.400	124.600	13.850	29.260	84.700	385.000	498.960	13.850		
13.860	87.500	17.500	22.400	127.400	13.860	29.260	84.700	381.920	495.880	13.860		
13.870	87.500	14.700	22.400	124.600	13.870	32.340	86.240	381.920	500.500	13.870		
13.880	84.700	14.700	22.400	121.800	13.880	32.340	89.320	381.920	503.580	13.880		
13.890	84.700	14.700	19.950	119.350	13.890	32.340	89.320	381.920	503.580	13.890		
13.900	84.700	14.700	22.400	121.800	13.900	36.960	92.400	381.920	511.280	13.900		
13.910	82.250	14.700	22.400	119.350	13.910	36.960	92.400	378.840	508.200	13.910		
13.920	82.250	14.700	22.400	119.350	13.920	38.500	93.940	378.840	511.280	13.920		
13.930	79.800	14.700	22.400	116.900	13.930	41.580	93.940	378.840	514.360	13.930		
13.940	79.800	14.700	22.400	116.900	13.940	41.340	96.990	378.420	516.750	13.940		
13.950	77.500	12.400	19.840	109.740	13.950	44.520	98.580	378.420	521.520	13.950		
13.960	77.500	14.880	19.840	112.220	13.960	44.520	98.580	381.600	524.700	13.960		
13.970	74.710	14.880	19.840	109.430	13.970	44.520	98.580	384.780	527.880	13.970		
13.980	72.230	14.880	19.840	106.950	13.980	41.340	101.760	384.780	527.880	13.980		
13.990	69.750	14.880	19.840	104.470	13.990	44.520	101.760	386.370	532.650	13.990		
14.000	67.270	12.400	17.360	97.030	14.000	44.520	101.760	386.370	532.650	14.000		
14.010	64.790	12.400	19.840	97.030	14.010	44.520	101.760	389.550	535.830	14.010		
14.020	62.310	12.400	17.360	92.070	14.020	44.520	101.760	391.140	537.420	14.020		
14.030	62.310	12.400	17.360	92.070	14.030	46.110	104.940	394.320	545.370	14.030		
14.040	59.830	9.920	17.360	87.110	14.040	46.110	104.940	394.320	545.370	14.040		
14.050	57.350	12.400	19.840	89.590	14.050	46.110	104.940	394.320	545.370	14.050		
14.060	54.870	9.920	17.360	82.150	14.060	46.110	106.530	394.320	546.960	14.060		
14.070	54.870	9.920	14.880	79.670	14.070	49.290	106.530	397.500	553.320	14.070		
14.080	52.390	9.920	17.360	79.670	14.080	46.110	106.530	397.500	550.140	14.080		
14.090	49.910	9.920	14.880	74.710	14.090	51.900	107.260	396.170	555.330	14.090		
14.100	50.000	10.000	15.000	75.000	14.100	51.900	107.260	396.170	555.330	14.100		
14.110	47.400	7.400	12.400	67.200	14.110	48.440	107.260	399.630	555.330	14.110		
14.120	47.400	7.400	15.000	69.800	14.120	51.900	107.260	399.630	558.790	14.120		
14.130	45.000	7.400	15.000	67.400	14.130	48.440	107.260	401.360	557.060	14.130		
14.140	42.400	7.400	12.400	62.200	14.140	51.900	108.990	406.550	567.440	14.140		
14.150	42.400	7.400	12.400	62.200	14.150	51.900	108.990	406.550	567.440	14.150		
14.160	40.000	7.400	15.000	62.400	14.160	53.630	112.450	408.280	574.360	14.160		
14.170	37.400	7.400	12.400	57.200	14.170	53.630	108.990	411.740	574.360	14.170		
14.180	35.000	7.400	15.000	57.400	14.180	57.090	112.450	413.470	583.010	14.180		
14.190	32.400	5.000	12.400	49.800	14.190	57.090	114.180	416.930	588.200	14.190		
14.200	27.400	7.400	12.400	47.200	14.200	58.820	115.910	422.120	596.850	14.200		
14.210	20.000	5.000	12.400	37.400	14.210	62.280	115.910	423.850	602.040	14.210		
14.220	15.000	2.400	10.000	27.400	14.220	62.280	119.370	427.310	608.960	14.220		
14.230	12.400	2.400	12.400	27.200	14.230	64.010	119.370	432.500	615.880	14.230		
14.240	10.000	2.400	10.000	22.400	14.240	67.260	123.900	437.190	628.350	14.240		
14.250	7.480	2.480	10.000	19.960	14.250	69.030	123.900	438.960	631.890	14.250		
14.260	7.480	0.000	7.480	14.960	14.260	69.030	123.900	438.960	631.890	14.260		
14.270	5.000	0.000	5.000	10.000	14.270	70.800	129.210	442.500	642.510	14.270		
14.280	5.000	0.000	5.000	10.000	14.280	76.110	129.210	438.960	644.280	14.280		
14.290	5.000	0.000	2.480	7.480	14.290	81.420	134.520	433.650	649.590	14.290		
14.300	5.000	0.000	2.480	7.480	14.300	86.730	136.290	426.570	649.590	14.300		
14.310	2.480	0.000	0.000	2.480	14.310	92.040	139.830	419.490	651.360	14.310		
14.320	2.480	0.000	0.000	2.480	14.320	97.350	141.600	414.180	653.130	14.320		
14.330	2.480	0.000	0.000	2.480	14.330	100.890	143.370	412.410	656.670	14.330		
14.340	2.480	0.000	0.000	2.480	14.340	106.200	143.370	403.560	653.130	14.340		
14.350	2.480	0.000	0.000	2.480	14.350	111.510	146.910	398.250	656.670	14.350		
14.360	2.480	0.000	0.000	2.480	14.360	113.280	148.680	394.710	656.670	14.360		
14.370	0.000	0.000	0.000	0.000	14.370	118.590	148.680	385.860	653.130	14.370		
14.380	2.480	0.000	0.000	2.480	14.380	123.900	148.680	382.320	654.900	14.380		
14.390	2.480	0.000	0.000	2.480	14.390	129.860	151.000	377.500	658.360	14.390		
14.400	2.500	0.000	0.000	2.500	14.400	129.860	151.000	371.460	652.320	14.400		
14.410	2.500	0.000	0.000	2.500	14.410	131.370	154.020	366.930	652.320	14.410		
14.420	2.500	0.000	0.000	2.500	14.420	134.390	157.040	362.400	653.830	14.420		
14.430	2.500	0.000	0.000	2.500	14.430	137.410	154.020	359.380	650.810	14.430		
14.440	2.500	0.000	0.000	2.500	14.440	134.390	157.040	356.360	647.790	14.440		
14.450	2.500	0.000	0.000	2.500	14.450	137.410	157.040	351.830	646.280	14.450		
14.460	2.500	0.000	0.000	2.500	14.460	138.920	157.040	348.810	644.770	14.460		
14.470	2.500	0.000	0.000	2.500	14.470	138.920	157.040	347.300	643.260	14.470		
14.480	0.000	0.000	0.000	0.000	14.480	138.920	157.040	341.260	637.220	14.480		
