C:\Users\Public\Documents\Novel Studio\load_data\2025-12-11\7\loadapp_2025-12-11_11-11-22-632.load
Comment s7 w
	-R::front	-R::mid	-R::heel	-R		PRY201-L::heel	PRY201-L::mid	PRY201-L::front	PRY201-L		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
131.010	24.840	17.250	0.000	42.090	131.010	229.600	350.000	169.400	749.000	131.010		
131.020	37.260	22.080	0.000	59.340	131.020	211.400	344.400	163.800	719.600	131.020		
131.030	57.270	29.670	0.000	86.940	131.030	194.600	338.800	156.800	690.200	131.030		
131.040	79.350	34.500	0.000	113.850	131.040	175.000	331.800	151.200	658.000	131.040		
131.050	102.120	39.330	0.000	141.450	131.050	151.200	322.000	147.000	620.200	131.050		
131.060	122.130	42.090	0.000	164.220	131.060	134.400	315.000	141.400	590.800	131.060		
131.070	139.380	46.920	2.070	188.370	131.070	116.200	303.800	134.400	554.400	131.070		
131.080	157.320	49.680	4.830	211.830	131.080	102.200	296.800	128.800	527.800	131.080		
131.090	172.500	49.680	4.830	227.010	131.090	86.800	287.000	127.400	501.200	131.090		
131.100	187.200	54.600	6.500	248.300	131.100	74.200	274.400	121.800	470.400	131.100		
131.110	198.900	59.800	6.500	265.200	131.110	61.480	265.000	116.600	443.080	131.110		
131.120	209.300	66.300	6.500	282.100	131.120	54.060	254.400	112.360	420.820	131.120		
131.130	222.300	74.100	9.100	305.500	131.130	46.640	244.860	109.180	400.680	131.130		
131.140	231.400	84.500	11.700	327.600	131.140	37.100	232.140	104.940	374.180	131.140		
131.150	239.200	94.900	14.300	348.400	131.150	31.800	221.540	101.760	355.100	131.150		
131.160	252.200	106.600	16.900	375.700	131.160	22.260	212.000	96.460	330.720	131.160		
131.170	260.000	119.600	24.700	404.300	131.170	14.840	197.160	89.040	301.040	131.170		
131.180	269.100	131.300	29.900	430.300	131.180	7.420	182.320	86.920	276.660	131.180		
131.190	279.500	144.300	33.800	457.600	131.190	4.240	169.600	79.500	253.340	131.190		
131.200	289.900	154.700	39.000	483.600	131.200	0.000	151.580	74.200	225.780	131.200		
131.210	299.000	162.500	46.800	508.300	131.210	0.000	132.500	69.960	202.460	131.210		
131.220	306.800	174.200	54.600	535.600	131.220	0.000	114.480	61.480	175.960	131.220		
131.230	314.600	187.200	65.000	566.800	131.230	0.000	96.460	59.360	155.820	131.230		
131.240	325.000	201.500	76.700	603.200	131.240	0.000	79.500	54.060	133.560	131.240		
131.250	331.960	215.000	86.000	632.960	131.250	0.000	64.660	51.940	116.600	131.250		
131.260	338.840	221.880	94.600	655.320	131.260	0.000	52.500	47.460	99.960	131.260		
131.270	347.440	232.200	99.760	679.400	131.270	0.000	42.420	42.420	84.840	131.270		
131.280	354.320	239.080	104.920	698.320	131.280	0.000	34.860	34.860	69.720	131.280		
131.290	361.200	249.400	106.640	717.240	131.290	0.000	27.300	32.340	59.640	131.290		
131.300	366.360	254.560	108.360	729.280	131.300	0.000	22.470	27.300	49.770	131.300		
131.310	374.960	261.440	111.800	748.200	131.310	0.000	19.950	24.990	44.940	131.310		
131.320	381.840	266.600	111.800	760.240	131.320	0.000	14.910	19.950	34.860	131.320		
131.330	388.720	271.760	113.520	774.000	131.330	0.000	14.910	19.950	34.860	131.330		
131.340	397.320	273.480	111.800	782.600	131.340	0.000	12.390	19.950	32.340	131.340		
131.350	405.920	276.920	111.800	794.640	131.350	0.000	12.390	19.950	32.340	131.350		
131.360	414.520	278.640	108.360	801.520	131.360	0.000	9.870	17.430	27.300	131.360		
131.370	419.680	282.080	106.640	808.400	131.370	0.000	7.350	17.430	24.780	131.370		
131.380	424.840	278.640	104.920	808.400	131.380	0.000	7.350	17.430	24.780	131.380		
131.390	430.000	278.640	99.760	808.400	131.390	0.000	7.350	14.910	22.260	131.390		
131.400	432.320	274.060	90.710	797.090	131.400	0.000	4.830	17.430	22.260	131.400		
131.410	436.180	272.130	86.850	795.160	131.410	0.000	4.980	15.000	19.980	131.410		
131.420	436.180	268.270	81.060	785.510	131.420	0.000	4.980	15.000	19.980	131.420		
131.430	438.110	264.410	77.200	779.720	131.430	0.000	2.460	15.000	17.460	131.430		
131.440	441.970	262.480	71.410	775.860	131.440	0.000	2.460	15.000	17.460	131.440		
131.450	445.830	258.620	69.480	773.930	131.450	0.000	2.460	15.000	17.460	131.450		
131.460	449.690	254.760	65.620	770.070	131.460	0.000	2.460	12.480	14.940	131.460		
131.470	453.550	254.760	63.690	772.000	131.470	0.000	2.460	15.000	17.460	131.470		
131.480	459.340	250.900	63.690	773.930	131.480	0.000	2.460	15.000	17.460	131.480		
131.490	463.200	250.900	61.760	775.860	131.490	0.000	0.000	15.000	15.000	131.490		
131.500	468.990	250.900	59.830	779.720	131.500	0.000	0.000	15.000	15.000	131.500		
131.510	474.780	250.900	59.830	785.510	131.510	0.000	0.000	12.480	12.480	131.510		
131.520	476.710	248.970	59.830	785.510	131.520	0.000	0.000	12.480	12.480	131.520		
131.530	482.500	250.900	59.830	793.230	131.530	0.000	0.000	15.000	15.000	131.530		
131.540	482.500	248.970	59.830	791.300	131.540	0.000	0.000	12.480	12.480	131.540		
131.550	481.650	249.600	58.500	789.750	131.550	0.000	0.000	12.480	12.480	131.550		
131.560	481.650	249.600	58.500	789.750	131.560	0.000	0.000	12.500	12.500	131.560		
131.570	479.700	249.600	62.400	791.700	131.570	0.000	0.000	12.500	12.500	131.570		
131.580	479.700	249.600	62.400	791.700	131.580	0.000	0.000	12.500	12.500	131.580		
131.590	481.650	251.550	64.350	797.550	131.590	0.000	0.000	12.500	12.500	131.590		
131.600	483.600	251.550	64.350	799.500	131.600	0.000	0.000	12.500	12.500	131.600		
131.610	483.600	251.550	64.350	799.500	131.610	0.000	0.000	12.500	12.500	131.610		
131.620	487.500	251.550	66.300	805.350	131.620	0.000	0.000	10.000	10.000	131.620		
131.630	483.600	251.550	66.300	801.450	131.630	0.000	0.000	10.000	10.000	131.630		
131.640	483.600	251.550	66.300	801.450	131.640	0.000	0.000	10.000	10.000	131.640		
131.650	483.600	251.550	66.300	801.450	131.650	0.000	0.000	10.000	10.000	131.650		
131.660	483.600	245.700	66.300	795.600	131.660	0.000	0.000	10.000	10.000	131.660		
131.670	483.600	245.700	66.300	795.600	131.670	0.000	0.000	10.000	10.000	131.670		
131.680	481.650	245.700	68.250	795.600	131.680	0.000	0.000	10.000	10.000	131.680		
131.690	481.650	243.750	68.250	793.650	131.690	0.000	0.000	10.000	10.000	131.690		
131.700	477.500	244.480	68.760	790.740	131.700	0.000	0.000	10.000	10.000	131.700		
131.710	477.500	240.660	70.670	788.830	131.710	0.000	0.000	12.350	12.350	131.710		
131.720	477.500	238.750	70.670	786.920	131.720	0.000	0.000	9.750	9.750	131.720		
131.730	473.680	236.840	70.670	781.190	131.730	0.000	0.000	9.750	9.750	131.730		
131.740	473.680	231.110	68.760	773.550	131.740	0.000	0.000	12.350	12.350	131.740		
131.750	473.680	231.110	70.670	775.460	131.750	0.000	0.000	9.750	9.750	131.750		
131.760	473.680	227.290	68.760	769.730	131.760	0.000	0.000	9.750	9.750	131.760		
131.770	471.770	223.470	68.760	764.000	131.770	1.950	0.000	12.350	14.300	131.770		
131.780	471.770	219.650	68.760	760.180	131.780	7.150	0.000	7.150	14.300	131.780		
131.790	469.860	215.830	66.850	752.540	131.790	12.350	1.950	4.550	18.850	131.790		
131.800	469.860	213.920	66.850	750.630	131.800	24.700	4.550	4.550	33.800	131.800		
131.810	469.860	212.010	64.940	746.810	131.810	39.650	4.550	0.000	44.200	131.810		
131.820	469.860	206.280	61.120	737.260	131.820	62.400	7.150	0.000	69.550	131.820		
131.830	471.770	196.730	59.210	727.710	131.830	92.300	12.350	0.000	104.650	131.830		
131.840	471.770	189.090	53.480	714.340	131.840	127.400	19.500	0.000	146.900	131.840		
131.850	472.500	179.550	49.140	701.190	131.850	162.500	27.300	0.000	189.800	131.850		
131.860	472.500	166.320	43.470	682.290	131.860	190.970	33.800	0.000	224.770	131.860		
131.870	468.720	149.310	35.910	653.940	131.870	209.560	42.250	3.380	255.190	131.870		
131.880	468.720	132.300	28.350	629.370	131.880	221.390	49.010	3.380	273.780	131.880		
131.890	466.830	109.620	24.570	601.020	131.890	231.530	59.150	6.760	297.440	131.890		
131.900	461.160	86.940	20.790	568.890	131.900	241.670	69.290	13.520	324.480	131.900		
131.910	451.710	66.150	17.010	534.870	131.910	253.500	79.430	18.590	351.520	131.910		
131.920	442.260	49.140	13.230	504.630	131.920	268.710	94.640	27.040	390.390	131.920		
131.930	421.470	32.130	9.450	463.050	131.930	283.920	109.850	32.110	425.880	131.930		
131.940	398.790	18.900	9.450	427.140	131.940	299.130	123.370	38.870	461.370	131.940		
131.950	366.660	5.670	5.670	378.000	131.950	319.410	138.580	47.320	505.310	131.950		
131.960	328.860	0.000	1.890	330.750	131.960	336.310	157.170	54.080	547.560	131.960		
131.970	291.060	0.000	0.000	291.060	131.970	356.590	174.070	64.220	594.880	131.970		
131.980	251.370	0.000	0.000	251.370	131.980	376.870	194.350	74.360	645.580	131.980		
131.990	213.570	0.000	0.000	213.570	131.990	398.840	211.250	81.120	691.210	131.990		
132.000	170.000	0.000	0.000	170.000	132.000	422.500	231.530	89.570	743.600	132.000		
132.010	134.640	0.000	0.000	134.640	132.010	440.800	248.900	95.000	784.700	132.010		
132.020	102.000	0.000	0.000	102.000	132.020	454.100	262.200	98.800	815.100	132.020		
132.030	79.560	0.000	0.000	79.560	132.030	467.400	273.600	104.500	845.500	132.030		
132.040	59.840	0.000	0.000	59.840	132.040	471.200	285.000	108.300	864.500	132.040		
132.050	46.920	0.000	0.000	46.920	132.050	475.000	288.800	108.300	872.100	132.050		
132.060	34.680	2.040	2.040	38.760	132.060	471.200	294.500	114.000	879.700	132.060		
132.070	29.920	0.000	2.040	31.960	132.070	461.700	298.300	115.900	875.900	132.070		
132.080	29.920	0.000	2.040	31.960	132.080	446.500	302.100	119.700	868.300	132.080		
132.090	24.480	2.040	2.040	28.560	132.090	429.400	302.100	121.600	853.100	132.090		
132.100	19.720	2.040	2.040	23.800	132.100	404.700	298.300	123.500	826.500	132.100		
132.110	17.000	2.040	2.040	21.080	132.110	383.800	296.400	123.500	803.700	132.110		
132.120	17.000	2.040	2.040	21.080	132.120	364.800	294.500	127.300	786.600	132.120		
132.130	14.960	0.000	2.040	17.000	132.130	345.800	290.700	129.200	765.700	132.130		
132.140	14.960	0.000	2.040	17.000	132.140	332.500	290.700	129.200	752.400	132.140		
132.150	12.500	0.000	2.500	15.000	132.150	317.300	290.700	129.200	737.200	132.150		
132.160	10.000	0.000	2.500	12.500	132.160	301.600	291.450	131.950	725.000	132.160		
132.170	12.500	0.000	2.500	15.000	132.170	291.450	294.350	134.850	720.650	132.170		
132.180	10.000	0.000	2.500	12.500	132.180	281.300	297.250	134.850	713.400	132.180		
132.190	7.500	0.000	2.500	10.000	132.190	274.050	301.600	134.850	710.500	132.190		
132.200	7.500	0.000	2.500	10.000	132.200	266.800	307.400	136.300	710.500	132.200		
132.210	5.000	0.000	2.500	7.500	132.210	262.450	311.750	139.200	713.400	132.210		
132.220	5.000	0.000	0.000	5.000	132.220	256.650	316.100	142.100	714.850	132.220		
132.230	5.000	0.000	0.000	5.000	132.230	249.400	321.900	142.100	713.400	132.230		
132.240	5.000	0.000	2.500	7.500	132.240	243.600	329.150	146.450	719.200	132.240		
132.250	2.500	0.000	2.500	5.000	132.250	236.350	334.950	152.250	723.550	132.250		
132.260	2.500	0.000	0.000	2.500	132.260	229.100	342.200	153.700	725.000	132.260		
132.270	2.500	0.000	0.000	2.500	132.270	221.850	346.550	156.600	725.000	132.270		
132.280	2.500	0.000	0.000	2.500	132.280	214.600	352.350	163.850	730.800	132.280		
132.290	2.500	0.000	0.000	2.500	132.290	204.450	356.700	166.750	727.900	132.290		
132.300	2.500	0.000	0.000	2.500	132.300	194.300	362.500	171.100	727.900	132.300		
132.310	2.500	0.000	0.000	2.500	132.310	186.440	366.560	178.540	731.540	132.310		
132.320	2.500	0.000	0.000	2.500	132.320	176.960	369.720	186.440	733.120	132.320		
132.330	2.500	0.000	0.000	2.500	132.330	167.480	371.300	191.180	729.960	132.330		
132.340	2.500	0.000	0.000	2.500	132.340	156.420	374.460	199.080	729.960	132.340		
132.350	2.500	0.000	0.000	2.500	132.350	143.780	374.460	208.560	726.800	132.350		
132.360	2.500	0.000	0.000	2.500	132.360	131.140	371.300	219.620	722.060	132.360		
132.370	0.000	0.000	0.000	0.000	132.370	118.500	369.720	233.840	722.060	132.370		
132.380	2.500	0.000	0.000	2.500	132.380	104.280	369.720	255.960	729.960	132.380		
132.390	0.000	0.000	0.000	0.000	132.390	94.800	369.720	274.920	739.440	132.390		
132.400	0.000	0.000	0.000	0.000	132.400	82.160	371.300	293.880	747.340	132.400		
132.410	0.000	0.000	0.000	0.000	132.410	69.520	371.300	311.260	752.080	132.410		
132.420	0.000	0.000	0.000	0.000	132.420	56.880	371.300	331.800	759.980	132.420		
132.430	0.000	0.000	0.000	0.000	132.430	44.240	369.720	353.920	767.880	132.430		
132.440	0.000	0.000	0.000	0.000	132.440	36.340	366.560	371.300	774.200	132.440		
132.450	0.000	0.000	0.000	0.000	132.450	28.440	361.820	395.000	785.260	132.450		
132.460	2.040	0.000	0.000	2.040	132.460	18.130	352.240	414.400	784.770	132.460		
132.470	2.040	0.000	0.000	2.040	132.470	10.360	341.880	432.530	784.770	132.470		
132.480	2.040	0.000	0.000	2.040	132.480	0.000	328.930	455.840	784.770	132.480		
132.490	2.040	0.000	0.000	2.040	132.490	0.000	315.980	479.150	795.130	132.490		
132.500	2.040	0.000	0.000	2.040	132.500	0.000	300.440	505.050	805.490	132.500		
132.510	2.040	0.000	0.000	2.040	132.510	0.000	284.900	525.770	810.670	132.510		
132.520	4.590	0.000	0.000	4.590	132.520	0.000	266.770	546.490	813.260	132.520		
132.530	2.040	0.000	0.000	2.040	132.530	0.000	246.050	569.800	815.850	132.530		
132.540	2.040	0.000	0.000	2.040	132.540	0.000	225.330	590.520	815.850	132.540		
132.550	2.040	0.000	2.040	4.080	132.550	0.000	204.610	611.240	815.850	132.550		
132.560	0.000	0.000	17.340	17.340	132.560	0.000	181.300	624.190	805.490	132.560		
132.570	0.000	0.000	42.330	42.330	132.570	0.000	160.580	634.550	795.130	132.570		
132.580	0.000	0.000	79.560	79.560	132.580	0.000	142.450	642.320	784.770	132.580		
132.590	0.000	2.040	127.500	129.540	132.590	0.000	126.910	647.500	774.410	132.590		
132.600	0.000	1.890	173.880	175.770	132.600	0.000	108.780	644.910	753.690	132.600		
132.610	0.000	3.780	213.570	217.350	132.610	0.000	94.720	640.000	734.720	132.610		
132.620	0.000	3.780	249.480	253.260	132.620	0.000	79.360	627.200	706.560	132.620		
132.630	3.780	9.450	281.610	294.840	132.630	0.000	69.120	606.720	675.840	132.630		
132.640	5.670	17.010	302.400	325.080	132.640	0.000	56.320	578.560	634.880	132.640		
132.650	11.340	24.570	321.300	357.210	132.650	0.000	46.080	542.720	588.800	132.650		
132.660	18.900	39.690	343.980	402.570	132.660	0.000	38.400	504.320	542.720	132.660		
132.670	28.350	62.370	372.330	463.050	132.670	0.000	30.720	455.680	486.400	132.670		
132.680	39.690	83.160	393.120	515.970	132.680	0.000	20.480	391.680	412.160	132.680		
132.690	51.030	103.950	419.580	574.560	132.690	0.000	7.680	322.560	330.240	132.690		
132.700	64.260	124.740	438.480	627.480	132.700	0.000	0.000	258.560	258.560	132.700		
132.710	77.490	141.750	453.600	672.840	132.710	0.000	0.000	199.680	199.680	132.710		
132.720	86.940	156.870	464.940	708.750	132.720	0.000	0.000	148.480	148.480	132.720		
132.730	96.390	171.990	472.500	740.880	132.730	0.000	0.000	110.080	110.080	132.730		
132.740	109.620	189.000	472.500	771.120	132.740	0.000	0.000	84.480	84.480	132.740		
132.750	122.200	206.800	470.000	799.000	132.750	0.000	0.000	61.440	61.440	132.750		
132.760	131.600	219.960	462.480	814.040	132.760	0.000	0.000	45.000	45.000	132.760		
132.770	141.000	231.240	456.840	829.080	132.770	0.000	0.000	29.880	29.880	132.770		
132.780	148.520	240.640	449.320	838.480	132.780	0.000	0.000	19.980	19.980	132.780		
132.790	156.040	251.920	441.800	849.760	132.790	0.000	0.000	17.460	17.460	132.790		
132.800	159.800	255.680	436.160	851.640	132.800	0.000	0.000	14.940	14.940	132.800		
132.810	163.560	261.320	434.280	859.160	132.810	0.000	0.000	14.940	14.940	132.810		
132.820	167.320	268.840	434.280	870.440	132.820	0.000	0.000	12.420	12.420	132.820		
132.830	169.200	274.480	434.280	877.960	132.830	0.000	0.000	9.900	9.900	132.830		
132.840	171.080	278.240	434.280	883.600	132.840	0.000	0.000	9.900	9.900	132.840		
132.850	174.840	282.000	432.400	889.240	132.850	0.000	0.000	12.420	12.420	132.850		
132.860	174.840	283.880	421.120	879.840	132.860	0.000	0.000	12.420	12.420	132.860		
132.870	176.720	285.760	411.720	874.200	132.870	0.000	0.000	9.900	9.900	132.870		
132.880	178.600	285.760	398.560	862.920	132.880	0.000	0.000	9.900	9.900	132.880		
132.890	178.600	285.760	383.520	847.880	132.890	0.000	0.000	9.900	9.900	132.890		
132.900	179.080	287.120	370.000	836.200	132.900	0.000	0.000	7.380	7.380	132.900		
132.910	179.080	287.120	352.240	818.440	132.910	0.000	0.000	7.500	7.500	132.910		
132.920	176.120	287.120	338.920	802.160	132.920	0.000	0.000	7.500	7.500	132.920		
132.930	176.120	288.600	324.120	788.840	132.930	0.000	0.000	4.980	4.980	132.930		
132.940	176.120	288.600	312.280	777.000	132.940	0.000	0.000	7.500	7.500	132.940		
132.950	174.640	288.600	298.960	762.200	132.950	0.000	0.000	7.500	7.500	132.950		
132.960	176.120	291.560	288.600	756.280	132.960	0.000	0.000	4.980	4.980	132.960		
132.970	182.040	294.520	276.760	753.320	132.970	0.000	0.000	4.980	4.980	132.970		
132.980	185.000	297.480	261.960	744.440	132.980	0.000	0.000	4.980	4.980	132.980		
132.990	189.440	298.960	248.640	737.040	132.990	0.000	0.000	4.980	4.980	132.990		
133.000	193.880	298.960	236.800	729.640	133.000	0.000	0.000	4.980	4.980	133.000		
133.010	199.800	301.920	226.440	728.160	133.010	0.000	0.000	4.980	4.980	133.010		
133.020	201.280	304.880	219.040	725.200	133.020	0.000	0.000	2.490	2.490	133.020		
133.030	207.200	306.360	214.600	728.160	133.030	0.000	0.000	4.980	4.980	133.030		
133.040	214.600	309.320	208.680	732.600	133.040	0.000	0.000	4.980	4.980	133.040		
133.050	219.700	310.960	201.110	731.770	133.050	0.000	0.000	4.980	4.980	133.050		
133.060	224.770	316.030	196.040	736.840	133.060	0.000	0.000	5.000	5.000	133.060		
133.070	231.530	319.410	194.350	745.290	133.070	0.000	0.000	5.000	5.000	133.070		
133.080	241.670	319.410	185.900	746.980	133.080	0.000	0.000	5.000	5.000	133.080		
133.090	248.430	321.100	180.830	750.360	133.090	0.000	0.000	2.500	2.500	133.090		
133.100	258.570	324.480	174.070	757.120	133.100	0.000	0.000	2.500	2.500	133.100		
133.110	272.090	331.240	167.310	770.640	133.110	0.000	0.000	5.000	5.000	133.110		
133.120	288.990	339.690	157.170	785.850	133.120	0.000	0.000	2.500	2.500	133.120		
133.130	304.200	349.830	143.650	797.680	133.130	0.000	0.000	2.500	2.500	133.130		
133.140	319.410	354.900	131.820	806.130	133.140	0.000	0.000	5.000	5.000	133.140		
133.150	339.690	361.660	116.610	817.960	133.150	0.000	0.000	2.500	2.500	133.150		
133.160	356.590	368.420	99.710	824.720	133.160	0.000	0.000	2.500	2.500	133.160		
133.170	376.870	373.490	84.500	834.860	133.170	0.000	0.000	2.500	2.500	133.170		
133.180	398.840	376.870	70.980	846.690	133.180	0.000	0.000	5.000	5.000	133.180		
133.190	422.500	373.490	59.150	855.140	133.190	0.000	0.000	2.500	2.500	133.190		
133.200	444.880	369.840	45.560	860.280	133.200	0.000	0.000	2.500	2.500	133.200		
133.210	471.680	361.800	32.160	865.640	133.210	0.000	0.000	2.480	2.480	133.210		
133.220	495.800	348.400	18.760	862.960	133.220	0.000	0.000	0.000	0.000	133.220		
133.230	519.920	335.000	5.360	860.280	133.230	0.000	0.000	0.000	0.000	133.230		
133.240	538.680	316.240	0.000	854.920	133.240	0.000	4.960	0.000	4.960	133.240		
133.250	562.800	289.440	0.000	852.240	133.250	9.920	7.440	0.000	17.360	133.250		
133.260	584.240	259.960	0.000	844.200	133.260	32.240	9.920	0.000	42.160	133.260		
133.270	603.000	233.160	0.000	836.160	133.270	66.960	12.400	0.000	79.360	133.270		
133.280	624.440	201.000	0.000	825.440	133.280	109.120	9.920	0.000	119.040	133.280		
133.290	643.200	174.200	0.000	817.400	133.290	143.840	12.400	0.000	156.240	133.290		
133.300	656.600	147.400	0.000	804.000	133.300	189.720	17.360	0.000	207.080	133.300		
133.310	667.320	125.960	0.000	793.280	133.310	239.320	32.240	2.480	274.040	133.310		
133.320	670.000	107.200	0.000	777.200	133.320	281.480	57.040	12.400	350.920	133.320		
133.330	661.960	88.440	0.000	750.400	133.330	301.320	71.920	22.320	395.560	133.330		
133.340	645.880	75.040	0.000	720.920	133.340	310.000	96.720	37.200	443.920	133.340		
133.350	617.500	61.750	0.000	679.250	133.350	310.000	116.560	52.080	478.640	133.350		
133.360	568.100	51.870	0.000	619.970	133.360	309.890	136.990	69.160	516.040	133.360		
133.370	518.700	41.990	0.000	560.690	133.370	307.230	156.940	82.460	546.630	133.370		
133.380	459.420	34.580	0.000	494.000	133.380	304.570	179.550	99.750	583.870	133.380		
133.390	395.200	29.640	0.000	424.840	133.390	301.910	202.160	114.380	618.450	133.390		
133.400	326.040	19.760	0.000	345.800	133.400	301.910	224.770	131.670	658.350	133.400		
133.410	251.940	9.880	0.000	261.820	133.410	299.250	244.720	151.620	695.590	133.410		
133.420	182.780	2.470	0.000	185.250	133.420	296.590	269.990	174.230	740.810	133.420		
133.430	128.440	0.000	0.000	128.440	133.430	291.270	289.940	194.180	775.390	133.430		
133.440	91.390	0.000	0.000	91.390	133.440	287.280	301.910	207.480	796.670	133.440		
133.450	61.750	0.000	0.000	61.750	133.450	276.640	311.220	227.430	815.290	133.450		
133.460	41.990	0.000	0.000	41.990	133.460	267.330	321.860	236.740	825.930	133.460		
133.470	22.230	0.000	0.000	22.230	133.470	251.370	327.180	251.370	829.920	133.470		
133.480	14.820	0.000	2.470	17.290	133.480	236.740	329.840	264.670	831.250	133.480		
133.490	9.880	0.000	2.470	12.350	133.490	219.450	332.500	279.300	831.250	133.490		
133.500	7.500	0.000	0.000	7.500	133.500	199.500	332.500	291.270	823.270	133.500		
133.510	7.500	0.000	0.000	7.500	133.510	176.130	326.610	300.960	803.700	133.510		
133.520	7.500	0.000	0.000	7.500	133.520	157.320	321.480	311.220	790.020	133.520		
133.530	4.980	0.000	0.000	4.980	133.530	136.800	314.640	319.770	771.210	133.530		
133.540	4.980	0.000	0.000	4.980	133.540	116.280	306.090	328.320	750.690	133.540		
133.550	2.490	0.000	0.000	2.490	133.550	99.180	295.830	338.580	733.590	133.550		
133.560	2.490	0.000	0.000	2.490	133.560	83.790	287.280	347.130	718.200	133.560		
133.570	2.490	0.000	0.000	2.490	133.570	68.400	277.020	353.970	699.390	133.570		
133.580	2.490	0.000	0.000	2.490	133.580	59.850	263.340	364.230	687.420	133.580		
133.590	0.000	0.000	0.000	0.000	133.590	51.300	251.370	369.360	672.030	133.590		
133.600	0.000	0.000	0.000	0.000	133.600	44.460	241.110	379.620	665.190	133.600		
133.610	0.000	0.000	0.000	0.000	133.610	35.910	234.270	384.750	654.930	133.610		
133.620	0.000	0.000	0.000	0.000	133.620	32.490	227.430	393.300	653.220	133.620		
133.630	0.000	0.000	0.000	0.000	133.630	27.360	218.880	403.560	649.800	133.630		
133.640	0.000	0.000	0.000	0.000	133.640	18.810	212.040	412.110	642.960	133.640		
133.650	0.000	0.000	0.000	0.000	133.650	13.680	208.620	427.500	649.800	133.650		
133.660	0.000	0.000	0.000	0.000	133.660	11.440	203.060	440.440	654.940	133.660		
133.670	0.000	0.000	0.000	0.000	133.670	8.580	197.340	454.740	660.660	133.670		
133.680	0.000	0.000	0.000	0.000	133.680	5.720	194.480	474.760	674.960	133.680		
133.690	0.000	0.000	0.000	0.000	133.690	2.860	191.620	491.920	686.400	133.690		
133.700	0.000	0.000	0.000	0.000	133.700	0.000	188.760	509.080	697.840	133.700		
133.710	0.000	0.000	0.000	0.000	133.710	0.000	183.040	529.100	712.140	133.710		
133.720	0.000	0.000	0.000	0.000	133.720	0.000	177.320	546.260	723.580	133.720		
133.730	0.000	0.000	0.000	0.000	133.730	0.000	177.320	563.420	740.740	133.730		
133.740	0.000	0.000	0.000	0.000	133.740	0.000	171.600	583.440	755.040	133.740		
133.750	0.000	0.000	0.000	0.000	133.750	0.000	165.880	597.740	763.620	133.750		
133.760	0.000	0.000	0.000	0.000	133.760	0.000	157.300	620.620	777.920	133.760		
133.770	0.000	0.000	0.000	0.000	133.770	0.000	151.580	646.360	797.940	133.770		
133.780	0.000	0.000	0.000	0.000	133.780	0.000	143.000	666.380	809.380	133.780		
133.790	0.000	0.000	0.000	0.000	133.790	0.000	137.280	689.260	826.540	133.790		
133.800	0.000	0.000	0.000	0.000	133.800	0.000	134.420	715.000	849.420	133.800		
133.810	0.000	0.000	0.000	0.000	133.810	0.000	125.400	742.500	867.900	133.810		
133.820	0.000	0.000	0.000	0.000	133.820	0.000	118.800	762.300	881.100	133.820		
133.830	0.000	0.000	0.000	0.000	133.830	0.000	112.200	778.800	891.000	133.830		
133.840	0.000	0.000	0.000	0.000	133.840	0.000	102.300	792.000	894.300	133.840		
133.850	0.000	1.920	0.000	1.920	133.850	0.000	92.400	805.200	897.600	133.850		
133.860	0.000	0.000	0.000	0.000	133.860	0.000	82.500	815.100	897.600	133.860		
133.870	0.000	0.000	0.000	0.000	133.870	0.000	69.300	825.000	894.300	133.870		
133.880	0.000	1.920	4.800	6.720	133.880	0.000	59.400	825.000	884.400	133.880		
133.890	0.000	4.800	22.080	26.880	133.890	0.000	49.500	815.100	864.600	133.890		
133.900	0.000	9.600	49.920	59.520	133.900	0.000	39.600	805.200	844.800	133.900		
133.910	0.000	6.720	99.840	106.560	133.910	0.000	33.000	788.700	821.700	133.910		
133.920	0.000	6.720	149.760	156.480	133.920	0.000	26.400	762.300	788.700	133.920		
133.930	0.000	6.720	194.880	201.600	133.930	0.000	16.500	729.300	745.800	133.930		
133.940	0.000	12.480	240.000	252.480	133.940	0.000	9.900	689.700	699.600	133.940		
133.950	1.760	19.360	293.920	315.040	133.950	0.000	3.300	646.800	650.100	133.950		
133.960	3.520	26.400	327.360	357.280	133.960	0.000	2.330	582.500	584.830	133.960		
133.970	12.320	45.760	353.760	411.840	133.970	0.000	0.000	491.630	491.630	133.970		
133.980	21.120	77.440	381.920	480.480	133.980	0.000	0.000	403.090	403.090	133.980		
133.990	44.000	103.840	399.520	547.360	133.990	0.000	0.000	312.220	312.220	133.990		
134.000	68.640	128.480	408.320	605.440	134.000	0.000	0.000	221.350	221.350	134.000		
134.010	93.280	149.600	418.880	661.760	134.010	0.000	0.000	153.780	153.780	134.010		
134.020	119.680	172.480	431.200	723.360	134.020	0.000	0.000	109.510	109.510	134.020		
134.030	140.800	191.840	440.000	772.640	134.030	0.000	0.000	79.220	79.220	134.030		
134.040	163.680	209.440	440.000	813.120	134.040	0.000	0.000	55.920	55.920	134.040		
134.050	184.800	223.520	431.200	839.520	134.050	0.000	0.000	39.610	39.610	134.050		
134.060	204.160	239.360	422.400	865.920	134.060	0.000	0.000	27.960	27.960	134.060		
