C:\Users\Public\Documents\Novel Studio\load_data\2025-12-11\7\loadapp_2025-12-11_11-01-42-928.load
Comment s7vw
	-R::front	-R::mid	-R::heel	-R		PRY201-L::heel	PRY201-L::mid	PRY201-L::front	PRY201-L		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
90.870	440.430	191.130	38.780	670.340	90.870	0.000	0.000	2.490	2.490	90.870		
90.880	454.280	193.900	36.010	684.190	90.880	0.000	0.000	2.490	2.490	90.880		
90.890	465.360	193.900	33.240	692.500	90.890	0.000	0.000	0.000	0.000	90.890		
90.900	479.210	199.440	30.470	709.120	90.900	0.000	0.000	2.480	2.480	90.900		
90.910	490.290	202.210	24.930	717.430	90.910	0.000	0.000	0.000	0.000	90.910		
90.920	506.910	202.210	22.160	731.280	90.920	2.480	0.000	2.480	4.960	90.920		
90.930	520.760	204.980	16.620	742.360	90.930	0.000	0.000	0.000	0.000	90.930		
90.940	537.380	204.980	11.080	753.440	90.940	0.000	0.000	0.000	0.000	90.940		
90.950	554.000	202.210	8.310	764.520	90.950	0.000	0.000	0.000	0.000	90.950		
90.960	576.160	202.210	5.540	783.910	90.960	0.000	0.000	0.000	0.000	90.960		
90.970	595.550	196.670	2.770	794.990	90.970	0.000	0.000	0.000	0.000	90.970		
90.980	620.480	191.130	0.000	811.610	90.980	0.000	0.000	0.000	0.000	90.980		
90.990	642.640	185.590	0.000	828.230	90.990	0.000	0.000	0.000	0.000	90.990		
91.000	667.570	177.280	0.000	844.850	91.000	0.000	0.000	0.000	0.000	91.000		
91.010	692.500	168.970	0.000	861.470	91.010	0.000	2.480	0.000	2.480	91.010		
91.020	716.770	156.500	0.000	873.270	91.020	0.000	5.000	0.000	5.000	91.020		
91.030	732.420	147.110	0.000	879.530	91.030	7.480	10.000	0.000	17.480	91.030		
91.040	751.200	131.460	0.000	882.660	91.040	36.400	11.700	0.000	48.100	91.040		
91.050	763.720	118.940	0.000	882.660	91.050	84.500	11.700	0.000	96.200	91.050		
91.060	776.240	103.290	0.000	879.530	91.060	133.900	11.700	0.000	145.600	91.060		
91.070	782.500	90.770	0.000	873.270	91.070	176.800	16.900	0.000	193.700	91.070		
91.080	782.500	78.250	0.000	860.750	91.080	219.700	27.300	0.000	247.000	91.080		
91.090	773.110	62.600	0.000	835.710	91.090	261.300	44.200	0.000	305.500	91.090		
91.100	763.720	53.210	0.000	816.930	91.100	282.100	65.000	0.000	347.100	91.100		
91.110	744.940	43.820	0.000	788.760	91.110	282.100	79.300	3.900	365.300	91.110		
91.120	719.900	34.430	0.000	754.330	91.120	271.700	98.800	19.500	390.000	91.120		
91.130	688.600	25.040	0.000	713.640	91.130	266.500	117.000	36.400	419.900	91.130		
91.140	644.780	21.910	0.000	666.690	91.140	271.700	141.700	54.600	468.000	91.140		
91.150	585.310	9.390	0.000	594.700	91.150	284.700	163.800	71.500	520.000	91.150		
91.160	516.450	6.260	0.000	522.710	91.160	299.000	192.400	89.700	581.100	91.160		
91.170	435.000	0.000	0.000	435.000	91.170	314.600	217.100	109.200	640.900	91.170		
91.180	346.260	0.000	0.000	346.260	91.180	325.000	241.800	127.400	694.200	91.180		
91.190	269.700	0.000	0.000	269.700	91.190	334.600	267.400	147.000	749.000	91.190		
91.200	194.880	0.000	0.000	194.880	91.200	341.600	289.800	163.800	795.200	91.200		
91.210	137.460	0.000	0.000	137.460	91.210	344.400	303.800	176.400	824.600	91.210		
91.220	92.220	0.000	0.000	92.220	91.220	341.600	319.200	189.000	849.800	91.220		
91.230	60.900	0.000	0.000	60.900	91.230	334.600	329.000	198.800	862.400	91.230		
91.240	34.800	0.000	0.000	34.800	91.240	322.000	337.400	207.200	866.600	91.240		
91.250	17.400	0.000	0.000	17.400	91.250	303.800	341.600	217.000	862.400	91.250		
91.260	13.920	0.000	0.000	13.920	91.260	287.000	344.400	224.000	855.400	91.260		
91.270	8.700	0.000	0.000	8.700	91.270	267.400	347.200	232.400	847.000	91.270		
91.280	6.960	0.000	0.000	6.960	91.280	245.000	350.000	245.000	840.000	91.280		
91.290	3.480	0.000	0.000	3.480	91.290	221.200	350.000	252.000	823.200	91.290		
91.300	3.480	0.000	0.000	3.480	91.300	198.800	344.400	261.800	805.000	91.300		
91.310	3.480	0.000	0.000	3.480	91.310	175.000	338.800	271.600	785.400	91.310		
91.320	2.500	0.000	0.000	2.500	91.320	149.800	334.600	281.400	765.800	91.320		
91.330	2.500	0.000	0.000	2.500	91.330	127.400	326.200	289.800	743.400	91.330		
91.340	2.500	0.000	0.000	2.500	91.340	106.960	318.970	299.870	725.800	91.340		
91.350	2.500	0.000	0.000	2.500	91.350	91.680	311.330	309.420	712.430	91.350		
91.360	2.500	0.000	0.000	2.500	91.360	76.400	303.690	317.060	697.150	91.360		
91.370	0.000	0.000	0.000	0.000	91.370	66.850	296.050	324.700	687.600	91.370		
91.380	0.000	0.000	0.000	0.000	91.380	59.210	288.410	334.250	681.870	91.380		
91.390	0.000	0.000	0.000	0.000	91.390	49.660	278.860	341.890	670.410	91.390		
91.400	0.000	0.000	0.000	0.000	91.400	43.930	271.220	353.350	668.500	91.400		
91.410	0.000	0.000	0.000	0.000	91.410	36.290	261.670	364.810	662.770	91.410		
91.420	0.000	0.000	0.000	0.000	91.420	32.470	254.030	378.180	664.680	91.420		
91.430	0.000	0.000	0.000	0.000	91.430	26.740	248.300	391.550	666.590	91.430		
91.440	0.000	0.000	0.000	0.000	91.440	19.100	244.480	408.740	672.320	91.440		
91.450	0.000	0.000	0.000	0.000	91.450	13.370	238.750	424.020	676.140	91.450		
91.460	0.000	0.000	0.000	0.000	91.460	9.550	234.930	441.210	685.690	91.460		
91.470	0.000	0.000	0.000	0.000	91.470	5.730	229.200	458.400	693.330	91.470		
91.480	0.000	0.000	0.000	0.000	91.480	5.730	223.470	477.500	706.700	91.480		
91.490	0.000	0.000	0.000	0.000	91.490	3.040	218.880	495.520	717.440	91.490		
91.500	0.000	0.000	0.000	0.000	91.500	0.000	209.760	510.720	720.480	91.500		
91.510	0.000	0.000	0.000	0.000	91.510	0.000	206.720	525.920	732.640	91.510		
91.520	0.000	0.000	0.000	0.000	91.520	0.000	200.640	538.080	738.720	91.520		
91.530	0.000	0.000	0.000	0.000	91.530	0.000	194.560	556.320	750.880	91.530		
91.540	0.000	0.000	0.000	0.000	91.540	0.000	188.480	565.440	753.920	91.540		
91.550	0.000	0.000	0.000	0.000	91.550	0.000	182.400	583.680	766.080	91.550		
91.560	0.000	0.000	0.000	0.000	91.560	0.000	176.320	598.880	775.200	91.560		
91.570	0.000	0.000	0.000	0.000	91.570	0.000	170.240	617.120	787.360	91.570		
91.580	0.000	0.000	0.000	0.000	91.580	0.000	164.160	638.400	802.560	91.580		
91.590	0.000	0.000	0.000	0.000	91.590	0.000	155.040	659.680	814.720	91.590		
91.600	0.000	0.000	0.000	0.000	91.600	0.000	148.960	687.040	836.000	91.600		
91.610	0.000	0.000	0.000	0.000	91.610	0.000	139.840	711.360	851.200	91.610		
91.620	0.000	0.000	0.000	0.000	91.620	0.000	130.720	732.640	863.360	91.620		
91.630	2.420	0.000	0.000	2.420	91.630	0.000	121.600	760.000	881.600	91.630		
91.640	2.420	0.000	0.000	2.420	91.640	0.000	111.860	779.730	891.590	91.640		
91.650	2.420	0.000	0.000	2.420	91.650	0.000	101.990	799.470	901.460	91.650		
91.660	2.420	0.000	0.000	2.420	91.660	0.000	88.830	809.340	898.170	91.660		
91.670	2.420	0.000	0.000	2.420	91.670	0.000	78.960	819.210	898.170	91.670		
91.680	0.000	0.000	9.680	9.680	91.680	0.000	69.090	822.500	891.590	91.680		
91.690	0.000	2.420	39.930	42.350	91.690	0.000	59.220	819.210	878.430	91.690		
91.700	0.000	2.420	82.280	84.700	91.700	0.000	49.350	809.340	858.690	91.700		
91.710	0.000	2.420	131.890	134.310	91.710	0.000	39.480	796.180	835.660	91.710		
91.720	0.000	2.420	174.240	176.660	91.720	0.000	32.900	773.150	806.050	91.720		
91.730	0.000	2.420	209.330	211.750	91.730	0.000	26.320	743.540	769.860	91.730		
91.740	0.000	4.840	237.160	242.000	91.740	0.000	19.740	710.640	730.380	91.740		
91.750	4.840	9.680	267.410	281.930	91.750	0.000	9.870	667.870	677.740	91.750		
91.760	9.680	19.360	302.500	331.540	91.760	0.000	3.290	608.650	611.940	91.760		
91.770	22.440	57.120	350.880	430.440	91.770	0.000	0.000	529.690	529.690	91.770		
91.780	44.880	89.760	385.560	520.200	91.780	0.000	0.000	447.440	447.440	91.780		
91.790	69.360	114.240	405.960	589.560	91.790	0.000	0.000	360.000	360.000	91.790		
91.800	85.680	136.680	424.320	646.680	91.800	0.000	0.000	272.160	272.160	91.800		
91.810	104.040	157.080	440.640	701.760	91.810	0.000	0.000	197.280	197.280	91.810		
91.820	118.320	173.400	461.040	752.760	91.820	0.000	0.000	144.000	144.000	91.820		
91.830	130.560	185.640	479.400	795.600	91.830	0.000	0.000	103.680	103.680	91.830		
91.840	140.760	201.960	493.680	836.400	91.840	0.000	0.000	74.880	74.880	91.840		
91.850	148.920	212.160	503.880	864.960	91.850	0.000	0.000	56.160	56.160	91.850		
91.860	157.080	224.400	510.000	891.480	91.860	1.440	0.000	41.760	43.200	91.860		
91.870	167.280	234.600	505.920	907.800	91.870	1.440	0.000	28.800	30.240	91.870		
91.880	173.400	238.680	495.720	907.800	91.880	1.440	0.000	24.480	25.920	91.880		
91.890	181.560	244.800	483.480	909.840	91.890	1.440	0.000	21.600	23.040	91.890		
91.900	185.640	246.840	469.200	901.680	91.900	1.440	0.000	17.280	18.720	91.900		
91.910	191.760	246.840	456.960	895.560	91.910	1.440	0.000	17.280	18.720	91.910		
91.920	193.320	248.810	447.500	889.630	91.920	1.440	0.000	17.280	18.720	91.920		
91.930	193.320	248.810	434.970	877.100	91.930	1.440	0.000	14.400	15.840	91.930		
91.940	193.320	247.020	422.440	862.780	91.940	2.460	0.000	15.000	17.460	91.940		
91.950	196.900	243.440	411.700	852.040	91.950	2.460	0.000	15.000	17.460	91.950		
91.960	193.320	241.650	397.380	832.350	91.960	2.460	0.000	12.480	14.940	91.960		
91.970	196.900	239.860	381.270	818.030	91.970	2.460	0.000	12.480	14.940	91.970		
91.980	196.900	234.490	361.580	792.970	91.980	2.460	0.000	12.480	14.940	91.980		
91.990	198.690	230.910	343.680	773.280	91.990	2.460	0.000	12.480	14.940	91.990		
92.000	202.270	227.330	325.780	755.380	92.000	2.460	0.000	9.960	12.420	92.000		
92.010	202.270	223.750	309.670	735.690	92.010	2.460	0.000	9.960	12.420	92.010		
92.020	204.060	223.750	297.140	724.950	92.020	2.460	0.000	9.960	12.420	92.020		
92.030	209.430	223.750	284.610	717.790	92.030	0.000	0.000	7.500	7.500	92.030		
92.040	211.220	221.960	272.080	705.260	92.040	2.460	0.000	9.960	12.420	92.040		
92.050	216.590	223.750	261.340	701.680	92.050	2.460	0.000	7.500	9.960	92.050		
92.060	218.380	223.750	254.180	696.310	92.060	2.460	0.000	7.500	9.960	92.060		
92.070	226.480	229.520	244.720	700.720	92.070	0.000	0.000	4.980	4.980	92.070		
92.080	234.080	231.040	237.120	702.240	92.080	2.460	0.000	4.980	7.440	92.080		
92.090	241.680	238.640	231.040	711.360	92.090	2.500	0.000	2.500	5.000	92.090		
92.100	249.280	244.720	224.960	718.960	92.100	2.500	0.000	5.000	7.500	92.100		
92.110	256.880	249.280	218.880	725.040	92.110	2.500	0.000	5.000	7.500	92.110		
92.120	264.480	256.880	214.320	735.680	92.120	2.500	0.000	5.000	7.500	92.120		
92.130	273.600	259.920	206.720	740.240	92.130	2.500	0.000	5.000	7.500	92.130		
92.140	281.200	266.000	199.120	746.320	92.140	2.500	0.000	5.000	7.500	92.140		
92.150	288.800	272.080	191.520	752.400	92.150	2.500	0.000	2.500	5.000	92.150		
92.160	299.440	276.640	182.400	758.480	92.160	2.500	0.000	2.500	5.000	92.160		
92.170	314.640	284.240	171.760	770.640	92.170	2.500	0.000	2.500	5.000	92.170		
92.180	329.840	291.840	156.560	778.240	92.180	2.500	0.000	5.000	7.500	92.180		
92.190	343.520	299.440	147.440	790.400	92.190	2.500	0.000	2.500	5.000	92.190		
92.200	361.760	304.000	132.240	798.000	92.200	2.500	0.000	0.000	2.500	92.200		
92.210	380.000	307.040	117.040	804.080	92.210	2.500	0.000	2.500	5.000	92.210		
92.220	404.250	310.750	99.000	814.000	92.220	2.500	0.000	2.500	5.000	92.220		
92.230	426.250	313.500	82.500	822.250	92.230	0.000	0.000	5.000	5.000	92.230		
92.240	451.000	310.750	68.750	830.500	92.240	2.180	0.000	2.180	4.360	92.240		
92.250	478.500	305.250	55.000	838.750	92.250	2.180	0.000	2.180	4.360	92.250		
92.260	503.250	299.750	44.000	847.000	92.260	0.000	0.000	2.180	2.180	92.260		
92.270	528.000	286.000	33.000	847.000	92.270	0.000	4.360	0.000	4.360	92.270		
92.280	558.250	272.250	24.750	855.250	92.280	2.180	6.540	0.000	8.720	92.280		
92.290	588.500	253.000	13.750	855.250	92.290	4.360	11.990	0.000	16.350	92.290		
92.300	616.000	236.500	2.750	855.250	92.300	19.620	14.170	0.000	33.790	92.300		
92.310	635.250	214.500	0.000	849.750	92.310	46.870	14.170	0.000	61.040	92.310		
92.320	654.500	195.250	0.000	849.750	92.320	91.560	17.440	0.000	109.000	92.320		
92.330	671.000	176.000	0.000	847.000	92.330	134.070	17.440	0.000	151.510	92.330		
92.340	682.000	154.000	0.000	836.000	92.340	174.400	23.980	0.000	198.380	92.340		
92.350	687.500	132.000	0.000	819.500	92.350	222.360	46.870	0.000	269.230	92.350		
92.360	684.750	110.000	0.000	794.750	92.360	253.970	71.940	6.540	332.450	92.360		
92.370	675.000	91.800	0.000	766.800	92.370	269.230	83.930	17.440	370.600	92.370		
92.380	658.800	72.900	0.000	731.700	92.380	272.500	106.820	31.610	410.930	92.380		
92.390	631.800	62.100	0.000	693.900	92.390	267.400	124.600	46.200	438.200	92.390		
92.400	588.600	51.300	0.000	639.900	92.400	271.600	149.800	64.400	485.800	92.400		
92.410	540.000	37.800	0.000	577.800	92.410	274.400	172.200	79.800	526.400	92.410		
92.420	483.300	32.400	0.000	515.700	92.420	281.400	191.800	93.800	567.000	92.420		
92.430	426.600	21.600	0.000	448.200	92.430	289.800	217.000	109.200	616.000	92.430		
92.440	359.100	13.500	0.000	372.600	92.440	296.800	233.800	124.600	655.200	92.440		
92.450	286.200	5.400	0.000	291.600	92.450	303.800	256.200	140.000	700.000	92.450		
92.460	210.600	0.000	0.000	210.600	92.460	312.200	277.200	156.800	746.200	92.460		
92.470	143.100	0.000	0.000	143.100	92.470	316.400	296.800	172.200	785.400	92.470		
92.480	99.900	0.000	0.000	99.900	92.480	315.000	312.200	186.200	813.400	92.480		
92.490	67.500	0.000	0.000	67.500	92.490	306.600	324.800	198.800	830.200	92.490		
92.500	43.200	0.000	0.000	43.200	92.500	291.200	331.800	211.400	834.400	92.500		
92.510	24.300	0.000	0.000	24.300	92.510	277.200	338.800	224.000	840.000	92.510		
92.520	10.000	0.000	5.000	15.000	92.520	259.000	344.400	239.400	842.800	92.520		
92.530	7.480	0.000	5.000	12.480	92.530	239.400	350.000	249.200	838.600	92.530		
92.540	5.000	0.000	5.000	10.000	92.540	216.150	349.800	264.000	829.950	92.540		
92.550	5.000	0.000	5.000	10.000	92.550	194.700	349.800	273.900	818.400	92.550		
92.560	2.480	0.000	5.000	7.480	92.560	169.950	344.850	288.750	803.550	92.560		
92.570	5.000	0.000	2.480	7.480	92.570	148.500	339.900	303.600	792.000	92.570		
92.580	2.480	0.000	2.480	4.960	92.580	127.050	334.950	318.450	780.450	92.580		
92.590	2.480	0.000	2.480	4.960	92.590	108.900	326.700	334.950	770.550	92.590		
92.600	0.000	0.000	2.480	2.480	92.600	92.400	318.450	344.850	755.700	92.600		
92.610	0.000	0.000	2.480	2.480	92.610	79.200	308.550	359.700	747.450	92.610		
92.620	0.000	0.000	2.480	2.480	92.620	69.300	297.000	369.600	735.900	92.620		
92.630	0.000	0.000	5.000	5.000	92.630	59.400	287.100	379.500	726.000	92.630		
92.640	0.000	0.000	2.480	2.480	92.640	54.450	277.200	386.100	717.750	92.640		
92.650	0.000	0.000	2.480	2.480	92.650	49.500	268.950	394.350	712.800	92.650		
92.660	0.000	0.000	5.000	5.000	92.660	44.550	262.350	399.300	706.200	92.660		
92.670	0.000	0.000	2.500	2.500	92.670	41.250	254.100	405.900	701.250	92.670		
92.680	0.000	0.000	2.500	2.500	92.680	36.300	252.450	412.500	701.250	92.680		
92.690	0.000	0.000	2.500	2.500	92.690	34.650	249.480	418.110	702.240	92.690		
92.700	0.000	0.000	2.500	2.500	92.700	32.340	247.170	427.350	706.860	92.700		
92.710	0.000	0.000	2.500	2.500	92.710	27.720	247.170	431.970	706.860	92.710		
92.720	0.000	0.000	2.500	2.500	92.720	23.100	247.170	438.900	709.170	92.720		
92.730	0.000	0.000	2.500	2.500	92.730	18.480	244.860	445.830	709.170	92.730		
92.740	0.000	0.000	2.500	2.500	92.740	16.170	244.860	457.380	718.410	92.740		
92.750	0.000	0.000	0.000	0.000	92.750	13.860	244.860	464.310	723.030	92.750		
92.760	0.000	0.000	0.000	0.000	92.760	13.860	244.860	471.240	729.960	92.760		
92.770	0.000	0.000	0.000	0.000	92.770	11.550	240.240	480.480	732.270	92.770		
92.780	0.000	0.000	0.000	0.000	92.780	11.550	244.860	492.030	748.440	92.780		
92.790	0.000	0.000	0.000	0.000	92.790	9.240	247.170	503.580	759.990	92.790		
92.800	0.000	0.000	0.000	0.000	92.800	6.930	247.170	519.750	773.850	92.800		
92.810	0.000	0.000	0.000	0.000	92.810	4.620	247.170	535.920	787.710	92.810		
92.820	0.000	0.000	0.000	0.000	92.820	4.620	244.860	556.710	806.190	92.820		
92.830	0.000	0.000	0.000	0.000	92.830	2.310	240.240	577.500	820.050	92.830		
92.840	0.000	0.000	0.000	0.000	92.840	0.000	237.120	598.880	836.000	92.840		
92.850	0.000	0.000	0.000	0.000	92.850	0.000	228.000	620.160	848.160	92.850		
92.860	0.000	0.000	0.000	0.000	92.860	0.000	221.920	644.480	866.400	92.860		
92.870	0.000	0.000	0.000	0.000	92.870	0.000	209.760	662.720	872.480	92.870		
92.880	0.000	0.000	0.000	0.000	92.880	0.000	197.600	687.040	884.640	92.880		
92.890	0.000	0.000	0.000	0.000	92.890	0.000	185.440	702.240	887.680	92.890		
92.900	2.430	0.000	0.000	2.430	92.900	0.000	167.200	720.480	887.680	92.900		
92.910	0.000	0.000	0.000	0.000	92.910	0.000	155.040	732.640	887.680	92.910		
92.920	0.000	0.000	0.000	0.000	92.920	0.000	139.840	744.800	884.640	92.920		
92.930	0.000	0.000	2.430	2.430	92.930	0.000	124.640	756.960	881.600	92.930		
92.940	0.000	2.430	14.850	17.280	92.940	0.000	112.480	760.000	872.480	92.940		
92.950	0.000	4.860	39.960	44.820	92.950	0.000	97.280	760.000	857.280	92.950		
92.960	0.000	4.860	67.500	72.360	92.960	0.000	82.080	750.880	832.960	92.960		
92.970	0.000	4.950	102.300	107.250	92.970	0.000	69.920	741.760	811.680	92.970		
92.980	0.000	4.950	127.050	132.000	92.980	0.000	60.800	729.600	790.400	92.980		
92.990	0.000	4.950	143.550	148.500	92.990	0.000	51.120	710.000	761.120	92.990		
93.000	0.000	6.600	171.600	178.200	93.000	0.000	42.600	684.440	727.040	93.000		
93.010	0.000	14.850	206.250	221.100	93.010	0.000	36.920	658.880	695.800	93.010		
93.020	4.950	26.400	235.950	267.300	93.020	0.000	31.240	624.800	656.040	93.020		
93.030	19.800	51.150	267.300	338.250	93.030	0.000	25.560	582.200	607.760	93.030		
93.040	41.250	69.300	293.700	404.250	93.040	0.000	19.880	533.920	553.800	93.040		
93.050	61.050	89.100	316.800	466.950	93.050	0.000	11.360	479.960	491.320	93.050		
93.060	79.200	102.300	331.650	513.150	93.060	0.000	5.680	417.480	423.160	93.060		
93.070	94.050	112.200	339.900	546.150	93.070	0.000	0.000	340.800	340.800	93.070		
93.080	108.900	122.100	354.750	585.750	93.080	0.000	0.000	261.280	261.280	93.080		
93.090	122.100	128.700	374.550	625.350	93.090	0.000	0.000	193.120	193.120	93.090		
93.100	132.000	138.600	394.350	664.950	93.100	0.000	0.000	144.840	144.840	93.100		
93.110	138.600	148.500	412.500	699.600	93.110	0.000	0.000	105.080	105.080	93.110		
93.120	146.300	161.500	433.200	741.000	93.120	0.000	0.000	79.520	79.520	93.120		
93.130	152.000	171.000	448.400	771.400	93.130	0.000	0.000	62.480	62.480	93.130		
93.140	159.600	176.700	459.800	796.100	93.140	0.000	2.340	45.000	47.340	93.140		
93.150	163.400	186.200	469.300	818.900	93.150	2.340	2.340	34.920	39.600	93.150		
93.160	169.100	193.800	471.200	834.100	93.160	2.340	2.340	29.880	34.560	93.160		
93.170	176.700	201.400	471.200	849.300	93.170	2.340	2.340	27.360	32.040	93.170		
93.180	182.400	207.100	475.000	864.500	93.180	2.340	2.340	22.500	27.180	93.180		
93.190	186.200	210.900	471.200	868.300	93.190	2.340	2.340	19.980	24.660	93.190		
93.200	193.800	216.600	469.300	879.700	93.200	2.340	0.000	17.460	19.800	93.200		
93.210	199.500	218.500	461.700	879.700	93.210	2.340	2.340	17.460	22.140	93.210		
93.220	201.400	218.500	454.100	874.000	93.220	2.340	0.000	17.460	19.800	93.220		
93.230	203.300	218.500	444.600	866.400	93.230	2.340	0.000	14.940	17.280	93.230		
93.240	207.100	214.700	431.300	853.100	93.240	2.340	2.340	14.940	19.620	93.240		
93.250	209.000	209.000	416.100	834.100	93.250	2.340	0.000	14.940	17.280	93.250		
93.260	209.000	203.300	404.700	817.000	93.260	2.340	2.340	12.420	17.100	93.260		
93.270	212.350	199.950	387.500	799.800	93.270	2.340	2.340	14.940	19.620	93.270		
93.280	212.350	193.750	373.550	779.650	93.280	0.000	2.340	12.420	14.760	93.280		
93.290	213.900	189.100	364.250	767.250	93.290	2.500	2.500	10.000	15.000	93.290		
93.300	213.900	186.000	351.850	751.750	93.300	2.500	0.000	10.000	12.500	93.300		
93.310	217.000	184.450	341.000	742.450	93.310	2.500	2.500	12.500	17.500	93.310		
93.320	218.550	184.450	331.700	734.700	93.320	2.500	0.000	10.000	12.500	93.320		
93.330	224.750	184.450	322.400	731.600	93.330	2.500	0.000	10.000	12.500	93.330		
93.340	224.750	184.450	316.200	725.400	93.340	2.500	0.000	10.000	12.500	93.340		
93.350	226.300	186.000	311.550	723.850	93.350	2.500	0.000	10.000	12.500	93.350		
93.360	229.400	189.100	310.000	728.500	93.360	2.500	2.500	10.000	15.000	93.360		
93.370	234.050	193.750	310.000	737.800	93.370	2.500	2.500	7.500	12.500	93.370		
93.380	237.150	196.850	310.000	744.000	93.380	2.500	0.000	7.500	10.000	93.380		
93.390	241.800	199.950	310.000	751.750	93.390	0.000	0.000	7.500	7.500	93.390		
93.400	244.900	201.500	311.550	757.950	93.400	2.500	0.000	7.500	10.000	93.400		
93.410	246.450	204.600	311.550	762.600	93.410	2.500	0.000	7.500	10.000	93.410		
93.420	248.640	207.200	313.760	769.600	93.420	2.500	0.000	7.500	10.000	93.420		
93.430	254.560	211.640	313.760	779.960	93.430	2.500	2.500	7.500	12.500	93.430		
93.440	256.040	214.600	316.720	787.360	93.440	2.460	2.460	9.960	14.880	93.440		
93.450	261.960	216.080	316.720	794.760	93.450	2.460	2.460	7.500	12.420	93.450		
93.460	266.400	219.040	316.720	802.160	93.460	2.460	2.460	7.500	12.420	93.460		
93.470	272.320	222.000	313.760	808.080	93.470	2.460	2.460	9.960	14.880	93.470		
93.480	279.720	226.440	312.280	818.440	93.480	2.460	2.460	9.960	14.880	93.480		
93.490	287.120	232.360	304.880	824.360	93.490	2.460	2.460	12.480	17.400	93.490		
93.500	297.480	236.800	294.520	828.800	93.500	0.000	2.460	7.500	9.960	93.500		
93.510	306.360	239.760	281.200	827.320	93.510	2.460	2.460	9.960	14.880	93.510		
93.520	316.720	244.200	272.320	833.240	93.520	2.460	2.460	12.480	17.400	93.520		
93.530	328.560	247.160	256.040	831.760	93.530	2.460	2.460	9.960	14.880	93.530		
93.540	341.880	247.160	241.240	830.280	93.540	2.460	2.460	9.960	14.880	93.540		
93.550	353.720	247.160	222.000	822.880	93.550	0.000	4.980	7.500	12.480	93.550		
93.560	370.000	248.640	201.280	819.920	93.560	0.000	7.500	4.980	12.480	93.560		
93.570	387.280	243.080	177.160	807.520	93.570	2.460	12.480	0.000	14.940	93.570		
93.580	403.760	238.960	152.440	795.160	93.580	12.480	15.000	0.000	27.480	93.580		
93.590	422.300	230.720	129.780	782.800	93.590	29.260	18.480	0.000	47.740	93.590		
93.600	436.720	222.480	103.000	762.200	93.600	58.520	21.560	0.000	80.080	93.600		
93.610	453.200	206.000	82.400	741.600	93.610	101.640	26.180	0.000	127.820	93.610		
93.620	471.740	187.460	63.860	723.060	93.620	152.460	36.960	0.000	189.420	93.620		
93.630	486.160	164.800	47.380	698.340	93.630	214.060	61.600	1.540	277.200	93.630		
93.640	498.520	142.140	37.080	677.740	93.640	271.040	89.320	9.240	369.600	93.640		
93.650	506.760	117.420	28.840	653.020	93.650	304.920	106.260	16.940	428.120	93.650		
93.660	515.000	90.640	20.600	626.240	93.660	318.780	126.280	26.180	471.240	93.660		
93.670	510.880	67.980	14.420	593.280	93.670	326.480	138.600	33.880	498.960	93.670		
93.680	498.520	53.560	6.180	558.260	93.680	334.180	152.460	44.660	531.300	93.680		
93.690	479.980	41.200	2.060	523.240	93.690	344.960	161.700	49.280	555.940	93.690		
93.700	453.200	32.960	0.000	486.160	93.700	354.200	169.400	53.900	577.500	93.700		
93.710	418.180	28.840	0.000	447.020	93.710	364.980	177.100	58.520	600.600	93.710		
93.720	377.500	16.610	0.000	394.110	93.720	374.220	184.800	61.600	620.620	93.720		
93.730	339.750	9.060	0.000	348.810	93.730	385.000	189.420	66.220	640.640	93.730		
93.740	302.000	4.530	0.000	306.530	93.740	394.570	194.480	71.060	660.110	93.740		
93.750	256.700	0.000	0.000	256.700	93.750	403.920	203.830	74.800	682.550	93.750		
93.760	211.400	0.000	0.000	211.400	93.760	413.270	213.180	78.540	704.990	93.760		
93.770	166.100	0.000	0.000	166.100	93.770	424.490	220.660	86.020	731.170	93.770		
93.780	126.840	0.000	0.000	126.840	93.780	433.840	233.750	93.500	761.090	93.780		
93.790	89.090	0.000	0.000	89.090	93.790	443.190	241.230	97.240	781.660	93.790		
93.800	58.890	0.000	0.000	58.890	93.800	450.670	252.450	100.980	804.100	93.800		
93.810	39.260	0.000	1.510	40.770	93.810	456.280	259.930	104.720	820.930	93.810		
93.820	24.160	0.000	6.040	30.200	93.820	463.760	263.670	106.590	834.020	93.820		
93.830	12.080	0.000	4.530	16.610	93.830	467.500	269.280	108.460	845.240	93.830		
93.840	6.040	0.000	4.530	10.570	93.840	467.500	271.150	108.460	847.110	93.840		
93.850	6.040	0.000	4.530	10.570	93.850	463.760	271.150	112.200	847.110	93.850		
93.860	4.530	0.000	1.510	6.040	93.860	461.890	274.890	112.200	848.980	93.860		
93.870	5.000	0.000	2.500	7.500	93.870	454.410	271.150	114.070	839.630	93.870		
93.880	5.000	0.000	2.500	7.500	93.880	443.190	271.150	114.070	828.410	93.880		
93.890	2.500	0.000	2.500	5.000	93.890	440.000	269.280	114.400	823.680	93.890		
93.900	5.000	0.000	2.500	7.500	93.900	429.440	265.760	114.400	809.600	93.900		
93.910	0.000	0.000	2.500	2.500	93.910	418.880	269.280	114.400	802.560	93.910		
93.920	2.500	0.000	2.500	5.000	93.920	406.560	264.000	116.160	786.720	93.920		
