C:\Users\Public\Documents\Novel Studio\load_data\2025-12-11\7\loadapp_2025-12-11_10-52-48-812.load
Comment s7 bvr
	-R::front	-R::mid	-R::heel	-R		PRY201-L::heel	PRY201-L::mid	PRY201-L::front	PRY201-L		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
114.680	333.700	191.700	164.720	690.120	114.680	0.000	12.480	57.360	69.840	114.680		
114.690	342.220	191.700	159.040	692.960	114.690	0.000	12.480	57.360	69.840	114.690		
114.700	355.000	191.700	154.780	701.480	114.700	0.000	12.480	54.960	67.440	114.700		
114.710	360.840	191.580	146.940	699.360	114.710	0.000	9.840	52.320	62.160	114.710		
114.720	368.280	193.440	143.220	704.940	114.720	0.000	9.840	54.960	64.800	114.720		
114.730	375.720	197.160	141.360	714.240	114.730	0.000	9.840	52.320	62.160	114.730		
114.740	381.300	197.160	139.500	717.960	114.740	0.000	7.440	49.920	57.360	114.740		
114.750	386.880	199.020	135.780	721.680	114.750	0.000	9.880	47.500	57.380	114.750		
114.760	392.460	197.160	128.340	717.960	114.760	0.000	7.410	42.370	49.780	114.760		
114.770	399.900	197.160	124.620	721.680	114.770	0.000	9.880	37.430	47.310	114.770		
114.780	403.620	193.440	119.040	716.100	114.780	0.000	7.410	32.490	39.900	114.780		
114.790	409.200	193.440	111.600	714.240	114.790	0.000	7.410	24.890	32.300	114.790		
114.800	422.220	193.440	106.020	721.680	114.800	0.000	7.410	19.950	27.360	114.800		
114.810	429.660	191.580	98.580	719.820	114.810	0.000	4.940	14.820	19.760	114.810		
114.820	438.960	191.580	94.860	725.400	114.820	0.000	4.940	9.880	14.820	114.820		
114.830	446.400	193.440	89.280	729.120	114.830	0.000	2.470	7.410	9.880	114.830		
114.840	453.840	193.440	87.420	734.700	114.840	0.000	2.470	4.940	7.410	114.840		
114.850	465.000	193.440	81.840	740.280	114.850	0.000	0.000	2.470	2.470	114.850		
114.860	473.100	194.220	77.190	744.510	114.860	0.000	0.000	2.470	2.470	114.860		
114.870	483.060	196.710	72.210	751.980	114.870	0.000	0.000	2.470	2.470	114.870		
114.880	495.510	196.710	67.230	759.450	114.880	0.000	0.000	0.000	0.000	114.880		
114.890	505.470	196.710	64.740	766.920	114.890	0.000	0.000	0.000	0.000	114.890		
114.900	517.920	196.710	62.250	776.880	114.900	0.000	0.000	0.000	0.000	114.900		
114.910	527.880	194.220	54.780	776.880	114.910	0.000	0.000	0.000	0.000	114.910		
114.920	537.840	191.730	52.290	781.860	114.920	0.000	0.000	0.000	0.000	114.920		
114.930	550.290	191.730	47.310	789.330	114.930	0.000	0.000	0.000	0.000	114.930		
114.940	562.740	189.240	44.820	796.800	114.940	0.000	0.000	0.000	0.000	114.940		
114.950	575.190	184.260	42.330	801.780	114.950	0.000	0.000	0.000	0.000	114.950		
114.960	585.150	179.280	39.840	804.270	114.960	0.000	0.000	0.000	0.000	114.960		
114.970	595.110	176.790	37.350	809.250	114.970	0.000	0.000	0.000	0.000	114.970		
114.980	602.580	171.810	37.350	811.740	114.980	0.000	0.000	0.000	0.000	114.980		
114.990	612.540	169.320	34.860	816.720	114.990	2.500	0.000	0.000	2.500	114.990		
115.000	622.500	164.340	34.860	821.700	115.000	2.500	0.000	0.000	2.500	115.000		
115.010	630.200	161.660	30.140	822.000	115.010	2.500	0.000	0.000	2.500	115.010		
115.020	638.420	158.920	27.400	824.740	115.020	2.500	0.000	2.500	5.000	115.020		
115.030	649.380	150.700	24.660	824.740	115.030	2.500	0.000	0.000	2.500	115.030		
115.040	654.860	145.220	21.920	822.000	115.040	2.500	0.000	0.000	2.500	115.040		
115.050	654.860	142.480	21.920	819.260	115.050	2.500	0.000	0.000	2.500	115.050		
115.060	657.600	137.000	19.180	813.780	115.060	2.500	0.000	0.000	2.500	115.060		
115.070	657.600	134.260	19.180	811.040	115.070	2.500	0.000	0.000	2.500	115.070		
115.080	660.340	131.520	19.180	811.040	115.080	2.500	0.000	0.000	2.500	115.080		
115.090	663.080	131.520	16.440	811.040	115.090	2.500	0.000	0.000	2.500	115.090		
115.100	665.820	131.520	16.440	813.780	115.100	2.500	0.000	0.000	2.500	115.100		
115.110	671.300	134.260	16.440	822.000	115.110	2.500	0.000	0.000	2.500	115.110		
115.120	679.520	137.000	13.700	830.220	115.120	0.000	0.000	0.000	0.000	115.120		
115.130	679.520	137.000	13.700	830.220	115.130	0.000	0.000	0.000	0.000	115.130		
115.140	685.000	137.000	13.700	835.700	115.140	0.000	0.000	0.000	0.000	115.140		
115.150	685.000	139.740	13.700	838.440	115.150	0.000	0.000	0.000	0.000	115.150		
115.160	686.000	137.200	14.000	837.200	115.160	0.000	0.000	0.000	0.000	115.160		
115.170	691.600	137.200	14.000	842.800	115.170	0.000	0.000	2.500	2.500	115.170		
115.180	694.400	137.200	14.000	845.600	115.180	0.000	0.000	0.000	0.000	115.180		
115.190	697.200	140.000	11.200	848.400	115.190	0.000	0.000	0.000	0.000	115.190		
115.200	700.000	145.600	14.000	859.600	115.200	0.000	0.000	0.000	0.000	115.200		
115.210	700.000	148.400	14.000	862.400	115.210	0.000	0.000	0.000	0.000	115.210		
115.220	697.200	151.200	14.000	862.400	115.220	0.000	0.000	0.000	0.000	115.220		
115.230	691.600	154.000	14.000	859.600	115.230	0.000	0.000	0.000	0.000	115.230		
115.240	688.800	159.600	14.000	862.400	115.240	0.000	0.000	0.000	0.000	115.240		
115.250	683.200	159.600	14.000	856.800	115.250	0.000	0.000	0.000	0.000	115.250		
115.260	674.800	162.400	14.000	851.200	115.260	0.000	0.000	0.000	0.000	115.260		
115.270	672.000	162.400	16.800	851.200	115.270	0.000	0.000	0.000	0.000	115.270		
115.280	660.800	162.400	14.000	837.200	115.280	0.000	0.000	0.000	0.000	115.280		
115.290	649.600	162.400	16.800	828.800	115.290	0.000	0.000	0.000	0.000	115.290		
115.300	638.400	162.400	19.600	820.400	115.300	0.000	0.000	0.000	0.000	115.300		
115.310	625.000	162.500	20.000	807.500	115.310	0.000	0.000	0.000	0.000	115.310		
115.320	612.500	160.000	20.000	792.500	115.320	0.000	0.000	0.000	0.000	115.320		
115.330	597.500	160.000	22.500	780.000	115.330	0.000	0.000	0.000	0.000	115.330		
115.340	580.000	157.500	25.000	762.500	115.340	0.000	0.000	0.000	0.000	115.340		
115.350	565.000	155.000	25.000	745.000	115.350	0.000	0.000	0.000	0.000	115.350		
115.360	547.500	152.500	27.500	727.500	115.360	0.000	0.000	0.000	0.000	115.360		
115.370	530.000	152.500	30.000	712.500	115.370	0.000	0.000	0.000	0.000	115.370		
115.380	515.000	150.000	32.500	697.500	115.380	0.000	0.000	0.000	0.000	115.380		
115.390	495.000	147.500	37.500	680.000	115.390	0.000	0.000	0.000	0.000	115.390		
115.400	475.000	147.500	40.000	662.500	115.400	0.000	0.000	0.000	0.000	115.400		
115.410	457.500	150.000	47.500	655.000	115.410	0.000	0.000	0.000	0.000	115.410		
115.420	440.000	150.000	52.500	642.500	115.420	0.000	0.000	0.000	0.000	115.420		
115.430	425.000	150.000	62.500	637.500	115.430	0.000	0.000	2.430	2.430	115.430		
115.440	407.500	150.000	72.500	630.000	115.440	0.000	0.000	2.430	2.430	115.440		
115.450	387.500	152.500	85.000	625.000	115.450	0.000	2.430	2.430	4.860	115.450		
115.460	362.500	152.250	101.500	616.250	115.460	0.000	7.470	2.430	9.900	115.460		
115.470	339.300	152.250	118.900	610.450	115.470	0.000	12.420	4.950	17.370	115.470		
115.480	319.000	152.250	139.200	610.450	115.480	0.000	17.460	4.950	22.410	115.480		
115.490	297.250	149.350	156.600	603.200	115.490	0.000	22.500	12.420	34.920	115.490		
115.500	276.950	149.350	174.000	600.300	115.500	0.000	27.140	12.390	39.530	115.500		
115.510	256.650	145.000	189.950	591.600	115.510	0.000	32.450	14.750	47.200	115.510		
115.520	239.250	146.450	207.350	593.050	115.520	0.000	39.530	19.470	59.000	115.520		
115.530	221.850	146.450	224.750	593.050	115.530	0.000	51.920	19.470	71.390	115.530		
115.540	204.450	149.350	239.250	593.050	115.540	0.000	64.900	24.780	89.680	115.540		
115.550	189.950	152.250	256.650	598.850	115.550	4.720	77.290	29.500	111.510	115.550		
115.560	174.000	153.700	271.150	598.850	115.560	12.390	89.680	32.450	134.520	115.560		
115.570	163.850	153.700	281.300	598.850	115.570	24.780	102.070	39.530	166.380	115.570		
115.580	156.600	152.250	284.200	593.050	115.580	39.530	117.410	47.200	204.140	115.580		
115.590	152.250	152.250	279.850	584.350	115.590	67.260	129.800	51.920	248.980	115.590		
115.600	149.350	149.350	263.900	562.600	115.600	87.320	137.470	57.230	282.020	115.600		
115.610	152.000	144.400	237.500	533.900	115.610	102.070	144.550	59.590	306.210	115.610		
115.620	156.750	139.650	207.100	503.500	115.620	112.100	144.550	61.950	318.600	115.620		
115.630	164.350	134.900	171.950	471.200	115.630	117.410	147.500	64.900	329.810	115.630		
115.640	171.950	124.450	134.900	431.300	115.640	122.130	147.500	69.620	339.250	115.640		
115.650	182.400	114.950	99.750	397.100	115.650	126.900	149.850	71.550	348.300	115.650		
115.660	191.900	104.500	64.600	361.000	115.660	135.000	149.850	74.250	359.100	115.660		
115.670	199.500	89.300	32.300	321.100	115.670	144.450	153.900	79.650	378.000	115.670		
115.680	211.850	72.200	9.500	293.550	115.680	156.600	156.600	83.700	396.900	115.680		
115.690	219.450	54.150	0.000	273.600	115.690	171.450	164.700	86.400	422.550	115.690		
115.700	224.200	41.800	0.000	266.000	115.700	189.000	174.150	94.500	457.650	115.700		
115.710	222.300	32.300	0.000	254.600	115.710	214.650	184.950	101.250	500.850	115.710		
115.720	214.700	21.850	0.000	236.550	115.720	236.250	194.400	106.650	537.300	115.720		
115.730	202.350	12.350	0.000	214.700	115.730	253.800	203.850	114.750	572.400	115.730		
115.740	190.000	4.750	0.000	194.750	115.740	270.000	211.950	121.500	603.450	115.740		
115.750	169.100	0.000	0.000	169.100	115.750	284.850	217.350	126.900	629.100	115.750		
115.760	147.500	0.000	0.000	147.500	115.760	297.000	221.400	129.600	648.000	115.760		
115.770	124.490	0.000	0.000	124.490	115.770	309.150	226.800	135.000	670.950	115.770		
115.780	99.710	0.000	0.000	99.710	115.780	324.000	232.200	136.350	692.550	115.780		
115.790	77.290	0.000	0.000	77.290	115.790	337.500	236.250	139.050	712.800	115.790		
115.800	57.230	0.000	0.000	57.230	115.800	351.640	244.360	144.530	740.530	115.800		
115.810	42.480	0.000	0.000	42.480	115.810	362.070	247.340	146.020	755.430	115.810		
115.820	24.780	0.000	0.000	24.780	115.820	369.520	251.810	151.980	773.310	115.820		
115.830	14.750	0.000	0.000	14.750	115.830	372.500	256.280	154.960	783.740	115.830		
115.840	4.720	0.000	0.000	4.720	115.840	372.500	259.260	162.410	794.170	115.840		
115.850	2.360	0.000	0.000	2.360	115.850	372.500	262.240	166.880	801.620	115.850		
115.860	2.360	0.000	0.000	2.360	115.860	366.540	262.240	169.860	798.640	115.860		
115.870	2.360	0.000	0.000	2.360	115.870	359.090	259.260	171.350	789.700	115.870		
115.880	0.000	0.000	0.000	0.000	115.880	348.660	254.790	174.330	777.780	115.880		
115.890	0.000	0.000	0.000	0.000	115.890	341.210	251.810	178.800	771.820	115.890		
115.900	0.000	0.000	0.000	0.000	115.900	332.270	247.340	178.800	758.410	115.900		
115.910	0.000	0.000	0.000	0.000	115.910	324.820	244.360	181.780	750.960	115.910		
115.920	0.000	0.000	0.000	0.000	115.920	314.390	239.890	181.780	736.060	115.920		
115.930	0.000	0.000	0.000	0.000	115.930	306.940	236.910	184.760	728.610	115.930		
115.940	0.000	0.000	0.000	0.000	115.940	299.490	233.930	186.250	719.670	115.940		
115.950	0.000	0.000	0.000	0.000	115.950	295.000	234.820	189.980	719.800	115.950		
115.960	0.000	0.000	0.000	0.000	115.960	284.380	234.820	194.700	713.900	115.960		
115.970	0.000	0.000	0.000	0.000	115.970	279.660	237.180	199.420	716.260	115.970		
115.980	0.000	0.000	0.000	0.000	115.980	277.300	239.540	204.140	720.980	115.980		
115.990	0.000	0.000	0.000	0.000	115.990	271.400	241.900	208.860	722.160	115.990		
116.000	0.000	0.000	0.000	0.000	116.000	269.040	244.260	212.400	725.700	116.000		
116.010	0.000	0.000	0.000	0.000	116.010	266.680	246.620	214.760	728.060	116.010		
116.020	0.000	0.000	0.000	0.000	116.020	264.320	248.980	219.480	732.780	116.020		
116.030	0.000	0.000	0.000	0.000	116.030	261.960	254.880	221.840	738.680	116.030		
116.040	0.000	0.000	0.000	0.000	116.040	259.600	257.240	226.560	743.400	116.040		
116.050	0.000	0.000	0.000	0.000	116.050	254.880	264.320	234.820	754.020	116.050		
116.060	0.000	0.000	0.000	0.000	116.060	244.260	266.680	241.900	752.840	116.060		
116.070	0.000	0.000	0.000	0.000	116.070	237.180	269.040	254.880	761.100	116.070		
116.080	0.000	0.000	0.000	0.000	116.080	224.200	271.400	259.600	755.200	116.080		
116.090	0.000	0.000	0.000	0.000	116.090	208.860	274.940	271.400	755.200	116.090		
116.100	0.000	0.000	0.000	0.000	116.100	192.920	279.840	284.080	756.840	116.100		
116.110	0.000	0.000	0.000	0.000	116.110	175.960	281.960	296.800	754.720	116.110		
116.120	0.000	0.000	0.000	0.000	116.120	161.120	284.080	313.760	758.960	116.120		
116.130	0.000	0.000	0.000	0.000	116.130	144.160	286.200	330.720	761.080	116.130		
116.140	0.000	0.000	0.000	0.000	116.140	122.960	286.200	345.560	754.720	116.140		
116.150	0.000	0.000	0.000	0.000	116.150	103.880	288.320	366.760	758.960	116.150		
116.160	0.000	0.000	0.000	0.000	116.160	86.920	286.200	385.840	758.960	116.160		
116.170	0.000	0.000	2.430	2.430	116.170	69.960	281.960	407.040	758.960	116.170		
116.180	0.000	0.000	9.990	9.990	116.180	50.880	275.600	428.240	754.720	116.180		
116.190	0.000	0.000	32.400	32.400	116.190	38.160	265.000	449.440	752.600	116.190		
116.200	0.000	2.430	67.500	69.930	116.200	29.680	252.280	466.400	748.360	116.200		
116.210	0.000	7.380	99.630	107.010	116.210	16.960	231.080	485.480	733.520	116.210		
116.220	2.460	12.300	119.310	134.070	116.220	8.480	212.000	504.560	725.040	116.220		
116.230	7.380	14.760	131.610	153.750	116.230	2.120	184.440	517.280	703.840	116.230		
116.240	9.840	17.220	143.910	170.970	116.240	0.000	161.120	530.000	691.120	116.240		
116.250	14.760	24.600	151.290	190.650	116.250	0.000	134.540	538.160	672.700	116.250		
116.260	22.140	29.520	167.280	218.940	116.260	0.000	106.330	542.500	648.830	116.260		
116.270	29.520	36.900	179.580	246.000	116.270	0.000	86.800	542.500	629.300	116.270		
116.280	39.360	44.280	196.800	280.440	116.280	0.000	67.270	535.990	603.260	116.280		
116.290	44.280	51.660	214.020	309.960	116.290	0.000	52.080	522.970	575.050	116.290		
116.300	51.660	59.040	232.470	343.170	116.300	0.000	39.060	505.610	544.670	116.300		
116.310	59.040	71.340	254.610	384.990	116.310	0.000	28.210	486.080	514.290	116.310		
116.320	68.880	79.950	269.370	418.200	116.320	0.000	17.360	464.380	481.740	116.320		
116.330	77.490	89.790	284.130	451.410	116.330	0.000	6.510	434.000	440.510	116.330		
116.340	84.870	97.170	296.430	478.470	116.340	0.000	0.000	403.620	403.620	116.340		
116.350	92.250	104.550	307.500	504.300	116.350	0.000	0.000	371.070	371.070	116.350		
116.360	98.600	113.900	316.200	528.700	116.360	0.000	0.000	336.350	336.350	116.360		
116.370	107.100	122.400	324.700	554.200	116.370	0.000	0.000	301.630	301.630	116.370		
116.380	113.900	129.200	334.900	578.000	116.380	0.000	0.000	260.400	260.400	116.380		
116.390	119.000	139.400	343.400	601.800	116.390	0.000	0.000	225.680	225.680	116.390		
116.400	127.500	149.600	353.600	630.700	116.400	0.000	0.000	187.500	187.500	116.400		
116.410	130.900	156.400	363.800	651.100	116.410	0.000	0.000	150.000	150.000	116.410		
116.420	136.000	166.600	374.000	676.600	116.420	0.000	0.000	117.000	117.000	116.420		
116.430	139.400	176.800	385.900	702.100	116.430	0.000	0.000	90.000	90.000	116.430		
116.440	144.500	183.600	399.500	727.600	116.440	0.000	0.000	67.500	67.500	116.440		
116.450	149.600	193.800	411.400	754.800	116.450	0.000	0.000	49.500	49.500	116.450		
116.460	154.700	202.300	419.900	776.900	116.460	0.000	0.000	37.500	37.500	116.460		
116.470	161.500	214.200	421.600	797.300	116.470	0.000	0.000	27.000	27.000	116.470		
116.480	164.900	221.000	425.000	810.900	116.480	0.000	0.000	17.250	17.250	116.480		
116.490	171.700	231.200	425.000	827.900	116.490	0.000	0.000	17.250	17.250	116.490		
116.500	176.800	236.300	421.600	834.700	116.500	0.000	0.000	12.000	12.000	116.500		
116.510	178.690	242.150	417.500	838.340	116.510	0.000	0.000	9.750	9.750	116.510		
116.520	183.700	247.160	409.150	840.010	116.520	0.000	0.000	9.750	9.750	116.520		
116.530	187.040	247.160	394.120	828.320	116.530	0.000	0.000	7.500	7.500	116.530		
116.540	188.710	248.830	379.090	816.630	116.540	0.000	0.000	4.500	4.500	116.540		
116.550	192.050	248.830	364.060	804.940	116.550	0.000	0.000	5.000	5.000	116.550		
116.560	197.060	248.830	347.360	793.250	116.560	0.000	0.000	5.000	5.000	116.560		
116.570	198.730	252.170	328.990	779.890	116.570	0.000	0.000	2.500	2.500	116.570		
116.580	203.740	252.170	312.290	768.200	116.580	0.000	0.000	5.000	5.000	116.580		
116.590	208.750	252.170	293.920	754.840	116.590	0.000	0.000	2.500	2.500	116.590		
116.600	212.090	253.840	277.220	743.150	116.600	0.000	0.000	5.000	5.000	116.600		
116.610	217.100	257.180	258.850	733.130	116.610	0.000	0.000	2.500	2.500	116.610		
116.620	223.780	258.850	243.820	726.450	116.620	0.000	0.000	2.500	2.500	116.620		
116.630	232.130	262.190	232.130	726.450	116.630	0.000	0.000	0.000	0.000	116.630		
116.640	238.810	263.860	218.770	721.440	116.640	0.000	0.000	0.000	0.000	116.640		
116.650	247.160	268.870	208.750	724.780	116.650	0.000	0.000	0.000	0.000	116.650		
116.660	256.000	272.000	200.000	728.000	116.660	0.000	0.000	0.000	0.000	116.660		
116.670	264.000	273.600	192.000	729.600	116.670	0.000	0.000	2.500	2.500	116.670		
116.680	272.000	280.000	187.200	739.200	116.680	0.000	0.000	2.500	2.500	116.680		
116.690	276.800	280.000	179.200	736.000	116.690	0.000	0.000	0.000	0.000	116.690		
116.700	286.400	281.600	174.400	742.400	116.700	0.000	0.000	0.000	0.000	116.700		
116.710	294.400	284.800	169.600	748.800	116.710	0.000	0.000	2.500	2.500	116.710		
116.720	302.400	284.800	161.600	748.800	116.720	0.000	0.000	0.000	0.000	116.720		
116.730	312.000	286.400	153.600	752.000	116.730	0.000	0.000	0.000	0.000	116.730		
116.740	324.800	289.600	147.200	761.600	116.740	0.000	0.000	0.000	0.000	116.740		
116.750	334.400	291.200	139.200	764.800	116.750	0.000	0.000	2.500	2.500	116.750		
116.760	347.200	294.400	129.600	771.200	116.760	0.000	0.000	0.000	0.000	116.760		
116.770	356.800	296.000	116.800	769.600	116.770	0.000	0.000	0.000	0.000	116.770		
116.780	369.600	299.200	104.000	772.800	116.780	0.000	0.000	0.000	0.000	116.780		
116.790	384.000	302.400	91.200	777.600	116.790	0.000	0.000	0.000	0.000	116.790		
116.800	400.000	302.400	76.800	779.200	116.800	0.000	0.000	0.000	0.000	116.800		
116.810	418.910	300.690	61.680	781.280	116.810	0.000	0.000	0.000	0.000	116.810		
116.820	436.900	300.690	48.830	786.420	116.820	0.000	0.000	0.000	0.000	116.820		
116.830	454.890	298.120	38.550	791.560	116.830	0.000	0.000	0.000	0.000	116.830		
116.840	472.880	292.980	30.840	796.700	116.840	0.000	0.000	0.000	0.000	116.840		
116.850	490.870	287.840	17.990	796.700	116.850	0.000	0.000	0.000	0.000	116.850		
116.860	511.430	274.990	7.710	794.130	116.860	0.000	0.000	0.000	0.000	116.860		
116.870	531.990	267.280	0.000	799.270	116.870	0.000	0.000	0.000	0.000	116.870		
116.880	552.550	251.860	0.000	804.410	116.880	0.000	0.000	0.000	0.000	116.880		
116.890	573.110	239.010	0.000	812.120	116.890	0.000	0.000	0.000	0.000	116.890		
116.900	591.100	223.590	0.000	814.690	116.900	1.680	0.000	0.000	1.680	116.900		
116.910	606.520	208.170	0.000	814.690	116.910	11.760	0.000	0.000	11.760	116.910		
116.920	621.940	192.750	0.000	814.690	116.920	31.920	1.680	0.000	33.600	116.920		
116.930	634.790	174.760	0.000	809.550	116.930	59.640	1.680	0.000	61.320	116.930		
116.940	639.930	151.630	0.000	791.560	116.940	87.360	6.720	0.000	94.080	116.940		
116.950	642.500	133.640	0.000	776.140	116.950	121.800	14.280	0.000	136.080	116.950		
116.960	645.000	110.940	0.000	755.940	116.960	159.600	19.320	0.000	178.920	116.960		
116.970	639.840	92.880	0.000	732.720	116.970	187.320	31.920	0.000	219.240	116.970		
116.980	629.520	79.980	0.000	709.500	116.980	204.960	42.000	1.680	248.640	116.980		
116.990	611.460	64.500	0.000	675.960	116.990	210.000	49.560	6.720	266.280	116.990		
117.000	590.820	51.600	0.000	642.420	117.000	209.440	56.980	9.240	275.660	117.000		
117.010	562.440	41.280	0.000	603.720	117.010	210.980	69.300	13.860	294.140	117.010		
117.020	531.480	30.960	0.000	562.440	117.020	221.760	84.700	24.640	331.100	117.020		
117.030	495.360	23.220	0.000	518.580	117.030	231.000	98.560	32.340	361.900	117.030		
117.040	451.500	15.480	0.000	466.980	117.040	244.860	117.040	41.580	403.480	117.040		
117.050	394.740	5.160	0.000	399.900	117.050	258.720	133.980	52.360	445.060	117.050		
117.060	335.400	0.000	0.000	335.400	117.060	277.200	152.460	61.600	491.260	117.060		
117.070	286.380	0.000	0.000	286.380	117.070	294.140	169.400	69.300	532.840	117.070		
117.080	232.200	0.000	0.000	232.200	117.080	309.540	186.340	78.540	574.420	117.080		
117.090	178.020	0.000	0.000	178.020	117.090	329.560	204.820	89.320	623.700	117.090		
117.100	134.160	0.000	0.000	134.160	117.100	344.960	218.680	97.020	660.660	117.100		
117.110	90.000	0.000	0.000	90.000	117.110	357.280	234.080	104.720	696.080	117.110		
117.120	62.280	0.000	0.000	62.280	117.120	369.600	244.860	106.260	720.720	117.120		
117.130	39.960	0.000	0.000	39.960	117.130	377.300	257.180	112.420	746.900	117.130		
117.140	22.320	0.000	0.000	22.320	117.140	385.000	264.880	113.960	763.840	117.140		
117.150	9.720	0.000	0.000	9.720	117.150	390.000	274.560	117.000	781.560	117.150		
117.160	7.200	0.000	0.000	7.200	117.160	390.000	282.360	121.680	794.040	117.160		
117.170	2.160	0.000	0.000	2.160	117.170	386.880	288.600	124.800	800.280	117.170		
117.180	2.160	0.000	0.000	2.160	117.180	379.080	296.400	129.480	804.960	117.180		
117.190	2.160	0.000	0.000	2.160	117.190	369.720	301.080	134.160	804.960	117.190		
117.200	0.000	0.000	0.000	0.000	117.200	354.120	307.320	138.840	800.280	117.200		
117.210	0.000	0.000	0.000	0.000	117.210	336.960	308.880	146.640	792.480	117.210		
117.220	0.000	0.000	0.000	0.000	117.220	316.680	308.880	151.320	776.880	117.220		
117.230	0.000	0.000	0.000	0.000	117.230	299.520	312.000	159.120	770.640	117.230		
117.240	0.000	0.000	0.000	0.000	117.240	276.120	312.000	166.920	755.040	117.240		
117.250	0.000	0.000	0.000	0.000	117.250	257.400	316.680	179.400	753.480	117.250		
117.260	0.000	0.000	0.000	0.000	117.260	234.000	316.680	187.200	737.880	117.260		
117.270	0.000	0.000	0.000	0.000	117.270	213.720	319.800	196.560	730.080	117.270		
117.280	0.000	0.000	0.000	0.000	117.280	196.560	321.360	209.040	726.960	117.280		
117.290	0.000	0.000	0.000	0.000	117.290	179.400	324.480	224.640	728.520	117.290		
117.300	0.000	0.000	0.000	0.000	117.300	161.980	325.780	234.780	722.540	117.300		
117.310	0.000	0.000	0.000	0.000	117.310	147.420	325.780	249.340	722.540	117.310		
117.320	0.000	0.000	0.000	0.000	117.320	131.040	329.420	262.080	722.540	117.320		
117.330	0.000	0.000	0.000	0.000	117.330	118.300	331.240	274.820	724.360	117.330		
117.340	0.000	0.000	0.000	0.000	117.340	103.740	334.880	289.380	728.000	117.340		
117.350	0.000	0.000	0.000	0.000	117.350	94.640	336.700	303.940	735.280	117.350		
117.360	0.000	0.000	0.000	0.000	117.360	81.900	336.700	316.680	735.280	117.360		
117.370	0.000	0.000	0.000	0.000	117.370	74.620	336.700	331.240	742.560	117.370		
117.380	0.000	0.000	0.000	0.000	117.380	63.700	334.880	345.800	744.380	117.380		
117.390	0.000	0.000	0.000	0.000	117.390	56.420	331.240	364.000	751.660	117.390		
117.400	0.000	0.000	0.000	0.000	117.400	49.140	325.780	382.200	757.120	117.400		
117.410	0.000	0.000	0.000	0.000	117.410	41.860	318.500	398.580	758.940	117.410		
117.420	0.000	0.000	0.000	0.000	117.420	34.580	314.860	416.780	766.220	117.420		
117.430	0.000	0.000	0.000	0.000	117.430	29.120	303.940	434.980	768.040	117.430		
117.440	0.000	0.000	0.000	0.000	117.440	21.840	296.660	455.000	773.500	117.440		
117.450	0.000	0.000	0.000	0.000	117.450	14.650	287.140	474.660	776.450	117.450		
117.460	0.000	0.000	0.000	0.000	117.460	2.930	272.490	498.100	773.520	117.460		
117.470	0.000	0.000	0.000	0.000	117.470	0.000	260.770	521.540	782.310	117.470		
117.480	0.000	0.000	0.000	0.000	117.480	0.000	251.980	544.980	796.960	117.480		
117.490	0.000	0.000	0.000	0.000	117.490	0.000	237.330	568.420	805.750	117.490		
117.500	0.000	0.000	0.000	0.000	117.500	0.000	219.750	591.860	811.610	117.500		
117.510	0.000	0.000	0.000	0.000	117.510	0.000	208.030	615.300	823.330	117.510		
117.520	0.000	0.000	0.000	0.000	117.520	0.000	193.380	635.810	829.190	117.520		
117.530	0.000	0.000	0.000	0.000	117.530	0.000	178.730	656.320	835.050	117.530		
117.540	0.000	0.000	0.000	0.000	117.540	0.000	161.150	676.830	837.980	117.540		
117.550	0.000	0.000	0.000	0.000	117.550	0.000	146.500	691.480	837.980	117.550		
117.560	0.000	0.000	0.000	0.000	117.560	0.000	131.850	706.130	837.980	117.560		
117.570	0.000	0.000	0.000	0.000	117.570	0.000	117.200	717.850	835.050	117.570		
117.580	0.000	0.000	1.670	1.670	117.580	0.000	102.550	726.640	829.190	117.580		
117.590	0.000	0.000	33.400	33.400	117.590	0.000	93.760	732.500	826.260	117.590		
117.600	0.000	0.000	73.480	73.480	117.600	0.000	82.320	735.000	817.320	117.600		
117.610	0.000	0.000	113.560	113.560	117.610	0.000	67.620	735.000	802.620	117.610		
117.620	0.000	0.000	151.970	151.970	117.620	0.000	61.740	726.180	787.920	117.620		
117.630	0.000	1.670	187.040	188.710	117.630	0.000	49.980	717.360	767.340	117.630		
117.640	0.000	6.680	228.790	235.470	117.640	0.000	41.160	699.720	740.880	117.640		
117.650	6.680	13.360	272.210	292.250	117.650	0.000	32.340	682.080	714.420	117.650		
117.660	8.350	28.390	313.960	350.700	117.660	0.000	29.400	655.620	685.020	117.660		
117.670	21.710	53.440	357.380	432.530	117.670	0.000	20.580	620.340	640.920	117.670		
117.680	33.400	73.480	387.440	494.320	117.680	0.000	14.700	579.180	593.880	117.680		
117.690	46.760	88.510	402.470	537.740	117.690	0.000	11.760	523.320	535.080	117.690		
117.700	56.780	98.530	417.500	572.810	117.700	0.000	5.880	461.580	467.460	117.700		
117.710	65.960	114.460	434.560	614.980	117.710	0.000	0.000	388.080	388.080	117.710		
117.720	73.720	124.160	452.020	649.900	117.720	0.000	0.000	320.460	320.460	117.720		
117.730	83.420	133.860	463.660	680.940	117.730	0.000	0.000	249.900	249.900	117.730		
