C:\Users\Public\Documents\Novel Studio\load_data\2025-12-15\15\loadapp_2025-12-15_14-17-52-215.load
Comment s15h
	PRY201-L::heel	PRY201-L::mid	PRY201-L::front	PRY201-L		PRY202-R::front	PRY202-R::mid	PRY202-R::heel	PRY202-R		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
3.040	252.350	182.310	229.690	664.350	3.040	0.000	7.410	4.940	12.350	3.040		
3.050	254.410	184.370	231.750	670.530	3.050	2.470	7.410	4.940	14.820	3.050		
3.060	257.500	184.370	236.900	678.770	3.060	0.000	7.410	4.940	12.350	3.060		
3.070	257.500	184.370	239.990	681.860	3.070	0.000	7.410	4.940	12.350	3.070		
3.080	257.500	184.370	242.050	683.920	3.080	0.000	7.410	7.410	14.820	3.080		
3.090	257.500	182.310	244.110	683.920	3.090	0.000	7.410	7.410	14.820	3.090		
3.100	254.410	179.220	249.260	682.890	3.100	0.000	7.410	7.410	14.820	3.100		
3.110	252.350	177.160	249.260	678.770	3.110	0.000	7.410	7.410	14.820	3.110		
3.120	249.470	176.750	249.470	675.690	3.120	0.000	4.940	7.410	12.350	3.120		
3.130	247.450	174.730	249.470	671.650	3.130	0.000	7.410	7.410	14.820	3.130		
3.140	242.400	171.700	249.470	663.570	3.140	0.000	4.940	9.880	14.820	3.140		
3.150	237.350	169.680	252.500	659.530	3.150	0.000	7.490	12.460	19.950	3.150		
3.160	232.300	169.680	252.500	654.480	3.160	0.000	4.970	9.940	14.910	3.160		
3.170	227.250	169.680	252.500	649.430	3.170	0.000	4.970	9.940	14.910	3.170		
3.180	222.200	166.650	249.470	638.320	3.180	0.000	4.970	9.940	14.910	3.180		
3.190	217.150	164.630	249.470	631.250	3.190	0.000	7.490	12.460	19.950	3.190		
3.200	214.120	164.630	247.450	626.200	3.200	0.000	4.970	12.460	17.430	3.200		
3.210	212.100	164.630	247.450	624.180	3.210	0.000	4.970	12.460	17.430	3.210		
3.220	209.070	161.600	247.450	618.120	3.220	0.000	4.970	14.980	19.950	3.220		
3.230	207.050	164.630	249.470	621.150	3.230	0.000	4.970	14.980	19.950	3.230		
3.240	204.020	164.630	247.450	616.100	3.240	0.000	7.490	14.980	22.470	3.240		
3.250	204.020	164.630	247.450	616.100	3.250	0.000	7.490	14.980	22.470	3.250		
3.260	202.000	166.650	244.420	613.070	3.260	0.000	4.970	14.980	19.950	3.260		
3.270	201.880	172.480	245.000	619.360	3.270	0.000	4.970	14.980	19.950	3.270		
3.280	201.880	174.440	245.000	621.320	3.280	0.000	4.970	14.980	19.950	3.280		
3.290	199.920	179.340	239.120	618.380	3.290	0.000	4.970	17.500	22.470	3.290		
3.300	199.920	182.280	242.060	624.260	3.300	0.000	4.960	17.440	22.400	3.300		
3.310	196.980	182.280	242.060	621.320	3.310	0.000	4.960	17.440	22.400	3.310		
3.320	194.040	182.280	239.120	615.440	3.320	0.000	4.960	17.440	22.400	3.320		
3.330	194.040	182.280	239.120	615.440	3.330	0.000	7.440	20.000	27.440	3.330		
3.340	194.040	182.280	242.060	618.380	3.340	0.000	7.440	20.000	27.440	3.340		
3.350	196.980	182.280	242.060	621.320	3.350	0.000	4.960	20.000	24.960	3.350		
3.360	199.920	182.280	239.120	621.320	3.360	0.000	7.440	20.000	27.440	3.360		
3.370	199.920	182.280	239.120	621.320	3.370	0.000	7.440	20.000	27.440	3.370		
3.380	199.920	184.240	237.160	621.320	3.380	0.000	4.960	17.440	22.400	3.380		
3.390	201.880	187.180	237.160	626.220	3.390	0.000	4.960	20.000	24.960	3.390		
3.400	201.880	187.180	234.220	623.280	3.400	0.000	7.440	20.000	27.440	3.400		
3.410	201.880	189.140	229.320	620.340	3.410	0.000	4.960	20.000	24.960	3.410		
3.420	202.020	189.280	227.500	618.800	3.420	0.000	7.440	20.000	27.440	3.420		
3.430	199.290	192.010	222.040	613.340	3.430	0.000	4.960	20.000	24.960	3.430		
3.440	199.290	194.740	219.310	613.340	3.440	0.000	7.440	20.000	27.440	3.440		
3.450	202.020	192.010	219.310	613.340	3.450	0.000	7.260	19.360	26.620	3.450		
3.460	202.020	194.740	214.760	611.520	3.460	0.000	4.840	19.360	24.200	3.460		
3.470	202.020	194.740	209.300	606.060	3.470	0.000	7.260	16.940	24.200	3.470		
3.480	202.020	194.740	209.300	606.060	3.480	0.000	7.260	14.520	21.780	3.480		
3.490	197.470	194.740	204.750	596.960	3.490	0.000	4.840	9.680	14.520	3.490		
3.500	194.740	197.470	204.750	596.960	3.500	42.350	24.200	9.680	76.230	3.500		
3.510	194.740	197.470	204.750	596.960	3.510	44.770	64.130	296.450	405.350	3.510		
3.520	194.740	202.020	209.300	606.060	3.520	89.540	87.120	302.500	479.160	3.520		
3.530	197.470	204.750	212.030	614.250	3.530	42.350	39.930	148.830	231.110	3.530		
3.540	161.980	187.460	209.300	558.740	3.540	52.030	56.870	189.970	298.870	3.540		
3.550	124.670	169.260	212.030	505.960	3.550	61.710	59.290	189.970	310.970	3.550		
3.560	107.380	159.250	212.030	478.660	3.560	68.970	56.870	136.730	262.570	3.560		
3.570	89.890	152.190	214.490	456.570	3.570	82.280	56.870	117.370	256.520	3.570		
3.580	69.420	139.730	217.160	426.310	3.580	94.380	56.870	101.640	252.890	3.580		
3.590	54.290	129.940	219.830	404.060	3.590	101.640	59.290	87.120	248.050	3.590		
3.600	41.830	119.260	219.830	380.920	3.600	109.980	59.280	79.560	248.820	3.600		
3.610	34.710	112.140	222.500	369.350	3.610	112.320	62.400	79.560	254.280	3.610		
3.620	29.370	102.350	217.160	348.880	3.620	117.000	64.740	79.560	261.300	3.620		
3.630	22.250	97.010	214.490	333.750	3.630	119.340	69.420	79.560	268.320	3.630		
3.640	16.910	91.670	211.820	320.400	3.640	124.800	74.880	81.900	281.580	3.640		
3.650	9.790	87.220	207.370	304.380	3.650	129.480	77.220	81.900	288.600	3.650		
3.660	9.790	84.550	202.030	296.370	3.660	134.940	81.900	84.240	301.080	3.660		
3.670	7.120	79.210	202.030	288.360	3.670	144.300	87.360	87.360	319.020	3.670		
3.680	4.450	74.760	199.360	278.570	3.680	154.440	92.040	92.040	338.520	3.680		
3.690	1.780	74.760	199.360	275.900	3.690	162.240	97.500	97.500	357.240	3.690		
3.700	1.780	74.760	199.360	275.900	3.700	172.380	99.840	99.840	372.060	3.700		
3.710	1.780	74.760	202.030	278.570	3.710	177.060	102.180	102.180	381.420	3.710		
3.720	0.000	72.090	202.500	274.590	3.720	181.740	104.520	104.520	390.780	3.720		
3.730	0.000	69.660	199.260	268.920	3.730	184.860	106.860	109.980	401.700	3.730		
3.740	0.000	67.230	199.260	266.490	3.740	195.000	112.320	109.980	417.300	3.740		
3.750	0.000	64.800	194.400	259.200	3.750	201.500	111.800	109.200	422.500	3.750		
3.760	0.000	62.370	191.970	254.340	3.760	209.300	117.000	106.600	432.900	3.760		
3.770	0.000	59.940	189.540	249.480	3.770	217.100	117.000	101.400	435.500	3.770		
3.780	0.000	54.270	182.250	236.520	3.780	227.500	119.600	98.800	445.900	3.780		
3.790	0.000	49.410	174.960	224.370	3.790	239.200	119.600	92.300	451.100	3.790		
3.800	0.000	46.980	164.430	211.410	3.800	249.600	119.600	87.100	456.300	3.800		
3.810	0.000	42.120	152.280	194.400	3.810	260.000	119.600	84.500	464.100	3.810		
3.820	0.000	39.690	141.750	181.440	3.820	266.500	119.600	81.900	468.000	3.820		
3.830	0.000	34.830	129.600	164.430	3.830	271.700	122.200	81.900	475.800	3.830		
3.840	0.000	32.400	114.210	146.610	3.840	279.500	127.400	87.100	494.000	3.840		
3.850	0.000	26.730	102.060	128.790	3.850	289.900	133.900	89.700	513.500	3.850		
3.860	0.000	19.440	87.480	106.920	3.860	296.400	141.700	92.300	530.400	3.860		
3.870	0.000	17.400	75.000	92.400	3.870	306.800	146.900	94.900	548.600	3.870		
3.880	0.000	12.300	60.000	72.300	3.880	319.800	152.100	97.500	569.400	3.880		
3.890	2.400	9.900	49.800	62.100	3.890	325.000	157.300	98.800	581.100	3.890		
3.900	2.400	9.900	39.900	52.200	3.900	331.200	161.600	102.400	595.200	3.900		
3.910	4.800	7.500	30.000	42.300	3.910	336.000	164.800	107.200	608.000	3.910		
3.920	7.500	7.500	22.500	37.500	3.920	339.200	164.800	108.800	612.800	3.920		
3.930	9.900	7.500	9.900	27.300	3.930	344.000	164.800	112.000	620.800	3.930		
3.940	9.900	4.800	4.800	19.500	3.940	348.800	164.800	116.800	630.400	3.940		
3.950	9.900	4.800	2.400	17.100	3.950	353.600	161.600	116.800	632.000	3.950		
3.960	9.900	7.500	2.400	19.800	3.960	361.600	161.600	116.800	640.000	3.960		
3.970	9.900	4.800	0.000	14.700	3.970	366.400	160.000	112.000	638.400	3.970		
3.980	9.900	2.400	2.400	14.700	3.980	374.400	156.800	107.200	638.400	3.980		
