C:\Users\Public\Documents\Novel Studio\load_data\2025-12-15\15\loadapp_2025-12-15_14-36-31-029.load
Comment s15vh
	PRY201-L::heel	PRY201-L::mid	PRY201-L::front	PRY201-L		PRY202-R::front	PRY202-R::mid	PRY202-R::heel	PRY202-R		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
0.430	129.600	99.900	129.600	359.100	0.430	87.210	59.850	137.370	284.430	0.430		
0.440	129.600	99.900	132.300	361.800	0.440	87.210	59.850	137.370	284.430	0.440		
0.450	129.850	99.640	132.500	361.990	0.450	87.450	59.950	137.500	284.900	0.450		
0.460	129.850	99.640	129.850	359.340	0.460	87.450	59.950	134.750	282.150	0.460		
0.470	129.850	99.640	132.500	361.990	0.470	87.450	59.950	137.500	284.900	0.470		
0.480	129.850	99.640	132.500	361.990	0.480	87.450	59.950	137.500	284.900	0.480		
0.490	129.850	99.640	132.500	361.990	0.490	87.450	62.150	134.750	284.350	0.490		
0.500	129.850	99.640	129.850	359.340	0.500	87.450	62.150	134.750	284.350	0.500		
0.510	127.200	99.640	129.850	356.690	0.510	89.650	62.150	134.750	286.550	0.510		
0.520	127.200	96.990	129.850	354.040	0.520	89.650	59.950	134.750	284.350	0.520		
0.530	127.200	96.990	129.850	354.040	0.530	89.650	62.150	134.750	286.550	0.530		
0.540	127.200	96.990	129.850	354.040	0.540	89.650	62.150	134.750	286.550	0.540		
0.550	124.550	96.990	132.500	354.040	0.550	89.650	62.150	134.750	286.550	0.550		
0.560	124.550	96.990	129.850	351.390	0.560	89.650	62.150	134.750	286.550	0.560		
0.570	124.550	96.990	129.850	351.390	0.570	89.650	62.150	134.750	286.550	0.570		
0.580	124.550	96.990	129.850	351.390	0.580	89.650	62.150	132.000	283.800	0.580		
0.590	122.430	96.990	129.850	349.270	0.590	89.650	62.150	132.000	283.800	0.590		
0.600	122.100	97.350	132.000	351.450	0.600	92.340	62.100	135.000	289.440	0.600		
0.610	122.100	97.350	129.800	349.250	0.610	92.340	64.800	132.300	289.440	0.610		
0.620	122.100	97.350	132.000	351.450	0.620	92.340	64.800	132.300	289.440	0.620		
0.630	122.100	97.350	132.000	351.450	0.630	92.340	64.800	132.300	289.440	0.630		
0.640	122.100	97.350	132.000	351.450	0.640	94.500	62.100	129.600	286.200	0.640		
0.650	122.100	97.350	132.000	351.450	0.650	92.340	64.800	129.600	286.740	0.650		
0.660	122.100	99.550	132.000	353.650	0.660	94.500	64.800	129.600	288.900	0.660		
0.670	122.100	99.550	134.750	356.400	0.670	92.340	64.800	129.600	286.740	0.670		
0.680	122.100	97.350	132.000	351.450	0.680	94.500	64.800	127.440	286.740	0.680		
0.690	119.900	99.550	137.500	356.950	0.690	94.500	64.800	129.600	288.900	0.690		
0.700	119.900	99.550	134.750	354.200	0.700	94.500	64.800	127.440	286.740	0.700		
0.710	119.900	99.550	132.000	351.450	0.710	94.500	64.800	127.440	286.740	0.710		
0.720	119.900	99.550	134.750	354.200	0.720	94.500	64.800	127.440	286.740	0.720		
0.730	119.900	99.550	134.750	354.200	0.730	94.500	64.800	127.440	286.740	0.730		
0.740	119.900	99.550	134.750	354.200	0.740	94.500	64.800	127.440	286.740	0.740		
0.750	117.040	97.440	134.960	349.440	0.750	97.410	64.770	127.500	289.680	0.750		
0.760	117.040	99.680	134.960	351.680	0.760	97.410	64.770	127.500	289.680	0.760		
0.770	117.040	99.680	137.200	353.920	0.770	97.410	64.770	127.500	289.680	0.770		
0.780	117.040	97.440	134.960	349.440	0.780	97.410	64.770	124.950	287.130	0.780		
0.790	117.040	99.680	134.960	351.680	0.790	97.410	67.320	124.950	289.680	0.790		
0.800	117.040	97.440	137.200	351.680	0.800	99.960	67.320	124.950	292.230	0.800		
0.810	117.040	99.680	134.960	351.680	0.810	99.960	64.770	124.950	289.680	0.810		
0.820	117.040	97.440	137.200	351.680	0.820	102.000	67.320	124.950	294.270	0.820		
0.830	114.800	99.680	134.960	349.440	0.830	97.410	67.320	124.950	289.680	0.830		
0.840	114.800	99.680	134.960	349.440	0.840	99.960	67.320	124.950	292.230	0.840		
0.850	114.800	99.680	137.200	351.680	0.850	99.960	67.320	124.950	292.230	0.850		
0.860	114.800	99.680	137.200	351.680	0.860	99.960	67.320	124.950	292.230	0.860		
0.870	112.000	99.680	137.200	348.880	0.870	99.960	67.320	124.950	292.230	0.870		
0.880	114.800	97.440	140.000	352.240	0.880	99.960	69.870	124.950	294.780	0.880		
0.890	114.800	99.680	137.200	351.680	0.890	102.000	67.320	124.950	294.270	0.890		
0.900	112.000	97.440	137.200	346.640	0.900	99.840	67.080	124.800	291.720	0.900		
0.910	112.000	97.440	140.000	349.440	0.910	102.440	67.080	124.800	294.320	0.910		
0.920	112.000	99.680	140.000	351.680	0.920	102.440	69.680	124.800	296.920	0.920		
0.930	112.000	97.440	140.000	349.440	0.930	102.440	67.080	124.800	294.320	0.930		
0.940	112.000	97.440	140.000	349.440	0.940	102.440	67.080	124.800	294.320	0.940		
0.950	112.000	97.440	137.200	346.640	0.950	102.440	69.680	124.800	296.920	0.950		
0.960	112.000	97.440	137.200	346.640	0.960	102.440	69.680	124.800	296.920	0.960		
0.970	112.000	97.440	140.000	349.440	0.970	102.440	67.080	124.800	294.320	0.970		
0.980	109.760	97.440	137.200	344.400	0.980	102.440	67.080	124.800	294.320	0.980		
0.990	109.760	97.440	137.200	344.400	0.990	104.520	69.680	127.400	301.600	0.990		
1.000	109.760	97.440	137.200	344.400	1.000	104.520	69.680	127.400	301.600	1.000		
1.010	109.760	97.440	137.200	344.400	1.010	104.520	72.280	127.400	304.200	1.010		
1.020	109.760	97.440	137.200	344.400	1.020	104.520	69.680	127.400	301.600	1.020		
1.030	109.760	97.440	137.200	344.400	1.030	104.520	72.280	130.000	306.800	1.030		
1.040	109.760	97.440	137.200	344.400	1.040	107.120	72.280	130.000	309.400	1.040		
1.050	107.250	94.600	137.500	339.350	1.050	109.740	71.980	132.160	313.880	1.050		
1.060	107.250	94.600	137.500	339.350	1.060	109.740	74.930	134.520	319.190	1.060		
1.070	107.250	92.400	134.750	334.400	1.070	112.100	77.290	134.520	323.910	1.070		
