C:\Users\Public\Documents\Novel Studio\load_data\2025-12-15\15\loadapp_2025-12-15_14-13-13-185.load
Comment s15bvr
	PRY201-L::heel	PRY201-L::mid	PRY201-L::front	PRY201-L		PRY202-R::front	PRY202-R::mid	PRY202-R::heel	PRY202-R		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
2.650	64.680	109.560	159.720	333.960	2.650	196.800	96.760	52.480	346.040	2.650		
2.660	64.680	112.200	165.000	341.880	2.660	196.800	94.300	52.480	343.580	2.660		
2.670	64.680	109.560	162.360	336.600	2.670	196.800	96.760	52.480	346.040	2.670		
2.680	64.680	112.200	165.000	341.880	2.680	194.340	94.300	52.480	341.120	2.680		
2.690	67.320	112.200	165.000	344.520	2.690	196.800	94.300	52.480	343.580	2.690		
2.700	64.680	112.200	165.000	341.880	2.700	196.560	94.640	52.000	343.200	2.700		
2.710	67.320	114.840	165.000	347.160	2.710	196.560	99.840	52.000	348.400	2.710		
2.720	64.680	112.200	165.000	341.880	2.720	199.680	99.840	52.000	351.520	2.720		
2.730	67.320	112.200	162.360	341.880	2.730	204.880	99.840	52.000	356.720	2.730		
2.740	67.320	112.200	162.360	341.880	2.740	204.880	99.840	49.920	354.640	2.740		
2.750	64.680	112.200	159.720	336.600	2.750	209.040	101.920	49.920	360.880	2.750		
2.760	64.680	109.560	157.080	331.320	2.760	212.160	104.000	46.800	362.960	2.760		
2.770	64.680	109.560	159.720	333.960	2.770	217.360	107.120	44.720	369.200	2.770		
2.780	62.040	109.560	157.080	328.680	2.780	224.640	107.120	44.720	376.480	2.780		
2.790	64.680	104.940	157.080	326.700	2.790	229.840	109.200	41.600	380.640	2.790		
2.800	62.040	104.940	157.080	324.060	2.800	237.120	112.320	39.520	388.960	2.800		
2.810	62.040	102.300	152.460	316.800	2.810	242.320	114.400	37.440	394.160	2.810		
2.820	59.400	99.660	149.820	308.880	2.820	246.480	114.400	37.440	398.320	2.820		
2.830	57.420	97.020	147.180	301.620	2.830	254.800	114.400	34.320	403.520	2.830		
2.840	57.420	94.380	139.920	291.720	2.840	260.000	116.480	32.240	408.720	2.840		
2.850	57.240	92.340	135.000	284.580	2.850	267.180	117.120	31.720	416.020	2.850		
2.860	57.240	87.480	129.600	274.320	2.860	272.060	117.120	29.280	418.460	2.860		
2.870	57.240	89.640	135.000	281.880	2.870	276.940	114.680	26.840	418.460	2.870		
2.880	57.240	87.480	129.600	274.320	2.880	279.380	114.680	26.840	420.900	2.880		
2.890	54.540	87.480	127.440	269.460	2.890	284.260	114.680	24.400	423.340	2.890		
2.900	54.540	84.780	127.440	266.760	2.900	289.140	109.800	21.960	420.900	2.900		
2.910	54.540	84.780	129.600	268.920	2.910	291.580	109.800	19.520	420.900	2.910		
2.920	54.540	82.080	124.740	261.360	2.920	294.020	104.920	19.520	418.460	2.920		
2.930	52.380	82.080	124.740	259.200	2.930	296.460	102.480	17.080	416.020	2.930		
2.940	54.540	82.080	122.040	258.660	2.940	298.900	98.820	17.080	414.800	2.940		
2.950	54.540	82.080	122.040	258.660	2.950	298.900	96.380	14.640	409.920	2.950		
2.960	57.240	82.080	122.040	261.360	2.960	305.000	93.940	12.200	411.140	2.960		
2.970	57.240	82.080	122.040	261.360	2.970	301.340	91.500	12.200	405.040	2.970		
2.980	59.940	82.080	119.880	261.900	2.980	301.340	86.620	9.760	397.720	2.980		
2.990	62.100	82.080	122.040	266.220	2.990	298.900	81.740	7.320	387.960	2.990		
3.000	64.500	81.700	124.700	270.900	3.000	297.500	79.730	4.760	381.990	3.000		
3.010	67.080	84.280	129.860	281.220	3.010	289.170	71.400	2.380	362.950	3.010		
3.020	67.080	84.280	132.440	283.800	3.020	279.650	66.640	2.380	348.670	3.020		
3.030	72.240	84.280	132.440	288.960	3.030	261.800	61.880	0.000	323.680	3.030		
3.040	79.980	86.860	136.740	303.580	3.040	243.950	54.740	0.000	298.690	3.040		
3.050	84.280	89.440	141.900	315.620	3.050	221.340	46.410	0.000	267.750	3.050		
3.060	92.020	94.600	149.640	336.260	3.060	199.920	44.030	0.000	243.950	3.060		
3.070	102.340	99.760	154.800	356.900	3.070	168.980	39.270	0.000	208.250	3.070		
3.080	114.380	107.500	164.260	386.140	3.080	136.850	34.510	0.000	171.360	3.080		
3.090	124.700	111.800	172.000	408.500	3.090	107.100	29.750	0.000	136.850	3.090		
3.100	139.320	122.120	182.320	443.760	3.100	74.970	24.990	0.000	99.960	3.100		
3.110	152.220	129.860	194.360	476.440	3.110	46.410	19.040	2.380	67.830	3.110		
3.120	169.420	136.740	199.520	505.680	3.120	27.370	14.280	4.760	46.410	3.120		
3.130	189.200	147.060	209.840	546.100	3.130	14.280	11.900	4.760	30.940	3.130		
3.140	207.260	154.800	215.000	577.060	3.140	7.140	7.140	7.140	21.420	3.140		
3.150	224.200	164.020	219.480	607.700	3.150	2.450	9.940	7.490	19.880	3.150		
3.160	244.260	172.280	226.560	643.100	3.160	2.450	9.940	7.490	19.880	3.160		
3.170	259.600	179.360	228.920	667.880	3.170	2.450	9.940	7.490	19.880	3.170		
3.180	277.300	186.440	232.460	696.200	3.180	0.000	9.940	9.940	19.880	3.180		
3.190	286.740	192.340	234.820	713.900	3.190	0.000	7.490	9.940	17.430	3.190		
3.200	295.000	192.340	232.460	719.800	3.200	0.000	7.490	9.940	17.430	3.200		
3.210	295.000	192.340	237.180	724.520	3.210	2.450	7.490	9.940	19.880	3.210		
3.220	295.000	192.340	234.820	722.160	3.220	2.450	7.490	12.460	22.400	3.220		
3.230	291.460	189.980	234.820	716.260	3.230	0.000	7.490	12.460	19.950	3.230		
3.240	286.740	184.080	228.920	699.740	3.240	0.000	7.490	12.460	19.950	3.240		
3.250	282.020	179.360	226.560	687.940	3.250	0.000	7.490	14.980	22.470	3.250		
3.260	277.300	179.360	224.200	680.860	3.260	0.000	7.490	14.980	22.470	3.260		
3.270	271.400	177.000	224.200	672.600	3.270	0.000	7.490	14.980	22.470	3.270		
3.280	266.680	174.640	224.200	665.520	3.280	0.000	7.490	17.500	24.990	3.280		
