C:\Users\Public\Documents\Novel Studio\load_data\2025-12-10\5\loadapp_2025-12-10_16-30-46-430.load
Comment S5 vh 
	PRY201-L::heel	PRY201-L::mid	PRY201-L::front	PRY201-L		PRY202-R::front	PRY202-R::mid	PRY202-R::heel	PRY202-R		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
4.640	0.000	0.000	197.880	197.880	4.640	132.600	224.400	624.750	981.750	4.640		
4.650	0.000	0.000	112.500	112.500	4.650	155.550	242.250	599.250	997.050	4.650		
4.660	0.000	0.000	57.150	57.150	4.660	173.400	255.000	566.100	994.500	4.660		
4.670	0.000	0.000	29.700	29.700	4.670	188.700	262.650	525.300	976.650	4.670		
4.680	0.000	0.000	19.800	19.800	4.680	204.000	270.300	481.950	956.250	4.680		
4.690	2.250	0.000	19.800	22.050	4.690	214.200	272.850	433.500	920.550	4.690		
4.700	0.000	0.000	14.850	14.850	4.700	221.850	275.400	387.600	884.850	4.700		
4.710	0.000	0.000	14.850	14.850	4.710	229.500	275.400	339.150	844.050	4.710		
4.720	0.000	0.000	14.850	14.850	4.720	234.600	272.850	290.700	798.150	4.720		
4.730	0.000	0.000	12.150	12.150	4.730	234.600	265.200	252.450	752.250	4.730		
4.740	0.000	0.000	12.150	12.150	4.740	237.150	260.100	219.300	716.550	4.740		
4.750	0.000	0.000	9.900	9.900	4.750	237.150	255.000	188.700	680.850	4.750		
4.760	0.000	0.000	9.900	9.900	4.760	237.150	247.350	163.200	647.700	4.760		
4.770	0.000	0.000	9.900	9.900	4.770	237.150	239.700	140.250	617.100	4.770		
4.780	0.000	0.000	7.200	7.200	4.780	235.480	229.390	119.770	584.640	4.780		
4.790	0.000	0.000	9.900	9.900	4.790	239.540	219.240	103.530	562.310	4.790		
4.800	0.000	0.000	7.500	7.500	4.800	241.570	209.090	93.380	544.040	4.800		
4.810	0.000	0.000	7.500	7.500	4.810	245.630	198.940	83.230	527.800	4.810		
4.820	0.000	0.000	7.500	7.500	4.820	251.720	190.820	77.140	519.680	4.820		
4.830	0.000	0.000	4.980	4.980	4.830	259.840	184.730	69.020	513.590	4.830		
4.840	0.000	0.000	4.980	4.980	4.840	272.020	178.640	64.960	515.620	4.840		
4.850	0.000	0.000	2.490	2.490	4.850	286.230	174.580	60.900	521.710	4.850		
4.860	0.000	0.000	2.490	2.490	4.860	304.500	174.580	56.840	535.920	4.860		
4.870	0.000	0.000	4.980	4.980	4.870	326.830	176.610	54.810	558.250	4.870		
4.880	0.000	0.000	4.980	4.980	4.880	351.190	178.640	54.810	584.640	4.880		
4.890	0.000	0.000	2.490	2.490	4.890	383.670	184.730	50.750	619.150	4.890		
4.900	0.000	0.000	2.490	2.490	4.900	422.240	186.760	48.720	657.720	4.900		
4.910	0.000	0.000	2.490	2.490	4.910	458.780	186.760	46.690	692.230	4.910		
4.920	0.000	0.000	0.000	0.000	4.920	507.500	186.760	44.660	738.920	4.920		
4.930	0.000	0.000	2.490	2.490	4.930	556.800	184.320	38.400	779.520	4.930		
4.940	0.000	0.000	0.000	0.000	4.940	606.720	176.640	34.560	817.920	4.940		
4.950	0.000	0.000	2.400	2.400	4.950	656.640	168.960	30.720	856.320	4.950		
4.960	0.000	0.000	2.400	2.400	4.960	706.560	161.280	23.040	890.880	4.960		
4.970	0.000	0.000	2.400	2.400	4.970	756.480	149.760	11.520	917.760	4.970		
4.980	0.000	0.000	2.400	2.400	4.980	798.720	134.400	3.840	936.960	4.980		
4.990	0.000	0.000	2.400	2.400	4.990	848.640	115.200	0.000	963.840	4.990		
5.000	0.000	0.000	0.000	0.000	5.000	887.040	99.840	0.000	986.880	5.000		
5.010	0.000	0.000	0.000	0.000	5.010	921.600	80.640	0.000	1002.240	5.010		
5.020	0.000	0.000	2.400	2.400	5.020	944.640	65.280	0.000	1009.920	5.020		
5.030	0.000	0.000	2.400	2.400	5.030	956.160	53.760	0.000	1009.920	5.030		
5.040	0.000	0.000	0.000	0.000	5.040	960.000	46.080	0.000	1006.080	5.040		
5.050	0.000	0.000	0.000	0.000	5.050	944.640	38.400	0.000	983.040	5.050		
5.060	0.000	2.400	2.400	4.800	5.060	913.920	30.720	0.000	944.640	5.060		
5.070	0.000	2.400	2.400	4.800	5.070	871.680	23.040	0.000	894.720	5.070		
5.080	12.480	4.800	0.000	17.280	5.080	797.500	12.760	0.000	810.260	5.080		
5.090	60.000	9.840	0.000	69.840	5.090	708.180	6.380	0.000	714.560	5.090		
5.100	144.780	12.700	0.000	157.480	5.100	618.860	3.190	0.000	622.050	5.100		
5.110	259.080	20.320	0.000	279.400	5.110	500.830	0.000	0.000	500.830	5.110		
5.120	350.520	22.860	0.000	373.380	5.120	370.040	0.000	0.000	370.040	5.120		
5.130	431.800	30.480	0.000	462.280	5.130	248.820	0.000	0.000	248.820	5.130		
5.140	508.000	43.180	0.000	551.180	5.140	130.790	0.000	0.000	130.790	5.140		
5.150	579.120	58.420	2.540	640.080	5.150	47.850	0.000	9.570	57.420	5.150		
5.160	617.220	81.280	7.620	706.120	5.160	19.140	0.000	15.950	35.090	5.160		
5.170	635.000	129.540	17.780	782.320	5.170	9.570	0.000	15.950	25.520	5.170		
5.180	622.300	170.180	35.560	828.040	5.180	6.380	0.000	12.760	19.140	5.180		
5.190	604.520	208.280	63.500	876.300	5.190	3.190	0.000	9.570	12.760	5.190		
5.200	584.200	243.840	101.600	929.640	5.200	3.190	0.000	9.570	12.760	5.200		
5.210	558.800	271.780	144.780	975.360	5.210	0.000	0.000	9.570	9.570	5.210		
5.220	528.320	294.640	177.800	1000.760	5.220	0.000	0.000	9.570	9.570	5.220		
5.230	490.220	309.880	215.900	1016.000	5.230	0.000	0.000	10.000	10.000	5.230		
5.240	441.960	317.500	248.920	1008.380	5.240	0.000	0.000	10.000	10.000	5.240		
5.250	389.550	319.590	276.660	985.800	5.250	0.000	0.000	10.000	10.000	5.250		
5.260	338.670	314.820	294.150	947.640	5.260	0.000	0.000	10.000	10.000	5.260		
5.270	290.970	311.640	311.640	914.250	5.270	0.000	0.000	7.480	7.480	5.270		
5.280	246.450	306.870	325.950	879.270	5.280	0.000	0.000	7.480	7.480	5.280		
5.290	201.930	298.920	343.440	844.290	5.290	0.000	0.000	7.480	7.480	5.290		
5.300	159.000	289.380	354.570	802.950	5.300	0.000	0.000	7.480	7.480	5.300		
5.310	124.020	273.480	367.290	764.790	5.310	0.000	0.000	7.480	7.480	5.310		
5.320	93.810	249.630	376.830	720.270	5.320	0.000	0.000	7.480	7.480	5.320		
5.330	76.320	227.370	384.780	688.470	5.330	0.000	0.000	7.480	7.480	5.330		
5.340	63.600	203.520	391.140	658.260	5.340	0.000	0.000	5.000	5.000	5.340		
5.350	54.060	184.440	397.500	636.000	5.350	0.000	0.000	7.480	7.480	5.350		
5.360	44.520	163.770	397.500	605.790	5.360	0.000	0.000	7.480	7.480	5.360		
5.370	39.750	146.280	397.500	583.530	5.370	0.000	0.000	5.000	5.000	5.370		
5.380	34.980	133.560	394.320	562.860	5.380	0.000	0.000	4.980	4.980	5.380		
5.390	31.800	124.020	389.550	545.370	5.390	0.000	0.000	4.980	4.980	5.390		
5.400	24.960	112.320	390.000	527.280	5.400	0.000	0.000	7.500	7.500	5.400		
5.410	24.960	106.080	386.880	517.920	5.410	0.000	0.000	4.980	4.980	5.410		
5.420	18.720	102.960	380.640	502.320	5.420	0.000	0.000	4.980	4.980	5.420		
5.430	18.720	99.840	383.760	502.320	5.430	0.000	0.000	4.980	4.980	5.430		
5.440	15.600	99.840	390.000	505.440	5.440	0.000	0.000	2.490	2.490	5.440		
5.450	15.600	99.840	402.480	517.920	5.450	0.000	0.000	4.980	4.980	5.450		
5.460	15.600	102.960	427.440	546.000	5.460	0.000	0.000	2.490	2.490	5.460		
5.470	15.600	112.320	461.760	589.680	5.470	0.000	0.000	2.490	2.490	5.470		
5.480	15.600	115.440	499.200	630.240	5.480	0.000	0.000	2.490	2.490	5.480		
5.490	15.600	124.800	542.880	683.280	5.490	0.000	0.000	2.490	2.490	5.490		
5.500	15.600	127.920	589.680	733.200	5.500	0.000	0.000	2.490	2.490	5.500		
5.510	15.600	134.160	636.480	786.240	5.510	0.000	0.000	0.000	0.000	5.510		
5.520	12.480	134.160	677.040	823.680	5.520	0.000	0.000	0.000	0.000	5.520		
5.530	12.480	137.280	730.080	879.840	5.530	0.000	0.000	0.000	0.000	5.530		
5.540	9.360	134.160	780.000	923.520	5.540	0.000	0.000	0.000	0.000	5.540		
5.550	4.060	125.860	824.180	954.100	5.550	0.000	0.000	0.000	0.000	5.550		
5.560	0.000	117.740	868.840	986.580	5.560	0.000	0.000	0.000	0.000	5.560		
5.570	0.000	109.620	913.500	1023.120	5.570	0.000	0.000	0.000	0.000	5.570		
5.580	0.000	97.440	950.040	1047.480	5.580	0.000	0.000	0.000	0.000	5.580		
5.590	0.000	85.260	982.520	1067.780	5.590	0.000	0.000	2.730	2.730	5.590		
5.600	0.000	73.080	998.760	1071.840	5.600	0.000	2.730	81.900	84.630	5.600		
5.610	0.000	64.960	1015.000	1079.960	5.610	0.000	8.190	196.560	204.750	5.610		
5.620	0.000	52.780	1015.000	1067.780	5.620	0.000	10.920	319.410	330.330	5.620		
5.630	0.000	44.660	1002.820	1047.480	5.630	0.000	16.380	420.420	436.800	5.630		
5.640	0.000	36.540	978.460	1015.000	5.640	0.000	27.300	526.890	554.190	5.640		
5.650	0.000	32.480	950.040	982.520	5.650	0.000	43.680	616.980	660.660	5.650		
5.660	0.000	20.300	905.380	925.680	5.660	10.920	65.520	663.390	739.830	5.660		
5.670	0.000	16.240	844.480	860.720	5.670	27.300	95.550	682.500	805.350	5.670		
5.680	0.000	4.060	767.340	771.400	5.680	51.300	135.000	675.000	861.300	5.680		
