C:\Users\Public\Documents\Novel Studio\load_data\2025-12-09\2\loadapp_2025-12-09_11-32-55-162.load
Comment 
	PRW260-R::front	PRW260-R::mid	PRW260-R::heel	PRW260-R		PRW261-L::heel	PRW261-L::mid	PRW261-L::front	PRW261-L		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
1.990	229.710	71.610	34.410	335.730	1.990	14.490	34.500	166.980	215.970	1.990		
2.000	232.500	71.610	34.410	338.520	2.000	14.490	32.430	169.740	216.660	2.000		
2.010	232.500	71.610	34.410	338.520	2.010	14.490	32.430	166.980	213.900	2.010		
2.020	232.500	71.610	34.410	338.520	2.020	14.490	34.500	169.740	218.730	2.020		
2.030	232.500	71.610	34.410	338.520	2.030	14.490	34.500	169.740	218.730	2.030		
2.040	232.500	71.610	34.410	338.520	2.040	14.490	32.430	169.740	216.660	2.040		
2.050	232.500	71.610	34.410	338.520	2.050	12.420	32.430	169.740	214.590	2.050		
2.060	232.500	71.610	31.620	335.730	2.060	14.490	34.500	172.500	221.490	2.060		
2.070	232.180	72.380	29.140	333.700	2.070	14.490	34.500	169.740	218.730	2.070		
2.080	235.000	72.380	27.260	334.640	2.080	14.490	34.500	169.740	218.730	2.080		
2.090	232.180	69.560	27.260	329.000	2.090	14.490	34.500	169.740	218.730	2.090		
2.100	232.180	72.380	27.260	331.820	2.100	14.490	34.500	169.740	218.730	2.100		
2.110	232.180	69.560	27.260	329.000	2.110	14.490	34.500	169.740	218.730	2.110		
2.120	232.180	69.560	24.440	326.180	2.120	14.490	34.500	172.500	221.490	2.120		
2.130	232.180	72.380	24.440	329.000	2.130	14.490	37.260	169.740	221.490	2.130		
2.140	232.180	69.560	24.440	326.180	2.140	14.490	34.500	169.740	218.730	2.140		
2.150	232.180	69.560	24.440	326.180	2.150	14.490	34.500	169.740	218.730	2.150		
2.160	229.360	69.560	24.440	323.360	2.160	14.490	34.500	169.740	218.730	2.160		
2.170	232.180	69.560	24.440	326.180	2.170	14.490	37.260	169.740	221.490	2.170		
2.180	232.180	69.560	24.440	326.180	2.180	14.490	34.500	169.740	218.730	2.180		
2.190	232.180	69.560	24.440	326.180	2.190	14.490	37.260	169.740	221.490	2.190		
2.200	232.180	66.740	24.440	323.360	2.200	14.490	37.260	169.740	221.490	2.200		
2.210	229.360	69.560	24.440	323.360	2.210	14.490	37.260	169.740	221.490	2.210		
2.220	232.500	69.750	24.180	326.430	2.220	14.490	37.260	166.980	218.730	2.220		
2.230	229.710	69.750	24.180	323.640	2.230	14.490	37.260	166.980	218.730	2.230		
2.240	229.710	69.750	24.180	323.640	2.240	14.490	37.260	166.980	218.730	2.240		
2.250	226.920	71.610	24.180	322.710	2.250	14.740	36.850	167.500	219.090	2.250		
2.260	229.710	69.750	24.180	323.640	2.260	17.420	34.840	164.820	217.080	2.260		
2.270	226.920	71.610	26.970	325.500	2.270	14.740	36.850	167.500	219.090	2.270		
2.280	226.920	71.610	26.970	325.500	2.280	17.420	34.840	164.820	217.080	2.280		
2.290	226.920	71.610	26.970	325.500	2.290	17.420	36.850	164.820	219.090	2.290		
2.300	226.920	71.610	26.970	325.500	2.300	17.420	36.850	164.820	219.090	2.300		
2.310	229.710	71.610	26.970	328.290	2.310	17.420	36.850	167.500	221.770	2.310		
2.320	226.920	71.610	26.970	325.500	2.320	19.430	36.850	164.820	221.100	2.320		
2.330	226.920	71.610	26.970	325.500	2.330	17.420	36.850	164.820	219.090	2.330		
2.340	224.130	74.400	26.970	325.500	2.340	17.420	36.850	164.820	219.090	2.340		
2.350	226.920	71.610	26.970	325.500	2.350	17.420	36.850	164.820	219.090	2.350		
2.360	224.130	71.610	29.760	325.500	2.360	19.430	36.850	162.140	218.420	2.360		
2.370	227.500	74.620	27.300	329.420	2.370	19.430	36.850	162.140	218.420	2.370		
2.380	224.770	74.620	29.120	328.510	2.380	19.430	36.850	162.140	218.420	2.380		
2.390	224.770	74.620	27.300	326.690	2.390	19.430	36.850	159.460	215.740	2.390		
2.400	222.040	74.620	29.120	325.780	2.400	22.100	37.050	162.500	221.650	2.400		
2.410	224.770	74.620	29.120	328.510	2.410	19.500	37.050	159.900	216.450	2.410		
2.420	222.040	74.620	29.120	325.780	2.420	19.500	37.050	159.900	216.450	2.420		
2.430	222.040	71.890	29.120	323.050	2.430	22.100	37.050	159.900	219.050	2.430		
2.440	222.040	74.620	31.850	328.510	2.440	22.100	37.050	159.900	219.050	2.440		
2.450	219.310	74.620	29.120	323.050	2.450	22.100	37.050	157.300	216.450	2.450		
2.460	219.310	74.620	29.120	323.050	2.460	24.700	37.050	154.700	216.450	2.460		
2.470	219.310	74.620	29.120	323.050	2.470	24.700	39.650	154.700	219.050	2.470		
2.480	219.310	74.620	29.120	323.050	2.480	24.700	37.050	152.100	213.850	2.480		
2.490	217.490	74.620	31.850	323.960	2.490	24.700	37.050	149.500	211.250	2.490		
2.500	217.490	74.620	29.120	321.230	2.500	24.700	37.050	149.500	211.250	2.500		
2.510	217.490	74.620	29.120	321.230	2.510	27.300	37.050	149.500	213.850	2.510		
2.520	215.000	77.400	31.820	324.220	2.520	27.300	39.650	146.900	213.850	2.520		
2.530	215.000	77.400	31.820	324.220	2.530	27.300	39.650	146.900	213.850	2.530		
2.540	212.420	77.400	31.820	321.640	2.540	29.900	39.650	146.900	216.450	2.540		
2.550	212.420	77.400	34.400	324.220	2.550	29.580	37.120	145.000	211.700	2.550		
2.560	209.840	77.400	31.820	319.060	2.560	29.580	37.120	145.000	211.700	2.560		
2.570	209.840	77.400	34.400	321.640	2.570	32.480	37.120	142.100	211.700	2.570		
2.580	209.840	79.980	34.400	324.220	2.580	32.480	39.440	142.100	214.020	2.580		
2.590	209.840	77.400	34.400	321.640	2.590	32.480	39.440	142.100	214.020	2.590		
2.600	204.680	79.980	34.400	319.060	2.600	32.480	37.120	134.560	204.160	2.600		
2.610	204.680	79.980	34.400	319.060	2.610	32.480	37.120	137.460	207.060	2.610		
2.620	204.680	79.980	36.980	321.640	2.620	34.800	37.120	134.560	206.480	2.620		
2.630	204.680	79.980	36.980	321.640	2.630	37.120	37.120	134.560	208.800	2.630		
2.640	202.100	81.700	36.980	320.780	2.640	34.800	39.440	134.560	208.800	2.640		
2.650	199.520	79.980	36.980	316.480	2.650	37.120	39.440	134.560	211.120	2.650		
2.660	202.100	81.700	39.560	323.360	2.660	37.120	37.120	132.240	206.480	2.660		
2.670	200.000	82.400	40.000	322.400	2.670	37.120	37.120	129.920	204.160	2.670		
2.680	196.800	84.800	40.000	321.600	2.680	37.120	37.120	129.920	204.160	2.680		
2.690	196.800	82.400	42.400	321.600	2.690	37.120	34.800	129.920	201.840	2.690		
2.700	194.400	84.800	42.400	321.600	2.700	37.230	37.230	127.500	201.960	2.700		
2.710	196.800	84.800	42.400	324.000	2.710	37.230	37.230	127.500	201.960	2.710		
2.720	194.400	84.800	42.400	321.600	2.720	39.780	37.230	127.500	204.510	2.720		
2.730	194.400	84.800	42.400	321.600	2.730	37.230	34.680	127.500	199.410	2.730		
2.740	194.400	87.200	44.800	326.400	2.740	39.780	37.230	127.500	204.510	2.740		
2.750	192.000	87.200	44.800	324.000	2.750	39.780	37.230	127.500	204.510	2.750		
2.760	189.600	87.200	44.800	321.600	2.760	39.780	34.680	124.950	199.410	2.760		
2.770	189.600	87.200	44.800	321.600	2.770	39.780	34.680	124.950	199.410	2.770		
2.780	189.600	89.600	47.200	326.400	2.780	39.780	37.230	124.950	201.960	2.780		
2.790	189.600	87.200	44.800	321.600	2.790	39.780	34.680	124.950	199.410	2.790		
2.800	189.600	87.200	47.200	324.000	2.800	39.780	34.680	122.400	196.860	2.800		
2.810	189.600	89.600	47.200	326.400	2.810	39.780	37.230	124.950	201.960	2.810		
2.820	190.000	87.400	47.120	324.520	2.820	39.780	34.680	122.400	196.860	2.820		
2.830	186.960	89.680	47.120	323.760	2.830	39.780	34.680	122.400	196.860	2.830		
2.840	186.960	87.400	47.120	321.480	2.840	39.780	34.680	124.950	199.410	2.840		
2.850	190.000	89.680	47.120	326.800	2.850	42.140	34.790	122.500	199.430	2.850		
2.860	186.960	89.680	47.120	323.760	2.860	42.140	37.240	122.500	201.880	2.860		
2.870	186.960	89.680	49.400	326.040	2.870	42.140	34.790	122.500	199.430	2.870		
2.880	186.960	89.680	49.400	326.040	2.880	42.140	34.790	122.500	199.430	2.880		
2.890	184.680	89.680	49.400	323.760	2.890	42.140	37.240	122.500	201.880	2.890		
2.900	184.680	89.680	49.400	323.760	2.900	42.140	37.240	122.500	201.880	2.900		
2.910	184.680	89.680	49.400	323.760	2.910	42.140	37.240	119.560	198.940	2.910		
2.920	184.680	91.960	49.400	326.040	2.920	42.140	37.240	122.500	201.880	2.920		
2.930	184.680	89.680	49.400	323.760	2.930	42.140	37.240	122.500	201.880	2.930		
2.940	184.680	89.680	49.400	323.760	2.940	42.140	37.240	119.560	198.940	2.940		
2.950	182.400	89.680	49.400	321.480	2.950	44.590	37.240	122.500	204.330	2.950		
2.960	182.400	91.960	49.400	323.760	2.960	42.140	37.240	119.560	198.940	2.960		
