C:\Users\Public\Documents\Novel Studio\load_data\2025-12-11\9\loadapp_2025-12-11_15-33-42-139.load
Comment S9 vh2
	PRW261-L::heel	PRW261-L::mid	PRW261-L::front	PRW261-L		PRW260-R::front	PRW260-R::mid	PRW260-R::heel	PRW260-R		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
4.800	359.100	72.200	13.300	444.600	4.800	376.000	25.850	0.000	401.850	4.800		
4.810	364.800	76.000	13.300	454.100	4.810	317.500	16.510	0.000	334.010	4.810		
4.820	368.600	81.700	17.100	467.400	4.820	261.620	8.890	0.000	270.510	4.820		
4.830	376.200	87.400	20.900	484.500	4.830	204.470	1.270	0.000	205.740	4.830		
4.840	385.700	89.300	20.900	495.900	4.840	157.480	0.000	0.000	157.480	4.840		
4.850	399.000	96.900	24.700	520.600	4.850	116.840	0.000	0.000	116.840	4.850		
4.860	414.200	100.700	26.600	541.500	4.860	83.820	0.000	0.000	83.820	4.860		
4.870	429.400	112.100	28.500	570.000	4.870	59.690	0.000	0.000	59.690	4.870		
4.880	444.600	115.900	32.300	592.800	4.880	39.370	0.000	0.000	39.370	4.880		
4.890	459.800	121.600	34.200	615.600	4.890	26.670	0.000	0.000	26.670	4.890		
4.900	475.000	127.300	36.100	638.400	4.900	16.510	0.000	1.270	17.780	4.900		
4.910	484.800	131.300	42.420	658.520	4.910	8.890	0.000	3.810	12.700	4.910		
4.920	494.900	137.360	42.420	674.680	4.920	1.270	0.000	6.350	7.620	4.920		
4.930	500.960	139.380	44.440	684.780	4.930	1.270	0.000	6.350	7.620	4.930		
4.940	505.000	141.400	44.440	690.840	4.940	1.270	0.000	3.810	5.080	4.940		
4.950	505.000	143.420	46.460	694.880	4.950	0.000	0.000	3.810	3.810	4.950		
4.960	505.000	147.460	48.480	700.940	4.960	0.000	0.000	2.490	2.490	4.960		
4.970	498.940	147.460	50.500	696.900	4.970	0.000	0.000	4.980	4.980	4.970		
4.980	494.900	147.460	50.500	692.860	4.980	0.000	0.000	4.980	4.980	4.980		
4.990	486.820	147.460	54.540	688.820	4.990	0.000	0.000	4.980	4.980	4.990		
5.000	478.740	147.460	56.560	682.760	5.000	0.000	0.000	4.980	4.980	5.000		
5.010	468.640	143.420	56.560	668.620	5.010	0.000	0.000	2.490	2.490	5.010		
5.020	458.540	143.420	58.580	660.540	5.020	0.000	0.000	4.980	4.980	5.020		
5.030	448.440	141.400	60.600	650.440	5.030	0.000	0.000	4.980	4.980	5.030		
5.040	438.340	143.420	66.660	648.420	5.040	0.000	0.000	7.500	7.500	5.040		
5.050	432.280	141.400	66.660	640.340	5.050	0.000	0.000	4.980	4.980	5.050		
5.060	425.000	141.100	71.400	637.500	5.060	0.000	0.000	4.980	4.980	5.060		
5.070	416.500	144.500	74.800	635.800	5.070	0.000	0.000	4.980	4.980	5.070		
5.080	409.700	144.500	79.900	634.100	5.080	0.000	0.000	4.980	4.980	5.080		
5.090	404.600	146.200	85.000	635.800	5.090	0.000	0.000	4.980	4.980	5.090		
5.100	399.500	149.600	88.400	637.500	5.100	0.000	0.000	4.980	4.980	5.100		
5.110	396.100	154.700	93.500	644.300	5.110	0.000	2.490	4.980	7.470	5.110		
5.120	389.300	159.800	102.000	651.100	5.120	0.000	0.000	7.500	7.500	5.120		
5.130	384.200	166.600	112.200	663.000	5.130	0.000	0.000	4.980	4.980	5.130		
5.140	377.400	173.400	119.000	669.800	5.140	0.000	0.000	4.980	4.980	5.140		
5.150	367.200	181.900	129.200	678.300	5.150	0.000	0.000	4.980	4.980	5.150		
5.160	357.000	188.700	139.400	685.100	5.160	0.000	0.000	4.980	4.980	5.160		
5.170	343.400	197.200	151.300	691.900	5.170	0.000	0.000	4.980	4.980	5.170		
5.180	329.800	204.000	161.500	695.300	5.180	0.000	0.000	4.980	4.980	5.180		
5.190	314.500	214.200	173.400	702.100	5.190	0.000	0.000	4.980	4.980	5.190		
5.200	299.200	221.000	188.700	708.900	5.200	0.000	2.490	4.980	7.470	5.200		
5.210	278.730	234.720	203.750	717.200	5.210	0.000	0.000	4.980	4.980	5.210		
5.220	262.430	241.240	216.790	720.460	5.220	0.000	2.490	4.980	7.470	5.220		
5.230	244.500	251.020	229.830	725.350	5.230	0.000	0.000	2.490	2.490	5.230		
5.240	226.570	255.910	244.500	726.980	5.240	0.000	2.490	4.980	7.470	5.240		
5.250	207.010	264.060	262.430	733.500	5.250	0.000	2.490	4.980	7.470	5.250		
5.260	184.190	272.210	278.730	735.130	5.260	0.000	4.250	1.700	5.950	5.260		
5.270	161.370	277.100	293.400	731.870	5.270	0.000	4.250	1.700	5.950	5.270		
5.280	141.810	281.990	314.590	738.390	5.280	0.000	4.250	4.250	8.500	5.280		
5.290	122.250	281.990	329.260	733.500	5.290	0.000	4.250	1.700	5.950	5.290		
5.300	101.060	281.990	343.930	726.980	5.300	0.000	4.250	4.250	8.500	5.300		
5.310	84.760	281.990	358.600	725.350	5.310	0.000	4.250	1.700	5.950	5.310		
5.320	74.980	278.730	371.640	725.350	5.320	0.000	4.250	4.250	8.500	5.320		
5.330	61.940	277.100	384.680	723.720	5.330	0.000	4.250	4.250	8.500	5.330		
5.340	52.160	272.210	391.200	715.570	5.340	0.000	6.800	4.250	11.050	5.340		
5.350	42.380	262.430	407.500	712.310	5.350	0.000	6.800	6.800	13.600	5.350		
5.360	34.680	250.920	428.400	714.000	5.360	0.000	6.800	11.900	18.700	5.360		
5.370	26.520	238.680	450.840	716.040	5.370	0.000	6.800	46.750	53.550	5.370		
5.380	18.360	224.400	471.240	714.000	5.380	0.000	9.350	96.900	106.250	5.380		
5.390	8.160	208.080	485.520	701.760	5.390	0.000	9.350	149.600	158.950	5.390		
5.400	4.080	193.800	501.840	699.720	5.400	0.000	11.900	212.500	224.400	5.400		
5.410	2.040	177.480	510.000	689.520	5.410	3.560	16.020	284.800	304.380	5.410		
5.420	0.000	159.120	510.000	669.120	5.420	3.560	24.920	334.640	363.120	5.420		
5.430	0.000	144.840	503.880	648.720	5.430	7.120	32.040	379.140	418.300	5.430		
5.440	0.000	124.440	483.480	607.920	5.440	8.900	40.940	404.060	453.900	5.440		
5.450	0.000	106.080	456.960	563.040	5.450	12.460	49.840	411.180	473.480	5.450		
5.460	0.000	91.800	422.280	514.080	5.460	14.240	56.960	411.180	482.380	5.460		
5.470	0.000	79.560	377.400	456.960	5.470	14.240	64.080	404.060	482.380	5.470		
5.480	0.000	63.240	326.400	389.640	5.480	16.020	71.200	402.280	489.500	5.480		
5.490	0.000	48.960	269.280	318.240	5.490	19.580	78.320	402.280	500.180	5.490		
5.500	0.000	36.720	208.080	244.800	5.500	21.360	90.780	405.840	517.980	5.500		
5.510	0.000	22.230	142.500	164.730	5.510	21.360	96.120	411.180	528.660	5.510		
5.520	0.000	9.690	92.340	102.030	5.520	24.920	103.240	418.300	546.460	5.520		
5.530	0.000	0.000	59.850	59.850	5.530	24.920	112.140	428.980	566.040	5.530		
5.540	0.000	0.000	37.050	37.050	5.540	28.480	121.040	436.100	585.620	5.540		
