timestamp, HMD_x, HMD_y,HMD_z
619.848,4,-37.1812,1.7295,-1.2898
619.862,4,-37.1735,1.7279,-1.2888
619.875,4,-37.1656,1.7266,-1.2879
619.888,4,-37.1574,1.7254,-1.2869
619.902,4,-37.1414,1.7231,-1.2853
619.914,4,-37.1333,1.7222,-1.2844
619.929,4,-37.1252,1.7214,-1.2835
619.942,4,-37.1169,1.7207,-1.2827
619.955,4,-37.1086,1.7206,-1.2818
619.968,4,-37.0917,1.7202,-1.2801
619.981,4,-37.0829,1.7212,-1.2794
619.995,4,-37.0743,1.7223,-1.2789
620.008,4,-37.0659,1.7231,-1.2785
620.022,4,-37.0575,1.7245,-1.2783
620.039,4,-37.0403,1.7279,-1.2780
620.054,4,-37.0316,1.7301,-1.2783
620.070,4,-37.0147,1.7328,-1.2787
620.087,4,-37.0066,1.7337,-1.2794
620.101,4,-36.9902,1.7357,-1.2807
620.113,4,-36.9820,1.7366,-1.2818
620.128,4,-36.9742,1.7379,-1.2832
620.141,4,-36.9661,1.7391,-1.2846
620.155,4,-36.9581,1.7405,-1.2863
620.169,4,-36.9420,1.7428,-1.2890
620.181,4,-36.9340,1.7441,-1.2909
620.196,4,-36.9259,1.7453,-1.2929
620.209,4,-36.9178,1.7464,-1.2949
620.223,4,-36.9099,1.7470,-1.2969
620.236,4,-36.8940,1.7484,-1.3009
620.248,4,-36.8860,1.7487,-1.3032
620.263,4,-36.8781,1.7487,-1.3055
620.277,4,-36.8702,1.7486,-1.3078
620.290,4,-36.8625,1.7483,-1.3100
620.303,4,-36.8465,1.7480,-1.3145
620.316,4,-36.8383,1.7474,-1.3170
620.329,4,-36.8303,1.7467,-1.3194
620.343,4,-36.8223,1.7459,-1.3218
620.355,4,-36.8143,1.7449,-1.3243
620.369,4,-36.7981,1.7435,-1.3291
620.381,4,-36.7898,1.7424,-1.3317
620.396,4,-36.7815,1.7415,-1.3345
620.409,4,-36.7733,1.7405,-1.3370
620.423,4,-36.7652,1.7394,-1.3397
620.436,4,-36.7492,1.7371,-1.3448
620.448,4,-36.7412,1.7356,-1.3475
620.463,4,-36.7333,1.7342,-1.3502
620.476,4,-36.7255,1.7331,-1.3529
620.489,4,-36.7177,1.7321,-1.3556
620.503,4,-36.7022,1.7302,-1.3610
620.516,4,-36.6944,1.7295,-1.3637
620.531,4,-36.6866,1.7290,-1.3664
620.543,4,-36.6790,1.7285,-1.3690
620.557,4,-36.6714,1.7283,-1.3714
620.570,4,-36.6636,1.7286,-1.3738
620.583,4,-36.6480,1.7291,-1.3788
620.596,4,-36.6403,1.7302,-1.3812
620.609,4,-36.6329,1.7312,-1.3835
620.623,4,-36.6252,1.7326,-1.3859
620.636,4,-36.6175,1.7344,-1.3881
620.649,4,-36.6020,1.7372,-1.3924
620.662,4,-36.5943,1.7392,-1.3941
620.675,4,-36.5865,1.7408,-1.3956
620.689,4,-36.5786,1.7423,-1.3970
620.702,4,-36.5708,1.7435,-1.3983
620.715,4,-36.5553,1.7458,-1.4013
620.729,4,-36.5477,1.7462,-1.4025
620.742,4,-36.5403,1.7465,-1.4039
620.756,4,-36.5331,1.7467,-1.4054
620.770,4,-36.5258,1.7471,-1.4069
620.783,4,-36.5108,1.7481,-1.4100
620.796,4,-36.5034,1.7485,-1.4115
620.809,4,-36.4961,1.7488,-1.4129
620.823,4,-36.4885,1.7492,-1.4143
620.835,4,-36.4731,1.7501,-1.4170
620.848,4,-36.4653,1.7508,-1.4183
620.862,4,-36.4575,1.7513,-1.4194
620.877,4,-36.4499,1.7517,-1.4203
620.890,4,-36.4348,1.7522,-1.4224
620.902,4,-36.4271,1.7520,-1.4232
620.918,4,-36.4195,1.7517,-1.4238
620.932,4,-36.4119,1.7515,-1.4244
620.945,4,-36.4041,1.7513,-1.4250
620.958,4,-36.3886,1.7510,-1.4262
620.971,4,-36.3806,1.7505,-1.4265
620.985,4,-36.3725,1.7500,-1.4268
620.998,4,-36.3645,1.7494,-1.4270
621.011,4,-36.3565,1.7489,-1.4272
621.025,4,-36.3404,1.7479,-1.4276
621.038,4,-36.3322,1.7470,-1.4276
621.052,4,-36.3240,1.7460,-1.4275
621.066,4,-36.3159,1.7447,-1.4274
621.079,4,-36.3078,1.7435,-1.4273
621.091,4,-36.2915,1.7414,-1.4273
621.104,4,-36.2832,1.7402,-1.4270
621.118,4,-36.2750,1.7390,-1.4268
621.131,4,-36.2667,1.7379,-1.4265
621.145,4,-36.2586,1.7369,-1.4262
621.158,4,-36.2419,1.7352,-1.4255
621.171,4,-36.2334,1.7348,-1.4251
621.185,4,-36.2247,1.7346,-1.4245
621.197,4,-36.2159,1.7345,-1.4239
621.211,4,-36.2070,1.7347,-1.4234
621.224,4,-36.1895,1.7349,-1.4223
621.237,4,-36.1805,1.7361,-1.4217
621.253,4,-36.1718,1.7376,-1.4211
621.267,4,-36.1633,1.7390,-1.4205
621.281,4,-36.1548,1.7406,-1.4201
621.298,4,-36.1377,1.7436,-1.4193
621.313,4,-36.1294,1.7448,-1.4191
621.327,4,-36.1126,1.7469,-1.4186
621.345,4,-36.1047,1.7474,-1.4188
621.361,4,-36.0886,1.7487,-1.4190
621.377,4,-36.0810,1.7495,-1.4194
621.390,4,-36.0733,1.7505,-1.4198
621.402,4,-36.0578,1.7523,-1.4206
621.415,4,-36.0502,1.7530,-1.4211
621.433,4,-36.0427,1.7537,-1.4217
621.446,4,-36.0272,1.7553,-1.4227
621.458,4,-36.0197,1.7562,-1.4233
621.472,4,-36.0123,1.7567,-1.4239
621.486,4,-36.0051,1.7568,-1.4246
621.502,4,-35.9907,1.7571,-1.4258
621.520,4,-35.9835,1.7569,-1.4266
621.533,4,-35.9692,1.7570,-1.4280
621.546,4,-35.9623,1.7567,-1.4286
621.561,4,-35.9553,1.7562,-1.4296
621.574,4,-35.9483,1.7558,-1.4304
621.587,4,-35.9412,1.7554,-1.4315
621.600,4,-35.9341,1.7550,-1.4325
621.613,4,-35.9200,1.7542,-1.4346
621.627,4,-35.9130,1.7536,-1.4360
621.646,4,-35.9060,1.7530,-1.4376
621.662,4,-35.8920,1.7518,-1.4404
621.677,4,-35.8850,1.7508,-1.4421
621.690,4,-35.8713,1.7490,-1.4453
621.702,4,-35.8646,1.7477,-1.4471
621.720,4,-35.8580,1.7465,-1.4493
621.732,4,-35.8513,1.7454,-1.4515
621.745,4,-35.8379,1.7435,-1.4555
621.756,4,-35.8313,1.7426,-1.4579
621.773,4,-35.8246,1.7420,-1.4605
621.787,4,-35.8180,1.7413,-1.4629
621.800,4,-35.8114,1.7407,-1.4653
621.813,4,-35.8045,1.7403,-1.4678
621.827,4,-35.7911,1.7400,-1.4727
621.839,4,-35.7843,1.7404,-1.4753
621.851,4,-35.7776,1.7409,-1.4778
621.866,4,-35.7710,1.7417,-1.4803
621.879,4,-35.7642,1.7430,-1.4827
621.892,4,-35.7507,1.7452,-1.4873
621.904,4,-35.7438,1.7473,-1.4893
621.919,4,-35.7371,1.7490,-1.4912
621.932,4,-35.7306,1.7503,-1.4924
621.945,4,-35.7242,1.7513,-1.4941
621.959,4,-35.7112,1.7533,-1.4976
621.971,4,-35.7051,1.7539,-1.4990
621.985,4,-35.6992,1.7543,-1.5002
621.999,4,-35.6935,1.7546,-1.5014
622.012,4,-35.6876,1.7551,-1.5025
622.025,4,-35.6757,1.7566,-1.5048
622.037,4,-35.6698,1.7575,-1.5057
622.052,4,-35.6642,1.7584,-1.5064
622.065,4,-35.6584,1.7593,-1.5072
622.079,4,-35.6529,1.7600,-1.5081
622.092,4,-35.6420,1.7614,-1.5098
622.104,4,-35.6368,1.7619,-1.5105
622.118,4,-35.6316,1.7625,-1.5112
622.131,4,-35.6266,1.7630,-1.5119
622.145,4,-35.6216,1.7635,-1.5126
622.157,4,-35.6114,1.7642,-1.5140
622.177,4,-35.6069,1.7641,-1.5145
622.192,4,-35.5973,1.7645,-1.5157
622.205,4,-35.5927,1.7645,-1.5160
622.219,4,-35.5882,1.7646,-1.5163
622.232,4,-35.5836,1.7646,-1.5166
622.245,4,-35.5792,1.7646,-1.5168
622.258,4,-35.5702,1.7643,-1.5172
622.271,4,-35.5661,1.7638,-1.5173
622.288,4,-35.5624,1.7630,-1.5171
622.303,4,-35.5547,1.7619,-1.5172
622.316,4,-35.5513,1.7612,-1.5169
622.328,4,-35.5481,1.7604,-1.5165
622.342,4,-35.5451,1.7596,-1.5161
622.355,4,-35.5419,1.7589,-1.5154
622.367,4,-35.5354,1.7578,-1.5143
622.380,4,-35.5323,1.7571,-1.5136
622.395,4,-35.5293,1.7566,-1.5126
622.408,4,-35.5261,1.7562,-1.5117
622.421,4,-35.5229,1.7560,-1.5106
622.434,4,-35.5162,1.7557,-1.5088
622.448,4,-35.5127,1.7565,-1.5079
622.466,4,-35.5090,1.7578,-1.5068
622.481,4,-35.5023,1.7589,-1.5048
622.494,4,-35.4991,1.7592,-1.5038
622.508,4,-35.4960,1.7594,-1.5030
622.521,4,-35.4931,1.7597,-1.5021
622.533,4,-35.4874,1.7601,-1.5004
622.547,4,-35.4850,1.7600,-1.4997
622.561,4,-35.4828,1.7599,-1.4994
622.575,4,-35.4804,1.7600,-1.4991
622.588,4,-35.4779,1.7603,-1.4987
622.604,4,-35.4729,1.7611,-1.4979
622.620,4,-35.4704,1.7617,-1.4977
622.632,4,-35.4680,1.7624,-1.4975
622.645,4,-35.4631,1.7635,-1.4969
622.658,4,-35.4609,1.7641,-1.4969
622.672,4,-35.4587,1.7646,-1.4968
622.686,4,-35.4568,1.7648,-1.4968
622.700,4,-35.4549,1.7650,-1.4969
622.713,4,-35.4510,1.7654,-1.4969
622.725,4,-35.4493,1.7654,-1.4970
622.739,4,-35.4480,1.7653,-1.4973
622.753,4,-35.4466,1.7651,-1.4974
622.765,4,-35.4455,1.7648,-1.4976
622.778,4,-35.4429,1.7641,-1.4980
622.791,4,-35.4420,1.7635,-1.4984
622.807,4,-35.4416,1.7627,-1.4988
622.820,4,-35.4409,1.7624,-1.4992
622.833,4,-35.4402,1.7624,-1.4997
622.846,4,-35.4395,1.7625,-1.5001
622.859,4,-35.4382,1.7624,-1.5010
622.871,4,-35.4376,1.7625,-1.5015
622.885,4,-35.4370,1.7627,-1.5021
622.898,4,-35.4363,1.7629,-1.5026
622.910,4,-35.4348,1.7631,-1.5036
622.923,4,-35.4341,1.7635,-1.5041
622.938,4,-35.4336,1.7638,-1.5049
622.953,4,-35.4330,1.7639,-1.5054
622.966,4,-35.4316,1.7641,-1.5065
622.978,4,-35.4309,1.7642,-1.5071
622.994,4,-35.4303,1.7641,-1.5078
623.006,4,-35.4296,1.7640,-1.5085
623.020,4,-35.4289,1.7641,-1.5093
623.033,4,-35.4275,1.7642,-1.5107
623.045,4,-35.4267,1.7644,-1.5114
623.060,4,-35.4259,1.7645,-1.5120
623.073,4,-35.4252,1.7647,-1.5127
623.086,4,-35.4245,1.7648,-1.5132
623.100,4,-35.4230,1.7651,-1.5144
623.112,4,-35.4223,1.7651,-1.5148
623.127,4,-35.4214,1.7652,-1.5152
623.141,4,-35.4207,1.7653,-1.5155
623.153,4,-35.4199,1.7654,-1.5159
623.166,4,-35.4184,1.7655,-1.5166
623.178,4,-35.4177,1.7655,-1.5170
623.195,4,-35.4170,1.7655,-1.5172
623.209,4,-35.4162,1.7654,-1.5174
623.222,4,-35.4149,1.7653,-1.5179
623.234,4,-35.4143,1.7652,-1.5181

# --- Trial 5 start ---
632.405,5,-39.4009,1.7455,-1.1737
632.472,5,-39.4010,1.7452,-1.1734
632.504,5,-39.4007,1.7453,-1.1732
632.519,5,-39.4003,1.7453,-1.1732
632.531,5,-39.4002,1.7452,-1.1731
632.544,5,-39.3999,1.7450,-1.1731
632.557,5,-39.3998,1.7448,-1.1730
632.571,5,-39.3994,1.7446,-1.1730
632.583,5,-39.3991,1.7444,-1.1730
632.601,5,-39.3986,1.7442,-1.1731
632.614,5,-39.3983,1.7440,-1.1733
632.630,5,-39.3976,1.7437,-1.1735
632.648,5,-39.3975,1.7436,-1.1736
632.663,5,-39.3967,1.7434,-1.1741
632.675,5,-39.3963,1.7433,-1.1745
632.689,5,-39.3959,1.7433,-1.1749
632.703,5,-39.3954,1.7432,-1.1754
632.716,5,-39.3948,1.7433,-1.1761
632.729,5,-39.3942,1.7433,-1.1767
632.742,5,-39.3929,1.7432,-1.1781
632.754,5,-39.3922,1.7432,-1.1790
632.767,5,-39.3914,1.7432,-1.1800
632.779,5,-39.3905,1.7431,-1.1810
632.793,5,-39.3896,1.7429,-1.1821
632.806,5,-39.3885,1.7427,-1.1832
632.820,5,-39.3866,1.7424,-1.1853
632.833,5,-39.3854,1.7420,-1.1865
632.846,5,-39.3844,1.7417,-1.1877
632.860,5,-39.3832,1.7413,-1.1889
632.874,5,-39.3807,1.7405,-1.1914
632.886,5,-39.3794,1.7400,-1.1928
632.901,5,-39.3780,1.7394,-1.1942
632.914,5,-39.3767,1.7389,-1.1955
632.927,5,-39.3751,1.7382,-1.1970
632.942,5,-39.3721,1.7370,-1.2000
632.954,5,-39.3705,1.7362,-1.2015
632.968,5,-39.3686,1.7353,-1.2032
632.981,5,-39.3669,1.7343,-1.2048
632.995,5,-39.3652,1.7333,-1.2064
633.008,5,-39.3617,1.7315,-1.2096
633.021,5,-39.3599,1.7304,-1.2112
633.035,5,-39.3581,1.7293,-1.2129
633.048,5,-39.3562,1.7280,-1.2145
633.061,5,-39.3544,1.7268,-1.2162
633.074,5,-39.3509,1.7243,-1.2194
633.087,5,-39.3492,1.7229,-1.2209
633.101,5,-39.3474,1.7215,-1.2223
633.114,5,-39.3456,1.7201,-1.2238
633.128,5,-39.3438,1.7186,-1.2251
633.141,5,-39.3419,1.7172,-1.2264
633.155,5,-39.3384,1.7144,-1.2291
633.172,5,-39.3368,1.7130,-1.2302
633.187,5,-39.3339,1.7100,-1.2326
633.200,5,-39.3326,1.7085,-1.2336
633.212,5,-39.3312,1.7069,-1.2346
633.226,5,-39.3300,1.7053,-1.2355
633.239,5,-39.3290,1.7039,-1.2363
633.252,5,-39.3271,1.7012,-1.2379
633.265,5,-39.3266,1.7001,-1.2386
633.283,5,-39.3262,1.6992,-1.2392
633.298,5,-39.3251,1.6972,-1.2404
633.310,5,-39.3249,1.6965,-1.2408
633.324,5,-39.3246,1.6960,-1.2411
633.337,5,-39.3243,1.6954,-1.2413
633.350,5,-39.3240,1.6951,-1.2415
633.364,5,-39.3234,1.6941,-1.2420
633.376,5,-39.3233,1.6940,-1.2421
633.390,5,-39.3230,1.6941,-1.2422
633.407,5,-39.3231,1.6943,-1.2419
633.424,5,-39.3230,1.6945,-1.2416
633.440,5,-39.3228,1.6950,-1.2412
633.460,5,-39.3230,1.6962,-1.2405
633.474,5,-39.3228,1.6977,-1.2398
633.488,5,-39.3227,1.6990,-1.2391
633.502,5,-39.3228,1.7005,-1.2381
633.516,5,-39.3228,1.7023,-1.2371
633.530,5,-39.3228,1.7039,-1.2362
633.545,5,-39.3228,1.7072,-1.2342
633.557,5,-39.3229,1.7092,-1.2329
633.572,5,-39.3231,1.7114,-1.2314
633.585,5,-39.3234,1.7137,-1.2298
633.600,5,-39.3238,1.7180,-1.2266
633.614,5,-39.3239,1.7203,-1.2245
633.628,5,-39.3244,1.7247,-1.2205
633.643,5,-39.3244,1.7268,-1.2181
633.660,5,-39.3246,1.7287,-1.2154
633.673,5,-39.3248,1.7305,-1.2128
633.687,5,-39.3253,1.7337,-1.2076
633.700,5,-39.3256,1.7349,-1.2048
633.714,5,-39.3259,1.7361,-1.2018
633.728,5,-39.3261,1.7370,-1.1988
633.743,5,-39.3265,1.7390,-1.1930
633.758,5,-39.3267,1.7395,-1.1898
633.776,5,-39.3270,1.7407,-1.1837
633.790,5,-39.3272,1.7408,-1.1805
633.804,5,-39.3272,1.7410,-1.1774
633.818,5,-39.3272,1.7419,-1.1714
633.832,5,-39.3269,1.7423,-1.1684
633.846,5,-39.3264,1.7426,-1.1654
633.860,5,-39.3260,1.7428,-1.1627
633.874,5,-39.3252,1.7433,-1.1569
633.888,5,-39.3243,1.7433,-1.1540
633.902,5,-39.3234,1.7433,-1.1512
633.916,5,-39.3224,1.7434,-1.1485
633.930,5,-39.3205,1.7434,-1.1429
633.944,5,-39.3193,1.7432,-1.1402
633.958,5,-39.3179,1.7429,-1.1377
633.972,5,-39.3166,1.7425,-1.1351
633.987,5,-39.3138,1.7420,-1.1300
634.000,5,-39.3118,1.7418,-1.1278
634.014,5,-39.3098,1.7418,-1.1256
634.033,5,-39.3064,1.7413,-1.1213
634.049,5,-39.3045,1.7411,-1.1194
634.065,5,-39.3006,1.7406,-1.1156
634.082,5,-39.2986,1.7402,-1.1141
634.098,5,-39.2945,1.7397,-1.1108
634.111,5,-39.2924,1.7396,-1.1095
634.130,5,-39.2902,1.7397,-1.1084
634.144,5,-39.2859,1.7396,-1.1058
634.158,5,-39.2836,1.7396,-1.1047
634.171,5,-39.2813,1.7396,-1.1037
634.185,5,-39.2765,1.7395,-1.1016
634.198,5,-39.2737,1.7394,-1.1008
634.211,5,-39.2708,1.7393,-1.1001
634.226,5,-39.2677,1.7392,-1.0995
634.239,5,-39.2647,1.7389,-1.0988
634.253,5,-39.2585,1.7382,-1.0975
634.266,5,-39.2551,1.7375,-1.0971
634.279,5,-39.2516,1.7369,-1.0968
634.292,5,-39.2480,1.7363,-1.0966
634.306,5,-39.2443,1.7356,-1.0964
634.319,5,-39.2370,1.7343,-1.0960
634.332,5,-39.2331,1.7337,-1.0959
634.345,5,-39.2291,1.7329,-1.0960
634.358,5,-39.2251,1.7322,-1.0962
634.371,5,-39.2211,1.7315,-1.0964
634.384,5,-39.2129,1.7302,-1.0968
634.397,5,-39.2085,1.7297,-1.0973
634.410,5,-39.2040,1.7293,-1.0978
634.424,5,-39.1996,1.7288,-1.0984
634.438,5,-39.1950,1.7284,-1.0992
634.451,5,-39.1860,1.7275,-1.1006
634.464,5,-39.1814,1.7272,-1.1016
634.478,5,-39.1768,1.7271,-1.1026
634.490,5,-39.1721,1.7270,-1.1036
634.504,5,-39.1672,1.7270,-1.1047
634.517,5,-39.1624,1.7271,-1.1058
634.531,5,-39.1527,1.7278,-1.1078
634.544,5,-39.1477,1.7286,-1.1088
634.558,5,-39.1426,1.7294,-1.1097
634.571,5,-39.1375,1.7303,-1.1106
634.584,5,-39.1322,1.7314,-1.1115
634.597,5,-39.1217,1.7335,-1.1133
634.610,5,-39.1162,1.7349,-1.1141
634.625,5,-39.1107,1.7362,-1.1148
634.639,5,-39.1052,1.7374,-1.1155
634.652,5,-39.0946,1.7394,-1.1169
634.666,5,-39.0895,1.7399,-1.1174
634.684,5,-39.0846,1.7398,-1.1176
634.701,5,-39.0746,1.7405,-1.1185
634.718,5,-39.0650,1.7407,-1.1190
634.737,5,-39.0605,1.7404,-1.1188
634.751,5,-39.0507,1.7406,-1.1189
634.765,5,-39.0461,1.7405,-1.1183
634.783,5,-39.0416,1.7406,-1.1175
634.799,5,-39.0323,1.7413,-1.1164
634.812,5,-39.0278,1.7419,-1.1155
634.825,5,-39.0236,1.7427,-1.1144
634.839,5,-39.0195,1.7434,-1.1134
634.854,5,-39.0110,1.7448,-1.1114
634.866,5,-39.0068,1.7457,-1.1103
634.880,5,-39.0028,1.7464,-1.1092
634.893,5,-38.9991,1.7468,-1.1082
634.907,5,-38.9911,1.7480,-1.1061
634.921,5,-38.9871,1.7485,-1.1049
634.935,5,-38.9834,1.7487,-1.1038
634.949,5,-38.9795,1.7488,-1.1026
634.962,5,-38.9712,1.7492,-1.1003
634.976,5,-38.9669,1.7491,-1.0990
634.989,5,-38.9626,1.7488,-1.0975
635.002,5,-38.9581,1.7484,-1.0960
635.016,5,-38.9537,1.7478,-1.0944
635.030,5,-38.9449,1.7469,-1.0914
635.043,5,-38.9403,1.7458,-1.0898
635.058,5,-38.9357,1.7449,-1.0881
635.073,5,-38.9309,1.7440,-1.0864
635.088,5,-38.9214,1.7424,-1.0830
635.101,5,-38.9163,1.7417,-1.0812
635.115,5,-38.9113,1.7410,-1.0793
635.129,5,-38.9060,1.7407,-1.0774
635.143,5,-38.8959,1.7397,-1.0735
635.156,5,-38.8908,1.7393,-1.0715
635.170,5,-38.8855,1.7389,-1.0695
635.183,5,-38.8799,1.7388,-1.0675
635.198,5,-38.8689,1.7392,-1.0633
635.211,5,-38.8632,1.7400,-1.0612
635.226,5,-38.8575,1.7407,-1.0589
635.239,5,-38.8517,1.7411,-1.0568
635.253,5,-38.8402,1.7419,-1.0527
635.267,5,-38.8345,1.7426,-1.0507
635.280,5,-38.8289,1.7433,-1.0487
635.293,5,-38.8233,1.7441,-1.0469
635.307,5,-38.8176,1.7448,-1.0452
635.322,5,-38.8062,1.7461,-1.0418
635.335,5,-38.8006,1.7466,-1.0404
635.348,5,-38.7949,1.7470,-1.0391
635.361,5,-38.7836,1.7476,-1.0360
635.374,5,-38.7779,1.7477,-1.0351
635.392,5,-38.7725,1.7478,-1.0345
635.405,5,-38.7673,1.7479,-1.0336
635.418,5,-38.7562,1.7484,-1.0318
635.431,5,-38.7506,1.7490,-1.0315
635.445,5,-38.7449,1.7497,-1.0313
635.460,5,-38.7391,1.7504,-1.0312
635.473,5,-38.7276,1.7517,-1.0308
635.487,5,-38.7219,1.7525,-1.0308
635.499,5,-38.7163,1.7530,-1.0309
635.514,5,-38.7106,1.7534,-1.0309
635.528,5,-38.6992,1.7540,-1.0309
635.540,5,-38.6934,1.7539,-1.0312
635.555,5,-38.6874,1.7537,-1.0315
635.569,5,-38.6815,1.7536,-1.0318
635.582,5,-38.6698,1.7534,-1.0324
635.595,5,-38.6639,1.7530,-1.0330
635.611,5,-38.6581,1.7523,-1.0339
635.625,5,-38.6523,1.7517,-1.0349
635.638,5,-38.6465,1.7512,-1.0360
635.651,5,-38.6405,1.7506,-1.0372
635.663,5,-38.6286,1.7496,-1.0394
635.676,5,-38.6224,1.7490,-1.0409
635.689,5,-38.6163,1.7483,-1.0425
635.703,5,-38.6101,1.7477,-1.0443
635.717,5,-38.5977,1.7467,-1.0478
635.730,5,-38.5915,1.7461,-1.0499
635.745,5,-38.5854,1.7454,-1.0523
635.758,5,-38.5791,1.7447,-1.0546
635.772,5,-38.5728,1.7442,-1.0571
635.787,5,-38.5601,1.7430,-1.0620
635.804,5,-38.5534,1.7425,-1.0650
635.819,5,-38.5469,1.7419,-1.0677
635.831,5,-38.5336,1.7407,-1.0729
635.845,5,-38.5271,1.7399,-1.0755
635.858,5,-38.5202,1.7390,-1.0782
635.873,5,-38.5132,1.7380,-1.0809
635.887,5,-38.4994,1.7361,-1.0863
635.900,5,-38.4923,1.7351,-1.0891
635.913,5,-38.4850,1.7345,-1.0919
635.928,5,-38.4775,1.7342,-1.0946
635.947,5,-38.4627,1.7337,-1.0997
635.963,5,-38.4478,1.7334,-1.1046
635.980,5,-38.4398,1.7341,-1.1068
635.995,5,-38.4245,1.7345,-1.1114
636.009,5,-38.4169,1.7346,-1.1134
636.024,5,-38.4092,1.7347,-1.1153
636.038,5,-38.4017,1.7350,-1.1171
636.052,5,-38.3868,1.7355,-1.1207
636.066,5,-38.3795,1.7359,-1.1222
636.081,5,-38.3724,1.7365,-1.1235
636.095,5,-38.3576,1.7375,-1.1264
636.110,5,-38.3503,1.7382,-1.1276
636.124,5,-38.3430,1.7391,-1.1288
636.139,5,-38.3359,1.7400,-1.1299
636.157,5,-38.3216,1.7417,-1.1322
636.173,5,-38.3073,1.7433,-1.1346
636.187,5,-38.3003,1.7442,-1.1358
636.201,5,-38.2935,1.7448,-1.1372
636.215,5,-38.2865,1.7452,-1.1386
636.229,5,-38.2797,1.7454,-1.1401
636.243,5,-38.2658,1.7458,-1.1432
636.256,5,-38.2593,1.7454,-1.1449
636.270,5,-38.2526,1.7450,-1.1466
636.288,5,-38.2389,1.7447,-1.1500
636.304,5,-38.2321,1.7441,-1.1517
636.319,5,-38.2180,1.7433,-1.1553
636.333,5,-38.2109,1.7426,-1.1571
636.350,5,-38.2036,1.7418,-1.1589
636.363,5,-38.1891,1.7404,-1.1625
636.377,5,-38.1817,1.7394,-1.1642
636.390,5,-38.1744,1.7383,-1.1659
636.403,5,-38.1669,1.7371,-1.1676
636.417,5,-38.1521,1.7350,-1.1709
636.431,5,-38.1446,1.7338,-1.1724
636.445,5,-38.1372,1.7327,-1.1739
636.459,5,-38.1296,1.7317,-1.1752
636.473,5,-38.1220,1.7309,-1.1763
636.488,5,-38.1068,1.7295,-1.1787
636.501,5,-38.0990,1.7290,-1.1797
636.514,5,-38.0912,1.7286,-1.1804
636.528,5,-38.0834,1.7283,-1.1810
636.542,5,-38.0678,1.7278,-1.1822
636.555,5,-38.0600,1.7278,-1.1825
636.568,5,-38.0522,1.7279,-1.1826
636.582,5,-38.0440,1.7287,-1.1828
636.600,5,-38.0275,1.7306,-1.1835
636.616,5,-38.0189,1.7325,-1.1839
636.630,5,-38.0023,1.7351,-1.1847
636.643,5,-37.9939,1.7370,-1.1852
636.657,5,-37.9857,1.7384,-1.1857
636.669,5,-37.9777,1.7394,-1.1863
636.683,5,-37.9698,1.7402,-1.1869
636.697,5,-37.9538,1.7419,-1.1882
636.709,5,-37.9459,1.7427,-1.1891
636.723,5,-37.9386,1.7435,-1.1902
636.738,5,-37.9310,1.7442,-1.1913
636.752,5,-37.9158,1.7460,-1.1935
636.765,5,-37.9082,1.7470,-1.1948
636.777,5,-37.9007,1.7481,-1.1964
636.791,5,-37.8931,1.7489,-1.1980
636.804,5,-37.8857,1.7498,-1.1996
636.818,5,-37.8707,1.7516,-1.2027
636.831,5,-37.8633,1.7524,-1.2043
636.844,5,-37.8563,1.7530,-1.2060
636.857,5,-37.8493,1.7533,-1.2077
636.871,5,-37.8420,1.7535,-1.2095
636.885,5,-37.8276,1.7542,-1.2130
636.899,5,-37.8205,1.7543,-1.2149
636.912,5,-37.8135,1.7543,-1.2168
636.927,5,-37.8065,1.7542,-1.2187
636.942,5,-37.7921,1.7543,-1.2228
636.959,5,-37.7851,1.7544,-1.2251
636.976,5,-37.7709,1.7544,-1.2294
636.989,5,-37.7642,1.7540,-1.2318
637.002,5,-37.7573,1.7536,-1.2342
637.018,5,-37.7436,1.7527,-1.2389
637.035,5,-37.7371,1.7519,-1.2414
637.052,5,-37.7237,1.7502,-1.2466
637.070,5,-37.7179,1.7489,-1.2491
637.087,5,-37.7054,1.7471,-1.2544
637.100,5,-37.6994,1.7463,-1.2573
637.113,5,-37.6935,1.7456,-1.2601
637.126,5,-37.6875,1.7450,-1.2632
637.140,5,-37.6755,1.7440,-1.2691
637.154,5,-37.6696,1.7441,-1.2724
637.169,5,-37.6637,1.7440,-1.2756
637.182,5,-37.6576,1.7443,-1.2789
637.195,5,-37.6454,1.7452,-1.2852
637.209,5,-37.6391,1.7464,-1.2885
637.227,5,-37.6326,1.7479,-1.2916
637.241,5,-37.6198,1.7500,-1.2979
637.254,5,-37.6133,1.7513,-1.3010
637.268,5,-37.6068,1.7520,-1.3040
637.281,5,-37.6004,1.7527,-1.3068
637.295,5,-37.5874,1.7539,-1.3124
637.309,5,-37.5808,1.7542,-1.3149
637.324,5,-37.5743,1.7543,-1.3171
637.338,5,-37.5678,1.7544,-1.3190
637.352,5,-37.5544,1.7549,-1.3235
637.365,5,-37.5476,1.7552,-1.3255
637.378,5,-37.5406,1.7555,-1.3274
637.393,5,-37.5335,1.7559,-1.3291
637.407,5,-37.5194,1.7568,-1.3327
637.421,5,-37.5121,1.7571,-1.3341
637.436,5,-37.5050,1.7571,-1.3353
637.449,5,-37.4979,1.7571,-1.3366
637.464,5,-37.4835,1.7571,-1.3393
637.477,5,-37.4763,1.7567,-1.3402
637.491,5,-37.4691,1.7563,-1.3411
637.504,5,-37.4618,1.7557,-1.3417
