C:\Users\Public\Documents\Novel Studio\load_data\2025-12-16\19\loadapp_2025-12-16_15-33-30-748.load
Comment s19vh
	PRW261-L::heel	PRW261-L::mid	PRW261-L::front	PRW261-L		PRW260-R::front	PRW260-R::mid	PRW260-R::heel	PRW260-R		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
1.970	187.200	14.040	9.360	210.600	1.970	142.100	132.300	219.520	493.920	1.970		
1.980	184.860	11.700	7.020	203.580	1.980	147.000	124.460	192.080	463.540	1.980		
1.990	184.860	9.360	4.680	198.900	1.990	147.000	119.560	159.740	426.300	1.990		
2.000	184.860	9.360	4.680	198.900	2.000	151.900	111.720	127.400	391.020	2.000		
2.010	187.200	11.700	4.680	203.580	2.010	156.800	104.860	94.080	355.740	2.010		
2.020	191.880	16.380	7.020	215.280	2.020	159.740	94.080	64.680	318.500	2.020		
2.030	202.410	22.230	9.360	234.000	2.030	159.740	84.280	42.140	286.160	2.030		
2.040	216.450	29.250	16.380	262.080	2.040	161.700	69.580	27.440	258.720	2.040		
2.050	231.660	39.780	29.250	300.690	2.050	164.640	54.880	14.700	234.220	2.050		
2.060	251.550	57.330	39.780	348.660	2.060	159.740	42.140	4.900	206.780	2.060		
2.070	271.440	71.370	51.480	394.290	2.070	151.900	29.400	0.000	181.300	2.070		
2.080	292.500	88.920	62.010	443.430	2.080	139.160	19.600	0.000	158.760	2.080		
2.090	314.390	108.770	74.500	497.660	2.090	119.560	9.800	0.000	129.360	2.090		
2.100	332.270	129.630	89.400	551.300	2.100	97.020	1.960	0.000	98.980	2.100		
2.110	348.660	149.000	101.320	598.980	2.110	70.000	0.000	0.000	70.000	2.110		
2.120	363.560	169.860	116.220	649.640	2.120	44.800	0.000	0.000	44.800	2.120		
2.130	372.500	189.230	134.100	695.830	2.130	27.440	0.000	2.240	29.680	2.130		
2.140	372.500	207.110	151.980	731.590	2.140	7.280	0.000	4.760	12.040	2.140		
2.150	369.520	224.990	166.880	761.390	2.150	0.000	0.000	7.280	7.280	2.150		
2.160	362.070	236.910	181.780	780.760	2.160	0.000	0.000	9.800	9.800	2.160		
2.170	347.170	247.340	196.680	791.190	2.170	0.000	0.000	7.280	7.280	2.170		
2.180	332.270	256.280	211.580	800.130	2.180	0.000	0.000	7.280	7.280	2.180		
2.190	306.940	262.240	226.480	795.660	2.190	0.000	0.000	7.280	7.280	2.190		
2.200	278.630	262.240	239.890	780.760	2.200	0.000	0.000	7.280	7.280	2.200		
2.210	248.830	262.240	254.790	765.860	2.210	0.000	0.000	7.280	7.280	2.210		
2.220	219.030	254.790	271.180	745.000	2.220	0.000	0.000	7.280	7.280	2.220		
2.230	184.760	247.340	281.610	713.710	2.230	0.000	0.000	7.280	7.280	2.230		
2.240	149.940	235.620	297.500	683.060	2.240	0.000	0.000	7.280	7.280	2.240		
2.250	121.380	223.720	307.020	652.120	2.250	0.000	0.000	7.280	7.280	2.250		
2.260	99.960	214.200	316.540	630.700	2.260	0.000	0.000	10.000	10.000	2.260		
2.270	80.920	202.300	326.060	609.280	2.270	0.000	0.000	7.480	7.480	2.270		
2.280	66.640	192.780	333.200	592.620	2.280	0.000	0.000	7.480	7.480	2.280		
2.290	57.120	180.880	342.720	580.720	2.290	0.000	0.000	7.480	7.480	2.290		
2.300	49.980	173.740	357.000	580.720	2.300	0.000	0.000	7.480	7.480	2.300		
2.310	42.840	166.600	371.280	580.720	2.310	0.000	0.000	10.000	10.000	2.310		
2.320	38.080	161.840	390.320	590.240	2.320	0.000	0.000	10.000	10.000	2.320		
2.330	33.320	157.080	416.500	606.900	2.330	0.000	0.000	7.480	7.480	2.330		
2.340	30.940	157.080	442.680	630.700	2.340	0.000	0.000	7.480	7.480	2.340		
2.350	23.800	157.080	480.760	661.640	2.350	0.000	0.000	7.480	7.480	2.350		
2.360	21.420	154.700	518.840	694.960	2.360	0.000	0.000	7.480	7.480	2.360		
2.370	16.660	152.320	559.300	728.280	2.370	0.000	0.000	7.480	7.480	2.370		
2.380	14.280	142.800	595.000	752.080	2.380	0.000	0.000	5.000	5.000	2.380		
2.390	9.390	131.460	638.520	779.370	2.390	0.000	0.000	5.000	5.000	2.390		
2.400	9.390	118.940	676.080	804.410	2.400	0.000	0.000	5.000	5.000	2.400		
2.410	6.260	109.550	707.380	823.190	2.410	0.000	4.440	59.200	63.640	2.410		
2.420	3.130	97.030	735.550	835.710	2.420	0.000	7.400	99.160	106.560	2.420		
2.430	0.000	84.510	757.460	841.970	2.430	0.000	8.880	152.440	161.320	2.430		
2.440	0.000	75.120	773.110	848.230	2.440	1.480	14.800	192.400	208.680	2.440		
2.450	0.000	65.730	782.500	848.230	2.450	7.400	26.640	224.960	259.000	2.450		
2.460	0.000	56.340	779.370	835.710	2.460	16.280	37.000	259.000	312.280	2.460		
2.470	0.000	46.950	763.720	810.670	2.470	37.000	51.800	294.520	383.320	2.470		
2.480	0.000	40.690	735.550	776.240	2.480	56.240	69.560	331.520	457.320	2.480		
2.490	0.000	34.430	697.990	732.420	2.490	74.000	87.320	353.720	515.040	2.490		
2.500	0.000	31.300	644.780	676.080	2.500	96.200	106.560	364.080	566.840	2.500		
2.510	0.000	21.910	582.180	604.090	2.510	121.360	124.320	370.000	615.680	2.510		
2.520	0.000	12.520	488.280	500.800	2.520	149.480	143.560	361.120	654.160	2.520		
2.530	0.000	3.130	372.470	375.600	2.530	179.080	159.840	346.320	685.240	2.530		
2.540	0.000	0.000	240.000	240.000	2.540	204.240	174.640	331.520	710.400	2.540		
2.550	0.000	0.000	132.480	132.480	2.550	226.440	185.000	316.720	728.160	2.550		
2.560	0.000	0.000	59.520	59.520	2.560	244.420	192.390	302.500	739.310	2.560		
2.570	4.800	0.000	24.960	29.760	2.570	261.360	194.810	289.190	745.360	2.570		
2.580	4.800	0.000	17.280	22.080	2.580	274.670	192.390	272.250	739.310	2.580		
2.590	4.800	0.000	12.480	17.280	2.590	284.350	192.390	256.520	733.260	2.590		
