C:\Users\Public\Documents\Novel Studio\load_data\2025-12-16\19\loadapp_2025-12-16_15-27-08-059.load
Comment müll
	PRW261-L::heel	PRW261-L::mid	PRW261-L::front	PRW261-L		PRW260-R::front	PRW260-R::mid	PRW260-R::heel	PRW260-R		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
12.210	124.600	142.100	172.200	438.900	12.210	157.440	106.880	89.600	353.920	12.210		
12.220	122.500	142.100	169.400	434.000	12.220	157.440	106.880	89.600	353.920	12.220		
12.230	122.500	142.100	172.200	436.800	12.230	157.440	106.880	89.600	353.920	12.230		
12.240	124.600	144.900	172.200	441.700	12.240	157.440	104.960	89.600	352.000	12.240		
12.250	122.500	142.100	172.200	436.800	12.250	160.000	106.880	89.600	356.480	12.250		
12.260	122.500	144.900	172.200	439.600	12.260	157.440	106.880	89.600	353.920	12.260		
12.270	122.500	142.100	175.000	439.600	12.270	157.440	106.880	89.600	353.920	12.270		
12.280	119.700	142.100	175.000	436.800	12.280	157.440	106.880	89.600	353.920	12.280		
12.290	119.990	142.000	174.660	436.650	12.290	157.440	106.880	89.600	353.920	12.290		
12.300	119.990	142.000	174.660	436.650	12.300	157.500	107.100	89.460	354.060	12.300		
12.310	119.990	142.000	174.660	436.650	12.310	157.500	107.100	89.460	354.060	12.310		
12.320	119.990	144.840	177.500	442.330	12.320	157.500	107.100	89.460	354.060	12.320		
12.330	119.990	144.840	177.500	442.330	12.330	157.500	107.100	89.460	354.060	12.330		
12.340	119.990	144.840	177.500	442.330	12.340	157.500	107.100	86.940	351.540	12.340		
12.350	119.990	144.840	177.500	442.330	12.350	157.500	107.100	86.940	351.540	12.350		
12.360	119.990	144.840	177.500	442.330	12.360	157.500	107.100	86.940	351.540	12.360		
12.370	119.990	144.840	174.660	439.490	12.370	154.980	104.580	86.940	346.500	12.370		
12.380	119.990	142.000	174.660	436.650	12.380	157.500	104.580	86.940	349.020	12.380		
12.390	119.990	144.840	174.660	439.490	12.390	154.980	104.580	86.940	346.500	12.390		
12.400	119.990	142.000	174.660	436.650	12.400	157.500	104.580	86.940	349.020	12.400		
12.410	119.990	142.000	174.660	436.650	12.410	157.500	107.100	89.460	354.060	12.410		
12.420	119.990	142.000	174.660	436.650	12.420	157.500	104.580	86.940	349.020	12.420		
12.430	119.990	142.000	174.660	436.650	12.430	157.500	104.580	86.940	349.020	12.430		
12.440	119.720	142.350	177.390	439.460	12.440	157.500	107.100	89.460	354.060	12.440		
12.450	119.720	144.540	177.390	441.650	12.450	157.500	104.580	89.460	351.540	12.450		
12.460	119.720	144.540	177.390	441.650	12.460	154.980	104.580	89.460	349.020	12.460		
12.470	119.720	144.540	177.390	441.650	12.470	154.980	107.100	89.460	351.540	12.470		
12.480	119.720	144.540	177.390	441.650	12.480	157.500	107.100	89.460	354.060	12.480		
12.490	119.720	144.540	177.390	441.650	12.490	154.980	107.100	89.460	351.540	12.490		
12.500	119.720	147.460	177.390	444.570	12.500	154.980	104.580	89.460	349.020	12.500		
12.510	119.720	144.540	177.390	441.650	12.510	157.500	107.100	89.460	354.060	12.510		
12.520	119.720	144.540	179.580	443.840	12.520	157.500	104.580	89.460	351.540	12.520		
12.530	119.720	144.540	177.390	441.650	12.530	157.500	104.580	86.940	349.020	12.530		
12.540	119.720	144.540	177.390	441.650	12.540	157.500	104.580	89.460	351.540	12.540		
12.550	119.720	144.540	179.580	443.840	12.550	157.500	104.580	89.460	351.540	12.550		
12.560	119.720	144.540	179.580	443.840	12.560	157.500	104.580	89.460	351.540	12.560		
12.570	119.720	144.540	182.500	446.760	12.570	157.500	107.100	89.460	354.060	12.570		
12.580	116.800	144.540	182.500	443.840	12.580	157.500	107.100	86.940	351.540	12.580		
12.590	116.920	144.300	179.820	441.040	12.590	157.500	104.580	86.940	349.020	12.590		
12.600	116.920	144.300	179.820	441.040	12.600	159.900	104.650	87.100	351.650	12.600		
12.610	116.920	144.300	182.040	443.260	12.610	157.300	107.250	87.100	351.650	12.610		
12.620	114.700	144.300	179.820	438.820	12.620	159.900	107.250	87.100	354.250	12.620		
12.630	114.700	144.300	179.820	438.820	12.630	159.900	107.250	87.100	354.250	12.630		
12.640	114.700	144.300	179.820	438.820	12.640	159.900	107.250	87.100	354.250	12.640		
12.650	114.700	144.300	182.040	441.040	12.650	159.900	107.250	87.100	354.250	12.650		
12.660	114.700	144.300	182.040	441.040	12.660	162.500	107.250	87.100	356.850	12.660		
12.670	114.700	144.300	182.040	441.040	12.670	159.900	107.250	87.100	354.250	12.670		
12.680	114.700	144.300	182.040	441.040	12.680	159.900	107.250	87.100	354.250	12.680		
12.690	112.480	144.300	182.040	438.820	12.690	162.500	109.850	84.500	356.850	12.690		
12.700	112.480	144.300	182.040	438.820	12.700	162.500	107.250	84.500	354.250	12.700		
12.710	112.480	144.300	182.040	438.820	12.710	159.900	109.850	84.500	354.250	12.710		
12.720	109.520	144.300	185.000	438.820	12.720	162.500	109.850	84.500	356.850	12.720		
12.730	109.520	142.080	182.040	433.640	12.730	162.500	109.850	81.900	354.250	12.730		
12.740	109.520	144.300	182.040	435.860	12.740	162.500	109.850	84.500	356.850	12.740		
12.750	109.520	142.080	182.040	433.640	12.750	161.840	109.480	82.280	353.600	12.750		
12.760	107.300	142.080	182.040	431.420	12.760	164.560	109.480	85.000	359.040	12.760		
12.770	107.300	144.300	185.000	436.600	12.770	164.560	109.480	82.280	356.320	12.770		
12.780	107.300	142.080	185.000	434.380	12.780	167.280	109.480	82.280	359.040	12.780		
12.790	107.300	142.080	185.000	434.380	12.790	167.280	112.200	82.280	361.760	12.790		
12.800	107.300	144.300	185.000	436.600	12.800	170.000	112.200	82.280	364.480	12.800		
12.810	107.300	142.080	185.000	434.380	12.810	170.000	112.200	82.280	364.480	12.810		
12.820	104.340	142.080	182.040	428.460	12.820	170.000	112.200	82.280	364.480	12.820		
12.830	104.340	142.080	182.040	428.460	12.830	167.280	112.200	79.560	359.040	12.830		
12.840	104.340	142.080	182.040	428.460	12.840	170.000	112.200	79.560	361.760	12.840		
12.850	104.340	142.080	185.000	431.420	12.850	170.000	114.920	79.560	364.480	12.850		
12.860	102.120	142.080	182.040	426.240	12.860	170.000	112.200	79.560	361.760	12.860		
12.870	102.120	142.080	185.000	429.200	12.870	170.000	112.200	79.560	361.760	12.870		
12.880	102.120	142.080	185.000	429.200	12.880	170.000	112.200	82.280	364.480	12.880		
12.890	105.000	142.500	184.500	432.000	12.890	170.000	114.920	82.280	367.200	12.890		
12.900	102.000	142.500	184.500	429.000	12.900	169.740	112.470	82.110	364.320	12.900		
12.910	102.000	142.500	187.500	432.000	12.910	169.740	114.540	79.350	363.630	12.910		
12.920	105.000	142.500	187.500	435.000	12.920	169.740	114.540	82.110	366.390	12.920		
12.930	105.000	142.500	187.500	435.000	12.930	172.500	114.540	79.350	366.390	12.930		
12.940	105.000	142.500	184.500	432.000	12.940	169.740	112.470	79.350	361.560	12.940		
12.950	105.000	144.750	187.500	437.250	12.950	169.740	112.470	79.350	361.560	12.950		
12.960	102.000	142.500	184.500	429.000	12.960	169.740	109.710	79.350	358.800	12.960		
12.970	102.000	142.500	187.500	432.000	12.970	169.740	112.470	79.350	361.560	12.970		
12.980	105.000	142.500	187.500	435.000	12.980	166.980	112.470	82.110	361.560	12.980		
12.990	105.000	142.500	187.500	435.000	12.990	169.740	112.470	79.350	361.560	12.990		
13.000	105.000	142.500	187.500	435.000	13.000	169.740	112.470	79.350	361.560	13.000		
13.010	105.000	142.500	184.500	432.000	13.010	169.740	112.470	79.350	361.560	13.010		
13.020	105.000	144.750	184.500	434.250	13.020	169.740	112.470	79.350	361.560	13.020		
13.030	105.000	144.750	187.500	437.250	13.030	172.500	112.470	79.350	364.320	13.030		
13.040	104.880	144.400	186.960	436.240	13.040	166.980	112.470	79.350	358.800	13.040		
13.050	104.880	144.400	186.960	436.240	13.050	169.740	112.470	79.350	361.560	13.050		
13.060	104.880	144.400	184.680	433.960	13.060	169.740	112.470	79.350	361.560	13.060		
13.070	104.880	144.400	186.960	436.240	13.070	169.740	109.710	79.350	358.800	13.070		
13.080	104.880	144.400	186.960	436.240	13.080	169.740	109.710	77.280	356.730	13.080		
13.090	101.840	144.400	190.000	436.240	13.090	169.740	109.710	79.350	358.800	13.090		
13.100	104.880	144.400	190.000	439.280	13.100	169.740	109.710	77.280	356.730	13.100		
13.110	104.880	144.400	186.960	436.240	13.110	169.740	109.710	77.280	356.730	13.110		
13.120	101.840	144.400	186.960	433.200	13.120	172.500	109.710	77.280	359.490	13.120		
13.130	101.840	144.400	186.960	433.200	13.130	169.740	109.710	77.280	356.730	13.130		
13.140	101.840	144.400	190.000	436.240	13.140	169.740	109.710	77.280	356.730	13.140		
13.150	101.840	144.400	186.960	433.200	13.150	169.740	109.710	77.280	356.730	13.150		
13.160	101.840	144.400	190.000	436.240	13.160	172.500	109.710	77.280	359.490	13.160		
13.170	101.840	144.400	186.960	433.200	13.170	172.500	109.710	77.280	359.490	13.170		
13.180	99.560	144.400	190.000	433.960	13.180	172.500	109.710	77.280	359.490	13.180		
13.190	102.180	147.420	189.540	439.140	13.190	169.740	109.710	79.350	358.800	13.190		
13.200	102.180	147.420	189.540	439.140	13.200	172.500	112.470	77.280	362.250	13.200		
13.210	102.180	144.300	189.540	436.020	13.210	169.740	109.710	77.280	356.730	13.210		
13.220	102.180	147.420	189.540	439.140	13.220	172.500	112.470	79.350	364.320	13.220		
13.230	99.840	144.300	189.540	433.680	13.230	172.500	112.470	77.280	362.250	13.230		
13.240	99.840	144.300	189.540	433.680	13.240	172.500	109.710	77.280	359.490	13.240		
13.250	99.840	144.300	191.880	436.020	13.250	172.500	109.710	77.280	359.490	13.250		
13.260	99.840	144.300	191.880	436.020	13.260	172.500	109.710	77.280	359.490	13.260		
13.270	99.840	144.300	191.880	436.020	13.270	172.500	109.710	79.350	361.560	13.270		
13.280	97.500	144.300	189.540	431.340	13.280	172.500	109.710	79.350	361.560	13.280		
13.290	97.500	144.300	191.880	433.680	13.290	172.500	112.470	79.350	364.320	13.290		
13.300	99.840	147.420	191.880	439.140	13.300	172.500	109.710	77.280	359.490	13.300		
13.310	97.500	147.420	195.000	439.920	13.310	172.500	112.470	77.280	362.250	13.310		
13.320	97.500	144.300	191.880	433.680	13.320	172.500	109.710	77.280	359.490	13.320		
13.330	97.500	144.300	191.880	433.680	13.330	172.500	109.710	77.280	359.490	13.330		
13.340	97.170	146.940	191.970	436.080	13.340	172.500	109.710	77.280	359.490	13.340		
13.350	97.170	144.570	191.970	433.710	13.350	172.200	109.900	77.000	359.100	13.350		
13.360	97.170	146.940	191.970	436.080	13.360	172.200	109.900	77.000	359.100	13.360		
13.370	97.170	144.570	191.970	433.710	13.370	175.000	109.900	79.800	364.700	13.370		
13.380	97.170	144.570	194.340	436.080	13.380	172.200	112.000	77.000	361.200	13.380		
13.390	97.170	144.570	191.970	433.710	13.390	172.200	112.000	79.800	364.000	13.390		
13.400	97.170	144.570	194.340	436.080	13.400	175.000	112.000	77.000	364.000	13.400		
13.410	97.170	144.570	194.340	436.080	13.410	169.400	112.000	79.800	361.200	13.410		
13.420	97.170	144.570	191.970	433.710	13.420	172.200	109.900	79.800	361.900	13.420		
13.430	97.170	146.940	194.340	438.450	13.430	172.200	112.000	79.800	364.000	13.430		
13.440	97.170	144.570	194.340	436.080	13.440	172.200	112.000	79.800	364.000	13.440		
13.450	97.170	144.570	197.500	439.240	13.450	172.200	109.900	79.800	361.900	13.450		
13.460	97.170	144.570	194.340	436.080	13.460	172.200	109.900	79.800	361.900	13.460		
13.470	99.540	146.940	194.340	440.820	13.470	172.200	109.900	79.800	361.900	13.470		
13.480	97.170	146.940	194.340	438.450	13.480	172.200	109.900	79.800	361.900	13.480		
13.490	97.500	144.300	191.880	433.680	13.490	172.200	109.900	79.800	361.900	13.490		
13.500	99.840	144.300	195.000	439.140	13.500	172.500	109.710	79.350	361.560	13.500		
13.510	99.840	144.300	191.880	436.020	13.510	169.740	109.710	77.280	356.730	13.510		
13.520	97.500	144.300	191.880	433.680	13.520	172.500	109.710	79.350	361.560	13.520		
13.530	97.500	144.300	191.880	433.680	13.530	169.740	112.470	79.350	361.560	13.530		
13.540	99.840	144.300	191.880	436.020	13.540	169.740	109.710	79.350	358.800	13.540		
13.550	99.840	147.420	195.000	442.260	13.550	169.740	109.710	79.350	358.800	13.550		
13.560	99.840	144.300	191.880	436.020	13.560	169.740	109.710	79.350	358.800	13.560		
13.570	99.840	147.420	191.880	439.140	13.570	169.740	109.710	79.350	358.800	13.570		
13.580	99.840	144.300	191.880	436.020	13.580	166.980	109.710	79.350	356.040	13.580		
13.590	99.840	144.300	191.880	436.020	13.590	166.980	109.710	79.350	356.040	13.590		
13.600	102.180	147.420	191.880	441.480	13.600	166.980	109.710	82.110	358.800	13.600		
13.610	102.180	144.300	191.880	438.360	13.610	166.980	109.710	82.110	358.800	13.610		
13.620	102.180	144.300	189.540	436.020	13.620	166.980	109.710	82.110	358.800	13.620		
13.630	102.180	144.300	189.540	436.020	13.630	166.980	109.710	82.110	358.800	13.630		
13.640	102.410	147.070	189.420	438.900	13.640	166.980	106.950	79.350	353.280	13.640		
13.650	102.410	144.760	189.420	436.590	13.650	167.500	107.200	82.410	357.110	13.650		
13.660	104.720	144.760	189.420	438.900	13.660	164.820	107.200	82.410	354.430	13.660		
13.670	104.720	144.760	192.500	441.980	13.670	164.820	109.880	82.410	357.110	13.670		
13.680	102.410	147.070	189.420	438.900	13.680	164.820	107.200	82.410	354.430	13.680		
13.690	104.720	144.760	189.420	438.900	13.690	164.820	107.200	84.420	356.440	13.690		
13.700	104.720	144.760	189.420	438.900	13.700	164.820	107.200	84.420	356.440	13.700		
13.710	104.720	144.760	189.420	438.900	13.710	162.140	107.200	84.420	353.760	13.710		
13.720	104.720	144.760	187.110	436.590	13.720	162.140	107.200	84.420	353.760	13.720		
13.730	107.030	144.760	187.110	438.900	13.730	164.820	107.200	84.420	356.440	13.730		
13.740	107.030	144.760	187.110	438.900	13.740	162.140	107.200	84.420	353.760	13.740		
13.750	109.340	144.760	187.110	441.210	13.750	162.140	107.200	84.420	353.760	13.750		
13.760	107.030	144.760	184.800	436.590	13.760	162.140	107.200	84.420	353.760	13.760		
13.770	107.030	144.760	184.800	436.590	13.770	162.140	104.520	84.420	351.080	13.770		
13.780	109.340	144.760	187.110	441.210	13.780	159.460	107.200	84.420	351.080	13.780		
13.790	109.500	144.750	187.500	441.750	13.790	159.460	107.200	87.100	353.760	13.790		
13.800	109.500	144.750	184.500	438.750	13.800	162.500	107.250	87.100	356.850	13.800		
13.810	109.500	144.750	187.500	441.750	13.810	159.900	107.250	87.100	354.250	13.810		
13.820	109.500	144.750	184.500	438.750	13.820	159.900	104.650	87.100	351.650	13.820		
13.830	109.500	144.750	184.500	438.750	13.830	159.900	107.250	87.100	354.250	13.830		
13.840	109.500	144.750	184.500	438.750	13.840	159.900	107.250	87.100	354.250	13.840		
13.850	109.500	144.750	184.500	438.750	13.850	159.900	107.250	87.100	354.250	13.850		
13.860	109.500	144.750	184.500	438.750	13.860	157.300	104.650	87.100	349.050	13.860		
13.870	109.500	144.750	187.500	441.750	13.870	159.900	104.650	87.100	351.650	13.870		
13.880	109.500	144.750	187.500	441.750	13.880	157.300	107.250	87.100	351.650	13.880		
13.890	109.500	147.000	187.500	444.000	13.890	159.900	107.250	87.100	354.250	13.890		
13.900	109.500	144.750	184.500	438.750	13.900	157.300	107.250	87.100	351.650	13.900		
13.910	109.500	147.000	187.500	444.000	13.910	159.900	104.650	87.100	351.650	13.910		
13.920	109.500	144.750	184.500	438.750	13.920	159.900	104.650	87.100	351.650	13.920		
13.930	109.500	144.750	184.500	438.750	13.930	157.300	104.650	87.100	349.050	13.930		
13.940	109.500	147.000	187.500	444.000	13.940	159.900	104.650	87.100	351.650	13.940		
13.950	109.500	147.000	187.500	444.000	13.950	159.900	104.650	87.100	351.650	13.950		
13.960	109.500	144.750	187.500	441.750	13.960	159.900	107.250	87.100	354.250	13.960		
13.970	109.500	144.750	184.500	438.750	13.970	159.900	107.250	87.100	354.250	13.970		
13.980	109.500	144.750	184.500	438.750	13.980	159.900	104.650	87.100	351.650	13.980		
13.990	112.500	144.750	187.500	444.750	13.990	157.300	104.650	87.100	349.050	13.990		
14.000	109.500	147.000	187.500	444.000	14.000	159.900	104.650	87.100	351.650	14.000		
14.010	109.500	147.000	187.500	444.000	14.010	159.900	104.650	87.100	351.650	14.010		
14.020	109.500	147.000	187.500	444.000	14.020	162.500	107.250	87.100	356.850	14.020		
14.030	109.500	147.000	187.500	444.000	14.030	159.900	104.650	87.100	351.650	14.030		
14.040	109.500	147.000	187.500	444.000	14.040	159.900	107.250	87.100	354.250	14.040		
14.050	107.250	144.750	187.500	439.500	14.050	159.900	107.250	84.500	351.650	14.050		
14.060	109.500	147.000	187.500	444.000	14.060	159.900	104.650	84.500	349.050	14.060		
14.070	109.500	144.750	187.500	441.750	14.070	159.900	107.250	87.100	354.250	14.070		
14.080	109.500	147.000	187.500	444.000	14.080	162.500	107.250	87.100	356.850	14.080		
14.090	109.440	144.400	186.960	440.800	14.090	159.900	107.250	87.100	354.250	14.090		
14.100	109.440	144.400	184.680	438.520	14.100	160.000	106.880	87.040	353.920	14.100		
14.110	109.440	147.440	190.000	446.880	14.110	160.000	106.880	87.040	353.920	14.110		
14.120	109.440	147.440	186.960	443.840	14.120	160.000	106.880	87.040	353.920	14.120		
14.130	109.440	147.440	186.960	443.840	14.130	160.000	106.880	87.040	353.920	14.130		
14.140	109.440	144.400	186.960	440.800	14.140	160.000	106.880	87.040	353.920	14.140		
14.150	109.440	147.440	186.960	443.840	14.150	160.000	106.880	87.040	353.920	14.150		
14.160	109.440	147.440	186.960	443.840	14.160	160.000	106.880	87.040	353.920	14.160		
14.170	107.160	147.440	186.960	441.560	14.170	160.000	109.440	87.040	356.480	14.170		
14.180	107.160	144.400	186.960	438.520	14.180	160.000	106.880	87.040	353.920	14.180		
14.190	109.440	147.440	186.960	443.840	14.190	160.000	109.440	87.040	356.480	14.190		
14.200	107.160	144.400	186.960	438.520	14.200	160.000	106.880	87.040	353.920	14.200		
14.210	107.160	144.400	186.960	438.520	14.210	160.000	106.880	87.040	353.920	14.210		
14.220	109.440	144.400	186.960	440.800	14.220	160.000	106.880	89.600	356.480	14.220		
14.230	109.440	144.400	186.960	440.800	14.230	160.000	109.440	87.040	356.480	14.230		
14.240	109.500	144.750	187.500	441.750	14.240	160.000	109.440	89.600	359.040	14.240		
14.250	107.250	144.750	187.500	439.500	14.250	160.000	109.440	87.040	356.480	14.250		
14.260	109.500	144.750	187.500	441.750	14.260	160.000	109.440	87.040	356.480	14.260		
14.270	107.250	144.750	187.500	439.500	14.270	160.000	106.880	87.040	353.920	14.270		
14.280	105.000	144.750	184.500	434.250	14.280	160.000	106.880	87.040	353.920	14.280		
14.290	107.250	144.750	187.500	439.500	14.290	160.000	109.440	89.600	359.040	14.290		
14.300	107.250	142.500	187.500	437.250	14.300	160.000	109.440	89.600	359.040	14.300		
14.310	107.250	142.500	184.500	434.250	14.310	157.440	109.440	89.600	356.480	14.310		
14.320	107.250	142.500	184.500	434.250	14.320	160.000	109.440	89.600	359.040	14.320		
14.330	107.250	142.500	182.250	432.000	14.330	160.000	109.440	89.600	359.040	14.330		
14.340	109.500	142.500	182.250	434.250	14.340	160.000	109.440	89.600	359.040	14.340		
14.350	107.250	142.500	184.500	434.250	14.350	160.000	109.440	89.600	359.040	14.350		
14.360	107.250	142.500	184.500	434.250	14.360	160.000	109.440	89.600	359.040	14.360		
14.370	107.250	142.500	184.500	434.250	14.370	160.000	109.440	89.600	359.040	14.370		
14.380	107.250	142.500	184.500	434.250	14.380	160.000	109.440	89.600	359.040	14.380		
14.390	109.520	139.860	182.040	431.420	14.390	160.000	109.440	89.600	359.040	14.390		
14.400	107.300	139.860	185.000	432.160	14.400	159.900	109.850	89.700	359.450	14.400		
14.410	107.300	139.860	182.040	429.200	14.410	159.900	109.850	92.300	362.050	14.410		
14.420	107.300	139.860	182.040	429.200	14.420	159.900	109.850	89.700	359.450	14.420		
14.430	107.300	139.860	185.000	432.160	14.430	159.900	112.450	92.300	364.650	14.430		
14.440	107.300	139.860	182.040	429.200	14.440	159.900	109.850	92.300	362.050	14.440		
14.450	107.300	142.080	185.000	434.380	14.450	159.900	112.450	92.300	364.650	14.450		
14.460	107.300	139.860	182.040	429.200	14.460	162.500	109.850	92.300	364.650	14.460		
14.470	109.520	139.860	185.000	434.380	14.470	159.900	112.450	92.300	364.650	14.470		
14.480	107.300	142.080	182.040	431.420	14.480	162.500	112.450	89.700	364.650	14.480		
14.490	107.300	139.860	182.040	429.200	14.490	162.500	112.450	89.700	364.650	14.490		
14.500	107.300	142.080	185.000	434.380	14.500	159.900	112.450	89.700	362.050	14.500		
14.510	107.300	142.080	185.000	434.380	14.510	162.500	112.450	92.300	367.250	14.510		
14.520	104.340	139.860	182.040	426.240	14.520	162.500	109.850	92.300	364.650	14.520		
14.530	104.340	139.860	185.000	429.200	14.530	162.500	109.850	89.700	362.050	14.530		
14.540	104.340	139.860	182.040	426.240	14.540	162.500	109.850	92.300	364.650	14.540		
14.550	104.340	139.860	185.000	429.200	14.550	162.140	111.890	92.460	366.490	14.550		
14.560	104.340	139.860	179.820	424.020	14.560	162.140	111.890	92.460	366.490	14.560		
14.570	104.340	139.860	182.040	426.240	14.570	162.140	111.890	92.460	366.490	14.570		
14.580	104.340	139.860	179.820	424.020	14.580	164.820	114.570	92.460	371.850	14.580		
14.590	104.340	139.860	182.040	426.240	14.590	162.140	111.890	92.460	366.490	14.590		
14.600	104.340	136.900	185.000	426.240	14.600	164.820	114.570	89.780	369.170	14.600		
14.610	104.340	139.860	185.000	429.200	14.610	164.820	114.570	89.780	369.170	14.610		
14.620	104.340	139.860	182.040	426.240	14.620	162.140	114.570	92.460	369.170	14.620		
14.630	104.340	139.860	182.040	426.240	14.630	164.820	114.570	92.460	371.850	14.630		
14.640	104.340	139.860	182.040	426.240	14.640	164.820	111.890	89.780	366.490	14.640		
14.650	104.340	139.860	185.000	429.200	14.650	164.820	114.570	92.460	371.850	14.650		
14.660	104.340	139.860	185.000	429.200	14.660	164.820	114.570	89.780	369.170	14.660		
14.670	104.340	139.860	185.000	429.200	14.670	164.820	114.570	89.780	369.170	14.670		
14.680	102.120	139.860	182.040	424.020	14.680	167.500	114.570	89.780	371.850	14.680		
14.690	102.120	139.860	182.040	424.020	14.690	167.500	114.570	89.780	371.850	14.690		
14.700	102.120	136.900	179.820	418.840	14.700	167.500	114.570	89.780	371.850	14.700		
14.710	102.120	136.900	182.040	421.060	14.710	164.820	114.570	89.780	369.170	14.710		
14.720	102.120	136.900	179.820	418.840	14.720	167.500	111.890	89.780	369.170	14.720		
14.730	102.120	136.900	179.820	418.840	14.730	164.820	114.570	89.780	369.170	14.730		
14.740	102.120	136.900	182.040	421.060	14.740	164.820	114.570	89.780	369.170	14.740		
14.750	102.120	136.900	182.040	421.060	14.750	164.820	114.570	89.780	369.170	14.750		
14.760	102.120	136.900	182.040	421.060	14.760	167.500	114.570	89.780	371.850	14.760		
14.770	102.120	136.900	182.040	421.060	14.770	167.500	114.570	89.780	371.850	14.770		
14.780	102.120	136.900	182.040	421.060	14.780	167.500	114.570	89.780	371.850	14.780		
14.790	102.120	136.900	182.040	421.060	14.790	167.500	117.250	89.780	374.530	14.790		
14.800	102.120	136.900	185.000	424.020	14.800	167.500	114.570	89.780	371.850	14.800		
14.810	102.120	136.900	182.040	421.060	14.810	167.500	114.570	89.780	371.850	14.810		
14.820	102.120	136.900	185.000	424.020	14.820	167.500	114.570	89.780	371.850	14.820		
14.830	102.120	139.860	185.000	426.980	14.830	167.500	114.570	89.780	371.850	14.830		
14.840	102.120	136.900	182.040	421.060	14.840	167.500	114.570	89.780	371.850	14.840		
14.850	102.120	136.900	182.040	421.060	14.850	167.280	116.960	89.760	374.000	14.850		
14.860	102.120	139.860	185.000	426.980	14.860	167.280	116.960	89.760	374.000	14.860		
14.870	102.120	136.900	182.040	421.060	14.870	167.280	116.960	89.760	374.000	14.870		
14.880	102.120	136.900	182.040	421.060	14.880	167.280	116.960	89.760	374.000	14.880		
14.890	102.120	136.900	182.040	421.060	14.890	167.280	116.960	89.760	374.000	14.890		
14.900	102.120	136.900	185.000	424.020	14.900	170.000	116.960	89.760	376.720	14.900		
14.910	99.900	136.900	182.040	418.840	14.910	167.280	116.960	89.760	374.000	14.910		
14.920	99.900	136.900	185.000	421.800	14.920	167.280	114.920	89.760	371.960	14.920		
14.930	102.120	136.900	182.040	421.060	14.930	167.280	116.960	89.760	374.000	14.930		
14.940	102.120	136.900	179.820	418.840	14.940	170.000	116.960	89.760	376.720	14.940		
14.950	99.900	136.900	182.040	418.840	14.950	167.280	114.920	89.760	371.960	14.950		
14.960	102.120	136.900	182.040	421.060	14.960	167.280	116.960	89.760	374.000	14.960		
14.970	102.120	136.900	179.820	418.840	14.970	167.280	114.920	89.760	371.960	14.970		
14.980	102.120	136.900	182.040	421.060	14.980	170.000	116.960	89.760	376.720	14.980		
14.990	102.200	134.320	179.580	416.100	14.990	167.280	116.960	89.760	374.000	14.990		
15.000	99.280	137.240	179.580	416.100	15.000	167.280	116.960	92.480	376.720	15.000		
15.010	102.200	134.320	179.580	416.100	15.010	167.280	116.960	92.480	376.720	15.010		
15.020	99.280	137.240	179.580	416.100	15.020	167.280	114.920	89.760	371.960	15.020		
15.030	102.200	137.240	179.580	419.020	15.030	167.280	116.960	89.760	374.000	15.030		
15.040	102.200	137.240	179.580	419.020	15.040	167.280	114.920	89.760	371.960	15.040		
15.050	102.200	134.320	179.580	416.100	15.050	167.280	114.920	92.480	374.680	15.050		
15.060	102.200	134.320	179.580	416.100	15.060	167.280	116.960	92.480	376.720	15.060		
15.070	102.200	137.240	179.580	419.020	15.070	167.280	116.960	92.480	376.720	15.070		
15.080	102.200	137.240	182.500	421.940	15.080	167.280	116.960	92.480	376.720	15.080		
15.090	102.200	137.240	182.500	421.940	15.090	167.280	116.960	92.480	376.720	15.090		
15.100	99.280	137.240	179.580	416.100	15.100	167.280	116.960	92.480	376.720	15.100		
15.110	102.200	137.240	179.580	419.020	15.110	167.280	116.960	92.480	376.720	15.110		
15.120	102.200	137.240	182.500	421.940	15.120	170.000	114.920	92.480	377.400	15.120		
15.130	102.200	137.240	182.500	421.940	15.130	167.280	116.960	92.480	376.720	15.130		
15.140	102.200	134.320	179.580	416.100	15.140	167.280	116.960	92.480	376.720	15.140		
15.150	102.200	134.320	179.580	416.100	15.150	167.280	116.960	92.480	376.720	15.150		
15.160	102.200	134.320	179.580	416.100	15.160	167.280	116.960	92.480	376.720	15.160		
15.170	102.200	134.320	182.500	419.020	15.170	167.280	116.960	92.480	376.720	15.170		
15.180	102.200	134.320	179.580	416.100	15.180	167.280	116.960	92.480	376.720	15.180		
15.190	99.280	137.240	179.580	416.100	15.190	170.000	116.960	89.760	376.720	15.190		
15.200	102.200	134.320	179.580	416.100	15.200	167.280	116.960	92.480	376.720	15.200		
15.210	99.280	134.320	179.580	413.180	15.210	170.000	116.960	92.480	379.440	15.210		
15.220	99.280	134.320	179.580	413.180	15.220	170.000	116.960	92.480	379.440	15.220		
15.230	99.280	134.320	179.580	413.180	15.230	167.280	116.960	92.480	376.720	15.230		
15.240	99.280	134.320	179.580	413.180	15.240	167.280	116.960	92.480	376.720	15.240		
15.250	99.280	134.320	179.580	413.180	15.250	170.000	116.960	92.480	379.440	15.250		
15.260	99.280	134.320	179.580	413.180	15.260	167.280	116.960	92.480	376.720	15.260		
