C:\Users\Public\Documents\Novel Studio\load_data\2025-12-12\11\loadapp_2025-12-12_11-54-30-563.load
Comment s11vw crashed
	PRV263-L::heel	PRV263-L::mid	PRV263-L::front	PRV263-L		PRV264-R::front	PRV264-R::mid	PRV264-R::heel	PRV264-R		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
3.830	0.000	0.000	0.000	0.000	3.830	326.970	157.430	19.030	503.430	3.830		
3.840	0.000	0.000	0.000	0.000	3.840	340.810	153.970	12.110	506.890	3.840		
3.850	0.000	0.000	0.000	0.000	3.850	356.380	147.050	3.460	506.890	3.850		
3.860	0.000	0.000	0.000	0.000	3.860	373.680	138.400	0.000	512.080	3.860		
3.870	0.000	0.000	0.000	0.000	3.870	390.980	129.750	0.000	520.730	3.870		
3.880	0.000	0.000	0.000	0.000	3.880	413.470	115.910	0.000	529.380	3.880		
3.890	0.000	0.000	0.000	0.000	3.890	432.500	103.800	0.000	536.300	3.890		
3.900	0.000	0.000	0.000	0.000	3.900	452.000	94.000	0.000	546.000	3.900		
3.910	0.000	0.000	0.000	0.000	3.910	466.000	84.000	0.000	550.000	3.910		
3.920	0.000	0.000	0.000	0.000	3.920	476.000	74.000	0.000	550.000	3.920		
3.930	0.000	0.000	0.000	0.000	3.930	484.000	66.000	0.000	550.000	3.930		
3.940	0.000	0.000	0.000	0.000	3.940	492.000	60.000	0.000	552.000	3.940		
3.950	0.000	0.000	0.000	0.000	3.950	496.000	52.000	0.000	548.000	3.950		
3.960	0.000	0.000	0.000	0.000	3.960	500.000	46.000	0.000	546.000	3.960		
3.970	0.000	0.000	0.000	0.000	3.970	500.000	40.000	0.000	540.000	3.970		
3.980	0.000	0.000	0.000	0.000	3.980	494.000	32.000	0.000	526.000	3.980		
3.990	0.000	0.000	0.000	0.000	3.990	486.000	24.000	0.000	510.000	3.990		
4.000	30.000	0.000	0.000	30.000	4.000	476.000	16.000	0.000	492.000	4.000		
4.010	62.500	0.000	0.000	62.500	4.010	462.000	10.000	0.000	472.000	4.010		
4.020	82.500	0.000	0.000	82.500	4.020	444.000	2.000	0.000	446.000	4.020		
4.030	102.500	0.000	0.000	102.500	4.030	424.000	0.000	0.000	424.000	4.030		
4.040	125.000	0.000	0.000	125.000	4.040	402.000	0.000	0.000	402.000	4.040		
4.050	158.760	0.000	0.000	158.760	4.050	377.500	0.000	0.000	377.500	4.050		
4.060	189.540	1.620	0.000	191.160	4.060	347.300	0.000	0.000	347.300	4.060		
4.070	218.700	4.860	0.000	223.560	4.070	314.080	0.000	0.000	314.080	4.070		
4.080	254.340	9.720	0.000	264.060	4.080	271.800	0.000	0.000	271.800	4.080		
4.090	278.640	19.440	0.000	298.080	4.090	224.990	0.000	0.000	224.990	4.090		
4.100	296.460	29.160	4.860	330.480	4.100	169.120	0.000	0.000	169.120	4.100		
4.110	309.420	37.260	9.720	356.400	4.110	122.310	0.000	0.000	122.310	4.110		
4.120	324.000	43.740	16.200	383.940	4.120	84.560	0.000	0.000	84.560	4.120		
4.130	343.440	51.840	21.060	416.340	4.130	54.360	0.000	0.000	54.360	4.130		
4.140	359.640	56.700	25.920	442.260	4.140	31.710	0.000	0.000	31.710	4.140		
4.150	370.980	61.560	32.400	464.940	4.150	12.080	0.000	0.000	12.080	4.150		
4.160	383.940	66.420	34.020	484.380	4.160	0.000	0.000	0.000	0.000	4.160		
4.170	392.040	66.420	38.880	497.340	4.170	0.000	0.000	0.000	0.000	4.170		
4.180	398.520	69.660	42.120	510.300	4.180	0.000	0.000	0.000	0.000	4.180		
4.190	405.000	71.280	43.740	520.020	4.190	0.000	0.000	0.000	0.000	4.190		
4.200	409.150	71.810	48.430	529.390	4.200	0.000	0.000	0.000	0.000	4.200		
4.210	414.160	73.480	48.430	536.070	4.210	0.000	0.000	0.000	0.000	4.210		
4.220	417.500	73.480	53.440	544.420	4.220	0.000	0.000	0.000	0.000	4.220		
4.230	417.500	76.820	56.780	551.100	4.230	0.000	0.000	0.000	0.000	4.230		
4.240	414.160	78.490	58.450	551.100	4.240	0.000	0.000	0.000	0.000	4.240		
4.250	404.140	78.490	63.460	546.090	4.250	0.000	0.000	0.000	0.000	4.250		
4.260	397.460	81.830	66.800	546.090	4.260	0.000	0.000	0.000	0.000	4.260		
4.270	387.440	83.500	71.810	542.750	4.270	0.000	0.000	0.000	0.000	4.270		
4.280	377.420	86.840	76.820	541.080	4.280	0.000	0.000	0.000	0.000	4.280		
4.290	367.400	88.510	83.500	539.410	4.290	0.000	0.000	0.000	0.000	4.290		
4.300	352.370	88.510	88.510	529.390	4.300	0.000	0.000	0.000	0.000	4.300		
4.310	339.010	88.510	91.850	519.370	4.310	0.000	0.000	0.000	0.000	4.310		
4.320	327.320	93.520	101.870	522.710	4.320	0.000	0.000	0.000	0.000	4.320		
4.330	312.290	93.520	106.880	512.690	4.330	0.000	0.000	0.000	0.000	4.330		
4.340	298.930	96.860	111.890	507.680	4.340	0.000	0.000	0.000	0.000	4.340		
4.350	285.000	99.180	117.420	501.600	4.350	0.000	0.000	0.000	0.000	4.350		
4.360	269.040	99.180	126.540	494.760	4.360	0.000	0.000	0.000	0.000	4.360		
4.370	254.220	101.460	132.240	487.920	4.370	0.000	0.000	0.000	0.000	4.370		
4.380	239.400	104.880	136.800	481.080	4.380	0.000	0.000	0.000	0.000	4.380		
4.390	224.580	107.160	144.780	476.520	4.390	0.000	0.000	0.000	0.000	4.390		
4.400	207.480	111.720	153.900	473.100	4.400	0.000	0.000	0.000	0.000	4.400		
