C:\Users\Public\Documents\Novel Studio\load_data\2025-12-09\3\loadapp_2025-12-09_16-18-56-418.load
Comment 
	PRW260-R::front	PRW260-R::mid	PRW260-R::heel	PRW260-R		PRW261-L::heel	PRW261-L::mid	PRW261-L::front	PRW261-L		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
0.330	47.430	74.970	124.950	247.350	0.330	160.000	56.960	74.880	291.840	0.330		
0.340	47.430	74.970	124.950	247.350	0.340	160.000	56.960	77.440	294.400	0.340		
0.350	47.430	72.420	124.950	244.800	0.350	160.000	56.960	77.440	294.400	0.350		
0.360	49.980	74.970	124.950	249.900	0.360	160.000	59.520	77.440	296.960	0.360		
0.370	49.980	72.420	124.950	247.350	0.370	160.000	59.520	80.000	299.520	0.370		
0.380	47.430	72.420	124.950	244.800	0.380	160.000	59.520	80.000	299.520	0.380		
0.390	47.430	72.420	124.950	244.800	0.390	160.000	59.520	80.000	299.520	0.390		
0.400	47.430	72.420	124.950	244.800	0.400	160.000	59.520	80.000	299.520	0.400		
0.410	47.430	72.420	124.950	244.800	0.410	160.000	59.520	80.000	299.520	0.410		
0.420	47.430	72.420	124.950	244.800	0.420	160.000	59.520	80.000	299.520	0.420		
0.430	47.430	72.420	124.950	244.800	0.430	160.000	62.080	80.000	302.080	0.430		
0.440	50.000	72.500	122.500	245.000	0.440	160.000	62.080	80.000	302.080	0.440		
0.450	47.500	72.500	125.000	245.000	0.450	160.000	62.080	80.000	302.080	0.450		
0.460	47.500	72.500	125.000	245.000	0.460	157.440	62.080	81.920	301.440	0.460		
0.470	47.500	72.500	125.000	245.000	0.470	157.440	62.080	80.000	299.520	0.470		
0.480	47.500	72.500	125.000	245.000	0.480	157.440	62.080	81.920	301.440	0.480		
0.490	47.500	72.500	125.000	245.000	0.490	157.440	62.080	81.920	301.440	0.490		
0.500	50.000	72.500	125.000	247.500	0.500	157.440	62.080	81.920	301.440	0.500		
0.510	47.500	70.000	125.000	242.500	0.510	157.440	62.080	81.920	301.440	0.510		
0.520	47.500	72.500	125.000	245.000	0.520	157.440	64.640	81.920	304.000	0.520		
0.530	47.500	72.500	125.000	245.000	0.530	154.880	62.080	81.920	298.880	0.530		
0.540	47.500	72.500	125.000	245.000	0.540	154.880	62.080	81.920	298.880	0.540		
0.550	47.500	72.500	125.000	245.000	0.550	154.880	62.080	81.920	298.880	0.550		
0.560	47.500	72.500	125.000	245.000	0.560	157.440	64.640	84.480	306.560	0.560		
0.570	47.500	72.500	122.500	242.500	0.570	157.440	62.080	84.480	304.000	0.570		
0.580	47.500	70.000	122.500	240.000	0.580	157.440	64.640	84.480	306.560	0.580		
0.590	47.500	72.500	125.000	245.000	0.590	154.880	62.080	84.480	301.440	0.590		
0.600	47.500	72.500	122.500	242.500	0.600	154.880	64.640	84.480	304.000	0.600		
0.610	47.500	72.500	125.000	245.000	0.610	157.440	62.080	84.480	304.000	0.610		
0.620	47.500	70.000	122.500	240.000	0.620	157.440	64.640	84.480	306.560	0.620		
0.630	47.500	72.500	125.000	245.000	0.630	157.440	64.640	84.480	306.560	0.630		
0.640	47.500	70.000	122.500	240.000	0.640	157.440	64.640	84.480	306.560	0.640		
0.650	47.500	70.000	125.000	242.500	0.650	157.440	62.080	84.480	304.000	0.650		
0.660	47.500	70.000	125.000	242.500	0.660	160.000	62.080	81.920	304.000	0.660		
