timestamp, HMD_x, HMD_y,HMD_z
865.103,5,-39.6265,1.8348,-1.0992
865.115,5,-39.6260,1.8347,-1.1000
865.125,5,-39.6254,1.8348,-1.1009
865.136,5,-39.6249,1.8348,-1.1017
865.148,5,-39.6244,1.8350,-1.1026
865.159,5,-39.6241,1.8350,-1.1035
865.170,5,-39.6237,1.8350,-1.1044
865.181,5,-39.6234,1.8350,-1.1053
865.193,5,-39.6231,1.8350,-1.1062
865.204,5,-39.6226,1.8351,-1.1072
865.215,5,-39.6223,1.8352,-1.1080
865.226,5,-39.6220,1.8353,-1.1090
865.237,5,-39.6216,1.8353,-1.1098
865.248,5,-39.6213,1.8353,-1.1107
865.259,5,-39.6209,1.8353,-1.1115
865.271,5,-39.6205,1.8353,-1.1123
865.282,5,-39.6201,1.8353,-1.1131
865.293,5,-39.6197,1.8353,-1.1139
865.304,5,-39.6193,1.8354,-1.1147
865.315,5,-39.6188,1.8354,-1.1156
865.326,5,-39.6185,1.8354,-1.1164
865.337,5,-39.6180,1.8354,-1.1172
865.348,5,-39.6175,1.8354,-1.1181
865.359,5,-39.6169,1.8353,-1.1190
865.370,5,-39.6163,1.8352,-1.1199
865.381,5,-39.6156,1.8351,-1.1209
865.392,5,-39.6148,1.8349,-1.1218
865.403,5,-39.6141,1.8347,-1.1228
865.414,5,-39.6134,1.8344,-1.1237
865.426,5,-39.6124,1.8340,-1.1247
865.437,5,-39.6115,1.8335,-1.1258
865.448,5,-39.6104,1.8329,-1.1268
865.459,5,-39.6092,1.8321,-1.1279
865.470,5,-39.6079,1.8312,-1.1291
865.481,5,-39.6065,1.8299,-1.1304
865.492,5,-39.6050,1.8285,-1.1316
865.503,5,-39.6034,1.8267,-1.1329
865.514,5,-39.6018,1.8242,-1.1342
865.526,5,-39.6001,1.8211,-1.1355
865.537,5,-39.5983,1.8171,-1.1368
865.548,5,-39.5965,1.8127,-1.1383
865.559,5,-39.5947,1.8071,-1.1397
865.571,5,-39.5929,1.8014,-1.1412
865.582,5,-39.5912,1.7945,-1.1429
865.593,5,-39.5894,1.7879,-1.1446
865.604,5,-39.5874,1.7820,-1.1462
865.615,5,-39.5856,1.7769,-1.1478
865.626,5,-39.5840,1.7740,-1.1495
865.638,5,-39.5827,1.7718,-1.1510
865.649,5,-39.5816,1.7702,-1.1523
865.661,5,-39.5806,1.7693,-1.1535
865.672,5,-39.5795,1.7692,-1.1545
865.683,5,-39.5782,1.7703,-1.1555
865.694,5,-39.5772,1.7731,-1.1564
865.705,5,-39.5764,1.7769,-1.1573
865.717,5,-39.5755,1.7806,-1.1581
865.728,5,-39.5749,1.7847,-1.1588
865.739,5,-39.5742,1.7889,-1.1596
865.751,5,-39.5735,1.7931,-1.1604
865.762,5,-39.5728,1.7971,-1.1612
865.773,5,-39.5721,1.8012,-1.1619
865.785,5,-39.5713,1.8047,-1.1625
865.796,5,-39.5703,1.8079,-1.1631
865.807,5,-39.5694,1.8105,-1.1637
865.818,5,-39.5685,1.8124,-1.1642
865.829,5,-39.5674,1.8136,-1.1648
865.840,5,-39.5664,1.8142,-1.1653
865.851,5,-39.5652,1.8146,-1.1660
865.862,5,-39.5639,1.8147,-1.1665
865.873,5,-39.5624,1.8144,-1.1671
865.884,5,-39.5608,1.8136,-1.1677
865.895,5,-39.5590,1.8128,-1.1682
865.906,5,-39.5571,1.8116,-1.1688
865.917,5,-39.5551,1.8100,-1.1692
865.928,5,-39.5529,1.8087,-1.1698
865.940,5,-39.5508,1.8072,-1.1701
865.951,5,-39.5484,1.8060,-1.1706
865.962,5,-39.5459,1.8047,-1.1709
865.973,5,-39.5434,1.8034,-1.1711
865.984,5,-39.5409,1.8019,-1.1713
865.995,5,-39.5383,1.8004,-1.1714
866.006,5,-39.5356,1.7990,-1.1716
866.017,5,-39.5328,1.7978,-1.1716
866.028,5,-39.5301,1.7968,-1.1717
866.039,5,-39.5274,1.7961,-1.1718
866.050,5,-39.5245,1.7952,-1.1717
866.061,5,-39.5216,1.7945,-1.1717
866.073,5,-39.5183,1.7937,-1.1716
866.084,5,-39.5150,1.7930,-1.1716
866.095,5,-39.5115,1.7924,-1.1715
866.106,5,-39.5078,1.7918,-1.1714
866.117,5,-39.5040,1.7913,-1.1713
866.128,5,-39.4999,1.7908,-1.1712
866.140,5,-39.4956,1.7902,-1.1711
866.151,5,-39.4911,1.7896,-1.1709
866.162,5,-39.4864,1.7888,-1.1707
866.173,5,-39.4815,1.7880,-1.1705
866.184,5,-39.4764,1.7870,-1.1702
866.195,5,-39.4712,1.7860,-1.1699
866.206,5,-39.4658,1.7850,-1.1695
866.217,5,-39.4605,1.7837,-1.1690
866.229,5,-39.4548,1.7823,-1.1685
866.239,5,-39.4490,1.7808,-1.1679
866.251,5,-39.4431,1.7794,-1.1675
866.261,5,-39.4369,1.7778,-1.1669
866.273,5,-39.4306,1.7762,-1.1663
866.283,5,-39.4243,1.7744,-1.1657
866.294,5,-39.4176,1.7725,-1.1649
866.305,5,-39.4109,1.7705,-1.1642
866.316,5,-39.4041,1.7684,-1.1633
866.327,5,-39.3970,1.7663,-1.1624
866.338,5,-39.3898,1.7641,-1.1615
866.350,5,-39.3822,1.7620,-1.1607
866.361,5,-39.3747,1.7599,-1.1597
866.372,5,-39.3668,1.7577,-1.1586
866.383,5,-39.3587,1.7554,-1.1575
866.394,5,-39.3504,1.7533,-1.1563
866.405,5,-39.3419,1.7513,-1.1551
866.416,5,-39.3332,1.7494,-1.1539
866.427,5,-39.3242,1.7478,-1.1526
866.438,5,-39.3151,1.7462,-1.1512
866.450,5,-39.3057,1.7451,-1.1496
866.461,5,-39.2962,1.7439,-1.1481
866.472,5,-39.2865,1.7432,-1.1465
866.483,5,-39.2768,1.7426,-1.1450
866.494,5,-39.2668,1.7423,-1.1433
866.505,5,-39.2568,1.7420,-1.1416
866.517,5,-39.2466,1.7421,-1.1399
866.528,5,-39.2365,1.7421,-1.1382
866.539,5,-39.2262,1.7428,-1.1364
866.550,5,-39.2159,1.7437,-1.1347
866.561,5,-39.2056,1.7448,-1.1328
866.573,5,-39.1952,1.7462,-1.1309
866.584,5,-39.1849,1.7474,-1.1292
866.595,5,-39.1746,1.7489,-1.1273
866.606,5,-39.1645,1.7504,-1.1257
866.617,5,-39.1547,1.7523,-1.1242
866.628,5,-39.1449,1.7543,-1.1226
866.640,5,-39.1353,1.7567,-1.1212
866.651,5,-39.1259,1.7595,-1.1200
866.662,5,-39.1165,1.7623,-1.1188
866.673,5,-39.1073,1.7655,-1.1179
866.684,5,-39.0983,1.7687,-1.1171
866.695,5,-39.0894,1.7721,-1.1164
866.706,5,-39.0807,1.7754,-1.1160
866.718,5,-39.0720,1.7785,-1.1157
866.729,5,-39.0634,1.7817,-1.1156
866.739,5,-39.0549,1.7848,-1.1155
866.749,5,-39.0464,1.7879,-1.1156
866.761,5,-39.0380,1.7909,-1.1159
866.772,5,-39.0293,1.7939,-1.1164
866.783,5,-39.0210,1.7967,-1.1169
866.794,5,-39.0124,1.7993,-1.1175
866.805,5,-39.0042,1.8019,-1.1180
866.816,5,-38.9962,1.8040,-1.1188
866.828,5,-38.9881,1.8060,-1.1196
866.839,5,-38.9795,1.8080,-1.1202
866.850,5,-38.9716,1.8096,-1.1209
866.861,5,-38.9635,1.8110,-1.1217
866.872,5,-38.9555,1.8120,-1.1224
866.883,5,-38.9474,1.8130,-1.1231
866.894,5,-38.9390,1.8137,-1.1239
866.905,5,-38.9305,1.8141,-1.1245
866.916,5,-38.9221,1.8142,-1.1252
866.927,5,-38.9137,1.8142,-1.1259
866.938,5,-38.9051,1.8139,-1.1266
866.949,5,-38.8964,1.8131,-1.1273
866.960,5,-38.8876,1.8123,-1.1280
866.971,5,-38.8784,1.8112,-1.1288
866.982,5,-38.8693,1.8097,-1.1295
866.993,5,-38.8600,1.8082,-1.1303
867.004,5,-38.8508,1.8065,-1.1310
867.015,5,-38.8413,1.8044,-1.1318
867.026,5,-38.8319,1.8021,-1.1326
867.038,5,-38.8223,1.7998,-1.1335
867.048,5,-38.8127,1.7975,-1.1344
867.059,5,-38.8030,1.7951,-1.1354
867.071,5,-38.7930,1.7927,-1.1364
867.082,5,-38.7828,1.7904,-1.1374
867.093,5,-38.7728,1.7879,-1.1384
867.104,5,-38.7627,1.7855,-1.1395
867.116,5,-38.7525,1.7832,-1.1408
867.127,5,-38.7423,1.7810,-1.1422
867.138,5,-38.7315,1.7791,-1.1435
867.150,5,-38.7212,1.7775,-1.1449
867.161,5,-38.7105,1.7761,-1.1464
867.172,5,-38.6998,1.7749,-1.1480
867.183,5,-38.6891,1.7737,-1.1494
867.194,5,-38.6787,1.7730,-1.1509
867.205,5,-38.6679,1.7722,-1.1525
867.216,5,-38.6569,1.7717,-1.1541
867.228,5,-38.6463,1.7720,-1.1557
867.239,5,-38.6353,1.7725,-1.1573
867.250,5,-38.6246,1.7731,-1.1587
867.261,5,-38.6144,1.7736,-1.1602
867.272,5,-38.6040,1.7744,-1.1616
867.283,5,-38.5939,1.7754,-1.1631
867.294,5,-38.5833,1.7766,-1.1644
867.305,5,-38.5728,1.7783,-1.1656
867.316,5,-38.5621,1.7800,-1.1667
867.327,5,-38.5519,1.7817,-1.1677
867.338,5,-38.5416,1.7836,-1.1686
867.349,5,-38.5312,1.7858,-1.1694
867.360,5,-38.5208,1.7880,-1.1702
867.372,5,-38.5108,1.7903,-1.1708
867.383,5,-38.5004,1.7927,-1.1713
867.394,5,-38.4902,1.7952,-1.1718
867.405,5,-38.4796,1.7976,-1.1720
867.416,5,-38.4691,1.8000,-1.1724
867.427,5,-38.4588,1.8024,-1.1726
867.438,5,-38.4484,1.8047,-1.1730
867.449,5,-38.4381,1.8067,-1.1733
867.460,5,-38.4278,1.8087,-1.1735
867.471,5,-38.4176,1.8103,-1.1735
867.482,5,-38.4072,1.8115,-1.1735
867.493,5,-38.3967,1.8125,-1.1734
867.505,5,-38.3862,1.8131,-1.1734
867.516,5,-38.3757,1.8135,-1.1733
867.527,5,-38.3652,1.8135,-1.1732
867.538,5,-38.3546,1.8134,-1.1730
867.549,5,-38.3440,1.8128,-1.1728
867.560,5,-38.3333,1.8121,-1.1726
867.571,5,-38.3226,1.8110,-1.1723
867.582,5,-38.3117,1.8098,-1.1721
867.594,5,-38.3008,1.8087,-1.1718
867.604,5,-38.2898,1.8072,-1.1715
867.616,5,-38.2788,1.8056,-1.1711
867.627,5,-38.2677,1.8037,-1.1707
867.638,5,-38.2567,1.8018,-1.1703
867.649,5,-38.2455,1.7996,-1.1698
867.661,5,-38.2345,1.7972,-1.1693
867.672,5,-38.2234,1.7950,-1.1688
867.683,5,-38.2122,1.7929,-1.1683
867.694,5,-38.2013,1.7908,-1.1677
867.705,5,-38.1902,1.7888,-1.1671
867.716,5,-38.1791,1.7868,-1.1665
867.727,5,-38.1679,1.7848,-1.1659
867.738,5,-38.1568,1.7829,-1.1652
867.749,5,-38.1455,1.7809,-1.1644
867.760,5,-38.1341,1.7792,-1.1637
867.772,5,-38.1228,1.7776,-1.1630
867.783,5,-38.1114,1.7763,-1.1622
867.794,5,-38.1001,1.7751,-1.1614
867.805,5,-38.0886,1.7742,-1.1607
867.816,5,-38.0772,1.7736,-1.1599
867.828,5,-38.0658,1.7733,-1.1591
867.838,5,-38.0543,1.7734,-1.1583
867.850,5,-38.0427,1.7740,-1.1576
867.861,5,-38.0311,1.7747,-1.1568
867.872,5,-38.0198,1.7752,-1.1560
867.882,5,-38.0084,1.7762,-1.1553
867.893,5,-37.9971,1.7772,-1.1547
867.905,5,-37.9858,1.7789,-1.1541
867.916,5,-37.9747,1.7807,-1.1537
867.927,5,-37.9636,1.7824,-1.1534
867.938,5,-37.9528,1.7840,-1.1531
867.950,5,-37.9422,1.7857,-1.1531
867.961,5,-37.9314,1.7876,-1.1531
867.972,5,-37.9209,1.7900,-1.1532
867.983,5,-37.9106,1.7923,-1.1535
867.994,5,-37.9001,1.7946,-1.1540
868.005,5,-37.8894,1.7970,-1.1546
868.016,5,-37.8789,1.7994,-1.1553
868.028,5,-37.8684,1.8018,-1.1562
868.039,5,-37.8582,1.8043,-1.1573
868.050,5,-37.8479,1.8068,-1.1583
868.061,5,-37.8379,1.8093,-1.1595
868.072,5,-37.8278,1.8118,-1.1607
868.083,5,-37.8178,1.8141,-1.1620
868.095,5,-37.8079,1.8162,-1.1634
868.106,5,-37.7980,1.8180,-1.1648
868.117,5,-37.7882,1.8195,-1.1661
868.128,5,-37.7784,1.8208,-1.1675
868.139,5,-37.7686,1.8218,-1.1690
868.150,5,-37.7589,1.8226,-1.1704
868.161,5,-37.7491,1.8231,-1.1718
868.172,5,-37.7393,1.8233,-1.1732
868.183,5,-37.7296,1.8232,-1.1746
868.194,5,-37.7196,1.8227,-1.1760
868.205,5,-37.7098,1.8220,-1.1773
868.216,5,-37.7001,1.8209,-1.1786
868.228,5,-37.6901,1.8196,-1.1800
868.238,5,-37.6801,1.8181,-1.1814
868.249,5,-37.6701,1.8163,-1.1828
868.260,5,-37.6602,1.8141,-1.1842
868.271,5,-37.6501,1.8120,-1.1857
868.283,5,-37.6400,1.8095,-1.1873
868.294,5,-37.6298,1.8069,-1.1888
868.305,5,-37.6197,1.8043,-1.1905
868.316,5,-37.6094,1.8016,-1.1921
868.327,5,-37.5991,1.7989,-1.1939
868.338,5,-37.5887,1.7963,-1.1957
868.349,5,-37.5784,1.7937,-1.1975
868.360,5,-37.5678,1.7910,-1.1994
868.372,5,-37.5576,1.7883,-1.2013
868.383,5,-37.5474,1.7858,-1.2032
868.393,5,-37.5371,1.7835,-1.2051
868.405,5,-37.5267,1.7814,-1.2071
868.415,5,-37.5163,1.7795,-1.2092
868.427,5,-37.5059,1.7780,-1.2112
868.438,5,-37.4953,1.7769,-1.2133
868.450,5,-37.4846,1.7757,-1.2155
868.460,5,-37.4742,1.7745,-1.2176
868.471,5,-37.4636,1.7735,-1.2198
868.482,5,-37.4531,1.7729,-1.2221
868.494,5,-37.4427,1.7727,-1.2243
868.505,5,-37.4325,1.7729,-1.2265
868.516,5,-37.4224,1.7733,-1.2288
868.527,5,-37.4124,1.7737,-1.2310
868.538,5,-37.4024,1.7745,-1.2332
868.549,5,-37.3923,1.7753,-1.2353
868.560,5,-37.3822,1.7765,-1.2374
868.571,5,-37.3719,1.7781,-1.2394
868.582,5,-37.3616,1.7798,-1.2414
868.593,5,-37.3514,1.7817,-1.2432
868.604,5,-37.3411,1.7836,-1.2451
868.615,5,-37.3309,1.7852,-1.2470
868.626,5,-37.3208,1.7873,-1.2486
868.637,5,-37.3107,1.7894,-1.2503
868.648,5,-37.3006,1.7917,-1.2519
868.659,5,-37.2905,1.7940,-1.2534
868.671,5,-37.2803,1.7964,-1.2548
868.682,5,-37.2701,1.7988,-1.2562
868.693,5,-37.2599,1.8012,-1.2574
868.704,5,-37.2497,1.8036,-1.2587
868.715,5,-37.2398,1.8057,-1.2597
868.726,5,-37.2296,1.8076,-1.2606
868.738,5,-37.2197,1.8093,-1.2615
868.750,5,-37.2099,1.8106,-1.2622
868.761,5,-37.2002,1.8118,-1.2630
868.770,5,-37.1905,1.8129,-1.2636
868.781,5,-37.1808,1.8135,-1.2641
868.792,5,-37.1710,1.8139,-1.2646
868.804,5,-37.1612,1.8142,-1.2650
868.815,5,-37.1514,1.8142,-1.2654
868.826,5,-37.1416,1.8140,-1.2659
868.837,5,-37.1318,1.8136,-1.2663
868.848,5,-37.1219,1.8129,-1.2666
868.859,5,-37.1120,1.8121,-1.2670
868.871,5,-37.1021,1.8112,-1.2674
868.882,5,-37.0923,1.8102,-1.2677
868.893,5,-37.0824,1.8090,-1.2680
868.904,5,-37.0725,1.8076,-1.2683
868.915,5,-37.0625,1.8060,-1.2685
868.926,5,-37.0525,1.8042,-1.2687
868.937,5,-37.0426,1.8026,-1.2689
868.948,5,-37.0325,1.8008,-1.2691
868.959,5,-37.0224,1.7990,-1.2691
868.970,5,-37.0124,1.7972,-1.2692
868.982,5,-37.0023,1.7954,-1.2693
868.993,5,-36.9922,1.7937,-1.2693
869.004,5,-36.9820,1.7920,-1.2693
869.015,5,-36.9719,1.7903,-1.2693
869.026,5,-36.9618,1.7889,-1.2692
869.037,5,-36.9517,1.7876,-1.2690
869.048,5,-36.9417,1.7863,-1.2688
869.059,5,-36.9316,1.7854,-1.2685
869.070,5,-36.9213,1.7847,-1.2682
869.082,5,-36.9109,1.7842,-1.2679
869.093,5,-36.9005,1.7839,-1.2674
869.104,5,-36.8902,1.7840,-1.2671
869.115,5,-36.8801,1.7845,-1.2667
869.126,5,-36.8699,1.7850,-1.2663
869.138,5,-36.8596,1.7857,-1.2658
869.149,5,-36.8495,1.7863,-1.2653
869.160,5,-36.8394,1.7871,-1.2649
869.171,5,-36.8295,1.7882,-1.2646
869.182,5,-36.8198,1.7896,-1.2643
869.193,5,-36.8101,1.7909,-1.2640
869.205,5,-36.8006,1.7924,-1.2637
869.215,5,-36.7912,1.7938,-1.2636
869.226,5,-36.7818,1.7954,-1.2634
869.237,5,-36.7724,1.7970,-1.2633
869.249,5,-36.7631,1.7987,-1.2633
869.260,5,-36.7538,1.8004,-1.2634
869.271,5,-36.7447,1.8020,-1.2635
869.282,5,-36.7356,1.8036,-1.2637
869.293,5,-36.7265,1.8053,-1.2641
869.304,5,-36.7175,1.8070,-1.2645
869.315,5,-36.7085,1.8087,-1.2650
869.326,5,-36.6995,1.8102,-1.2656
869.337,5,-36.6906,1.8119,-1.2663
869.349,5,-36.6815,1.8137,-1.2670
869.360,5,-36.6726,1.8155,-1.2677
869.371,5,-36.6639,1.8173,-1.2687
869.382,5,-36.6553,1.8188,-1.2696
869.393,5,-36.6466,1.8203,-1.2705
869.404,5,-36.6380,1.8216,-1.2715
869.415,5,-36.6295,1.8228,-1.2725
869.426,5,-36.6210,1.8236,-1.2734
869.437,5,-36.6127,1.8244,-1.2745
869.448,5,-36.6044,1.8248,-1.2755
869.459,5,-36.5962,1.8252,-1.2766
869.470,5,-36.5880,1.8252,-1.2777
869.482,5,-36.5797,1.8252,-1.2788
869.492,5,-36.5715,1.8250,-1.2799
869.504,5,-36.5632,1.8246,-1.2810
869.515,5,-36.5550,1.8241,-1.2821
869.526,5,-36.5467,1.8234,-1.2833
869.537,5,-36.5385,1.8225,-1.2845
869.548,5,-36.5302,1.8214,-1.2857
869.559,5,-36.5220,1.8203,-1.2869
869.570,5,-36.5138,1.8191,-1.2882
869.581,5,-36.5055,1.8178,-1.2895
869.592,5,-36.4972,1.8163,-1.2909
869.603,5,-36.4889,1.8148,-1.2924
869.615,5,-36.4805,1.8131,-1.2938
869.626,5,-36.4722,1.8113,-1.2953
869.637,5,-36.4637,1.8094,-1.2967
869.648,5,-36.4554,1.8073,-1.2982
869.659,5,-36.4470,1.8054,-1.2997
869.670,5,-36.4386,1.8035,-1.3013
869.681,5,-36.4302,1.8017,-1.3029
869.692,5,-36.4217,1.7999,-1.3045
869.703,5,-36.4133,1.7982,-1.3061
869.714,5,-36.4047,1.7967,-1.3077
869.725,5,-36.3961,1.7953,-1.3093
869.736,5,-36.3875,1.7939,-1.3110
869.747,5,-36.3789,1.7926,-1.3125
869.759,5,-36.3704,1.7913,-1.3142
869.770,5,-36.3619,1.7902,-1.3159
869.781,5,-36.3534,1.7893,-1.3177
869.792,5,-36.3449,1.7886,-1.3195
869.804,5,-36.3363,1.7882,-1.3213
869.815,5,-36.3278,1.7879,-1.3231
869.826,5,-36.3195,1.7878,-1.3249
869.837,5,-36.3111,1.7877,-1.3266
869.849,5,-36.3028,1.7877,-1.3284
869.860,5,-36.2945,1.7879,-1.3301
869.871,5,-36.2861,1.7886,-1.3317
869.882,5,-36.2777,1.7896,-1.3333
869.893,5,-36.2694,1.7905,-1.3348
869.905,5,-36.2611,1.7913,-1.3362
869.915,5,-36.2528,1.7918,-1.3375
869.927,5,-36.2447,1.7923,-1.3388
869.937,5,-36.2366,1.7927,-1.3400
869.948,5,-36.2283,1.7934,-1.3412
869.959,5,-36.2201,1.7942,-1.3423
869.971,5,-36.2116,1.7951,-1.3434
869.982,5,-36.2033,1.7959,-1.3443
869.993,5,-36.1950,1.7966,-1.3452
870.004,5,-36.1866,1.7973,-1.3461
870.015,5,-36.1782,1.7981,-1.3469
870.027,5,-36.1699,1.7989,-1.3479
870.038,5,-36.1618,1.7996,-1.3487
870.049,5,-36.1539,1.8001,-1.3494
870.060,5,-36.1460,1.8005,-1.3501
870.071,5,-36.1383,1.8006,-1.3507
870.082,5,-36.1305,1.8008,-1.3513
870.093,5,-36.1228,1.8006,-1.3518
870.104,5,-36.1153,1.8004,-1.3524
870.115,5,-36.1078,1.8000,-1.3528
870.126,5,-36.1003,1.7995,-1.3532
870.137,5,-36.0928,1.7989,-1.3536
870.149,5,-36.0854,1.7981,-1.3541
870.160,5,-36.0779,1.7974,-1.3544
870.171,5,-36.0704,1.7966,-1.3547
870.182,5,-36.0630,1.7959,-1.3549
870.193,5,-36.0555,1.7951,-1.3551
870.205,5,-36.0481,1.7942,-1.3554
870.215,5,-36.0408,1.7934,-1.3555
870.227,5,-36.0335,1.7926,-1.3556
870.238,5,-36.0262,1.7918,-1.3556
870.249,5,-36.0189,1.7910,-1.3557
870.260,5,-36.0115,1.7903,-1.3558
870.271,5,-36.0041,1.7895,-1.3557
870.283,5,-35.9967,1.7886,-1.3557
870.293,5,-35.9893,1.7877,-1.3556
870.305,5,-35.9819,1.7867,-1.3556
870.316,5,-35.9746,1.7857,-1.3554
870.327,5,-35.9674,1.7848,-1.3552
870.338,5,-35.9601,1.7840,-1.3551
870.349,5,-35.9527,1.7833,-1.3548
870.361,5,-35.9454,1.7826,-1.3546
870.371,5,-35.9380,1.7820,-1.3543
870.382,5,-35.9306,1.7813,-1.3540
870.394,5,-35.9233,1.7807,-1.3536
870.405,5,-35.9161,1.7801,-1.3532
870.416,5,-35.9089,1.7797,-1.3528
870.427,5,-35.9016,1.7793,-1.3524
870.438,5,-35.8944,1.7790,-1.3520
870.449,5,-35.8873,1.7788,-1.3514
870.460,5,-35.8803,1.7786,-1.3509
870.471,5,-35.8734,1.7786,-1.3503
870.482,5,-35.8663,1.7788,-1.3496
870.493,5,-35.8591,1.7798,-1.3490
870.504,5,-35.8521,1.7808,-1.3484
870.515,5,-35.8452,1.7818,-1.3476
870.526,5,-35.8384,1.7827,-1.3468
870.538,5,-35.8318,1.7835,-1.3461
870.549,5,-35.8252,1.7849,-1.3454
870.560,5,-35.8187,1.7869,-1.3447
870.571,5,-35.8120,1.7890,-1.3439
870.582,5,-35.8058,1.7913,-1.3433
870.593,5,-35.7996,1.7931,-1.3426
870.604,5,-35.7933,1.7950,-1.3418
870.615,5,-35.7873,1.7970,-1.3410
870.626,5,-35.7810,1.7990,-1.3402
870.638,5,-35.7750,1.8011,-1.3396
870.649,5,-35.7689,1.8031,-1.3389
870.660,5,-35.7628,1.8050,-1.3383
870.671,5,-35.7568,1.8068,-1.3378
870.682,5,-35.7510,1.8083,-1.3373
870.693,5,-35.7451,1.8099,-1.3369
870.704,5,-35.7391,1.8113,-1.3365
870.715,5,-35.7331,1.8126,-1.3362
870.726,5,-35.7273,1.8137,-1.3360
870.737,5,-35.7215,1.8145,-1.3358
870.748,5,-35.7157,1.8152,-1.3356
870.760,5,-35.7099,1.8158,-1.3356
870.772,5,-35.7042,1.8163,-1.3357
870.783,5,-35.6985,1.8166,-1.3358
870.792,5,-35.6928,1.8168,-1.3359
870.802,5,-35.6874,1.8168,-1.3361
870.813,5,-35.6821,1.8165,-1.3364
870.824,5,-35.6769,1.8160,-1.3368
870.836,5,-35.6720,1.8154,-1.3372
870.846,5,-35.6671,1.8149,-1.3377
870.858,5,-35.6624,1.8145,-1.3383
870.869,5,-35.6581,1.8142,-1.3390
870.880,5,-35.6539,1.8140,-1.3396
870.891,5,-35.6499,1.8137,-1.3402
870.902,5,-35.6458,1.8135,-1.3408
870.913,5,-35.6422,1.8133,-1.3415
870.924,5,-35.6385,1.8131,-1.3421
870.936,5,-35.6351,1.8130,-1.3427
870.947,5,-35.6316,1.8129,-1.3433
870.958,5,-35.6283,1.8128,-1.3439
870.969,5,-35.6252,1.8128,-1.3445
870.980,5,-35.6219,1.8128,-1.3451
870.991,5,-35.6188,1.8129,-1.3457
871.003,5,-35.6157,1.8130,-1.3464
871.014,5,-35.6127,1.8133,-1.3471
871.025,5,-35.6097,1.8136,-1.3478
871.036,5,-35.6068,1.8140,-1.3486
871.047,5,-35.6038,1.8143,-1.3494
871.058,5,-35.6010,1.8145,-1.3503
871.069,5,-35.5981,1.8148,-1.3513
871.080,5,-35.5952,1.8150,-1.3522
871.091,5,-35.5923,1.8153,-1.3532
871.102,5,-35.5893,1.8155,-1.3541
871.113,5,-35.5864,1.8157,-1.3551
871.124,5,-35.5836,1.8157,-1.3561
871.136,5,-35.5807,1.8158,-1.3571
871.146,5,-35.5777,1.8158,-1.3581
871.158,5,-35.5747,1.8158,-1.3592
871.169,5,-35.5716,1.8158,-1.3602
871.180,5,-35.5686,1.8157,-1.3613
871.192,5,-35.5657,1.8156,-1.3625
871.203,5,-35.5629,1.8153,-1.3638
871.215,5,-35.5601,1.8150,-1.3651
871.226,5,-35.5572,1.8149,-1.3663
871.237,5,-35.5544,1.8147,-1.3676
871.248,5,-35.5516,1.8145,-1.3688
871.260,5,-35.5488,1.8143,-1.3700
871.271,5,-35.5460,1.8141,-1.3713
871.282,5,-35.5432,1.8138,-1.3726
871.293,5,-35.5405,1.8136,-1.3740
871.304,5,-35.5377,1.8135,-1.3753
871.315,5,-35.5351,1.8137,-1.3768
871.326,5,-35.5325,1.8138,-1.3782
871.337,5,-35.5299,1.8141,-1.3797
871.348,5,-35.5273,1.8146,-1.3811
871.360,5,-35.5248,1.8154,-1.3825
871.371,5,-35.5224,1.8160,-1.3839
871.382,5,-35.5200,1.8166,-1.3853
871.393,5,-35.5177,1.8171,-1.3867
871.404,5,-35.5154,1.8176,-1.3880
871.415,5,-35.5132,1.8179,-1.3894
871.426,5,-35.5110,1.8181,-1.3909
871.437,5,-35.5089,1.8182,-1.3923
871.448,5,-35.5069,1.8182,-1.3936
871.459,5,-35.5048,1.8179,-1.3950
871.471,5,-35.5028,1.8175,-1.3963
871.482,5,-35.5008,1.8172,-1.3977
871.493,5,-35.4987,1.8168,-1.3990
871.504,5,-35.4967,1.8165,-1.4003
871.515,5,-35.4947,1.8163,-1.4017
871.527,5,-35.4928,1.8160,-1.4031
871.538,5,-35.4908,1.8157,-1.4044
871.549,5,-35.4890,1.8153,-1.4057
871.559,5,-35.4871,1.8150,-1.4069
871.571,5,-35.4854,1.8147,-1.4081
871.582,5,-35.4837,1.8144,-1.4093
871.593,5,-35.4821,1.8142,-1.4105
871.604,5,-35.4806,1.8139,-1.4117
871.614,5,-35.4791,1.8137,-1.4128
871.626,5,-35.4778,1.8135,-1.4138
871.637,5,-35.4766,1.8134,-1.4149
871.648,5,-35.4754,1.8134,-1.4159
871.659,5,-35.4742,1.8133,-1.4168
871.670,5,-35.4732,1.8132,-1.4177
871.681,5,-35.4721,1.8132,-1.4187
871.692,5,-35.4711,1.8132,-1.4196
871.703,5,-35.4700,1.8131,-1.4204
871.715,5,-35.4690,1.8131,-1.4212
871.725,5,-35.4679,1.8132,-1.4220
871.736,5,-35.4669,1.8133,-1.4227
871.747,5,-35.4659,1.8134,-1.4236
871.759,5,-35.4648,1.8135,-1.4243
871.769,5,-35.4638,1.8136,-1.4252
871.781,5,-35.4628,1.8138,-1.4258
871.792,5,-35.4617,1.8139,-1.4265
871.803,5,-35.4607,1.8140,-1.4271
871.814,5,-35.4597,1.8141,-1.4278
871.825,5,-35.4586,1.8141,-1.4284
871.836,5,-35.4576,1.8142,-1.4289
