C:\Users\Public\Documents\Novel Studio\load_data\2025-12-17\loadapp_2025-12-17_16-34-17-664.load
Comment s21bvr
	PRY201-L::heel	PRY201-L::mid	PRY201-L::front	PRY201-L		PRY202-R::front	PRY202-R::mid	PRY202-R::heel	PRY202-R		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
4.650	166.980	142.140	157.320	466.440	4.650	129.940	119.720	177.390	427.050	4.650		
4.660	166.980	144.900	157.320	469.200	4.660	129.940	119.720	177.390	427.050	4.660		
4.670	169.740	142.140	154.560	466.440	4.670	129.940	121.910	177.390	429.240	4.670		
4.680	169.740	142.140	157.320	469.200	4.680	129.940	119.720	177.390	427.050	4.680		
4.690	169.740	142.140	154.560	466.440	4.690	127.020	119.720	179.580	426.320	4.690		
4.700	169.740	142.140	154.560	466.440	4.700	127.020	119.720	179.580	426.320	4.700		
4.710	169.740	142.140	154.560	466.440	4.710	127.020	121.910	179.580	428.510	4.710		
4.720	169.740	142.140	154.560	466.440	4.720	127.020	119.720	179.580	426.320	4.720		
4.730	172.500	142.140	154.560	469.200	4.730	127.020	119.720	179.580	426.320	4.730		
4.740	169.740	142.140	154.560	466.440	4.740	127.020	119.720	182.500	429.240	4.740		
4.750	169.740	142.140	154.560	466.440	4.750	127.020	119.720	182.500	429.240	4.750		
4.760	169.740	144.900	157.320	471.960	4.760	127.020	119.720	182.500	429.240	4.760		
4.770	169.400	144.900	157.500	471.800	4.770	127.020	119.720	182.500	429.240	4.770		
4.780	169.400	142.100	157.500	469.000	4.780	124.830	119.720	182.500	427.050	4.780		
4.790	169.400	144.900	157.500	471.800	4.790	124.830	116.800	182.500	424.130	4.790		
4.800	169.400	144.900	157.500	471.800	4.800	124.830	119.720	182.500	427.050	4.800		
4.810	169.400	147.000	157.500	473.900	4.810	121.910	116.800	182.500	421.210	4.810		
4.820	169.400	147.000	157.500	473.900	4.820	121.910	116.800	182.500	421.210	4.820		
4.830	169.400	147.000	159.600	476.000	4.830	124.830	116.800	182.500	424.130	4.830		
4.840	172.200	147.000	159.600	478.800	4.840	121.910	116.800	182.500	421.210	4.840		
4.850	172.200	147.000	159.600	478.800	4.850	121.910	114.610	182.500	419.020	4.850		
4.860	172.200	147.000	157.500	476.700	4.860	119.720	114.610	182.500	416.830	4.860		
4.870	172.200	147.000	159.600	478.800	4.870	119.720	114.610	182.500	416.830	4.870		
4.880	175.000	149.800	159.600	484.400	4.880	119.720	112.420	182.500	414.640	4.880		
4.890	172.200	147.000	157.500	476.700	4.890	119.720	112.420	182.500	414.640	4.890		
4.900	175.000	147.000	157.500	479.500	4.900	119.720	112.420	182.500	414.640	4.900		
