C:\Users\Public\Documents\Novel Studio\load_data\2025-12-17\loadapp_2025-12-17_16-26-10-699.load
Comment s21b
	PRY201-L::heel	PRY201-L::mid	PRY201-L::front	PRY201-L		PRY202-R::front	PRY202-R::mid	PRY202-R::heel	PRY202-R		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
5.240	0.000	0.000	37.000	37.000	5.240	632.500	247.940	0.000	880.440	5.240		
5.250	0.000	1.480	37.000	38.480	5.250	667.080	235.440	0.000	902.520	5.250		
5.260	0.000	1.480	37.000	38.480	5.260	689.970	225.630	0.000	915.600	5.260		
5.270	0.000	4.440	37.000	41.440	5.270	719.400	212.550	0.000	931.950	5.270		
5.280	0.000	4.440	37.000	41.440	5.280	748.830	199.470	0.000	948.300	5.280		
5.290	0.000	4.440	37.000	41.440	5.290	774.990	186.390	0.000	961.380	5.290		
5.300	0.000	4.440	37.000	41.440	5.300	794.610	170.040	0.000	964.650	5.300		
5.310	39.960	8.880	34.040	82.880	5.310	807.690	156.960	0.000	964.650	5.310		
5.320	94.720	14.800	31.080	140.600	5.320	817.500	140.610	0.000	958.110	5.320		
5.330	134.680	16.280	31.080	182.040	5.330	814.230	124.260	0.000	938.490	5.330		
5.340	171.680	22.200	29.600	223.480	5.340	804.420	111.180	0.000	915.600	5.340		
5.350	236.800	26.640	31.080	294.520	5.350	788.070	98.100	0.000	886.170	5.350		
5.360	309.320	34.040	34.040	377.400	5.360	761.910	81.750	0.000	843.660	5.360		
5.370	370.000	41.440	39.960	451.400	5.370	722.670	71.940	0.000	794.610	5.370		
5.380	449.280	60.480	43.200	552.960	5.380	667.080	58.860	0.000	725.940	5.380		
5.390	509.760	97.200	54.000	660.960	5.390	591.870	49.050	0.000	640.920	5.390		
5.400	540.000	129.600	66.960	736.560	5.400	480.000	34.560	0.000	514.560	5.400		
5.410	531.360	140.400	71.280	743.040	5.410	357.120	24.960	0.000	382.080	5.410		
5.420	516.240	151.200	82.080	749.520	5.420	251.520	11.520	0.000	263.040	5.420		
5.430	509.760	162.000	90.720	762.480	5.430	168.960	3.840	0.000	172.800	5.430		
5.440	505.440	170.640	99.360	775.440	5.440	105.600	0.000	0.000	105.600	5.440		
5.450	511.920	185.760	108.000	805.680	5.450	59.520	0.000	0.000	59.520	5.450		
5.460	520.560	200.880	116.640	838.080	5.460	26.880	0.000	0.000	26.880	5.460		
5.470	527.040	213.840	123.120	864.000	5.470	19.200	0.000	0.000	19.200	5.470		
5.480	529.200	224.640	129.600	883.440	5.480	13.440	0.000	0.000	13.440	5.480		
5.490	520.560	233.280	133.920	887.760	5.490	11.520	0.000	0.000	11.520	5.490		
5.500	511.920	239.760	138.240	889.920	5.500	11.520	0.000	0.000	11.520	5.500		
5.510	496.800	246.240	144.720	887.760	5.510	9.600	0.000	0.000	9.600	5.510		
5.520	477.360	248.400	149.040	874.800	5.520	5.760	0.000	0.000	5.760	5.520		
5.530	455.000	254.800	156.520	866.320	5.530	9.600	0.000	0.000	9.600	5.530		
5.540	429.520	256.620	161.980	848.120	5.540	3.840	0.000	0.000	3.840	5.540		
5.550	404.040	258.440	167.440	829.920	5.550	5.000	0.000	0.000	5.000	5.550		
5.560	378.560	262.080	174.720	815.360	5.560	5.000	0.000	0.000	5.000	5.560		
5.570	351.260	262.080	178.360	791.700	5.570	5.000	0.000	0.000	5.000	5.570		
5.580	325.780	263.900	187.460	777.140	5.580	2.500	0.000	0.000	2.500	5.580		
5.590	298.480	265.720	196.560	760.760	5.590	2.500	0.000	0.000	2.500	5.590		
5.600	274.820	269.360	203.840	748.020	5.600	0.000	0.000	0.000	0.000	5.600		
5.610	251.160	276.640	218.400	746.200	5.610	2.500	0.000	0.000	2.500	5.610		
5.620	234.780	282.100	229.320	746.200	5.620	0.000	0.000	0.000	0.000	5.620		
5.630	216.580	289.380	243.880	749.840	5.630	0.000	0.000	0.000	0.000	5.630		
5.640	198.380	294.840	258.440	751.660	5.640	0.000	0.000	0.000	0.000	5.640		
5.650	183.820	298.480	271.180	753.480	5.650	0.000	0.000	0.000	0.000	5.650		
5.660	169.260	303.940	285.740	758.940	5.660	0.000	0.000	0.000	0.000	5.660		
5.670	154.700	311.220	303.940	769.860	5.670	0.000	0.000	0.000	0.000	5.670		
5.680	139.880	317.420	320.110	777.410	5.680	0.000	0.000	0.000	0.000	5.680		
5.690	126.430	320.110	338.940	785.480	5.690	0.000	0.000	0.000	0.000	5.690		
